#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP	Vol	Skew	Dim
14	Corey Seager	TEX	123	526	459	125	24	0	26	71	76	59	98	4	2	1	.273	.360	.499	.859	.364	136	-1.5	0.3	21.2	4.3	4.5	95.1	3.00	0.35	3.89
15	Vladimir Guerrero Jr.	TOR	153	663	577	170	32	0	29	94	95	75	91	6	5	2	.294	.379	.501	.880	.376	144	-1.3	-1.0	33.0	-13.0	4.4	18.0	3.06	-0.14	3.23
16	Corbin Carroll	ARI	139	606	527	136	26	10	26	97	77	64	128	8	32	7	.257	.344	.491	.835	.356	129	4.7	3.0	25.4	-3.2	4.3	14.1	1.54	-1.40	3.77
17	William Contreras	MIL	144	600	523	139	27	1	19	77	77	69	116	4	6	2	.266	.353	.432	.785	.342	120	-1.2	1.8	13.3	8.9	4.3	56.6	1.95	0.38	4.22
18	Trea Turner	PHI	143	627	577	163	29	4	18	89	71	40	113	5	28	5	.283	.333	.440	.773	.335	113	3.7	0.6	13.6	7.2	4.3	26.8	2.67	-0.49	3.63
19	Will Smith	LAD	124	497	426	111	21	1	20	69	68	58	97	8	2	1	.262	.357	.458	.814	.352	126	-1.5	1.8	14.0	10.8	4.3	95.7	2.89	-0.28	4.28
20	Mookie Betts	LAD	143	622	545	146	30	2	21	88	81	66	72	4	9	2	.268	.349	.448	.797	.345	122	-0.6	-1.9	15.5	4.7	4.2	60.6	2.35	0.52	4.14
21	Junior Caminero	TBR	149	636	584	157	27	1	37	84	104	43	124	4	6	2	.269	.321	.507	.829	.352	127	-0.6	-2.6	19.4	-0.9	4.1	16.5	2.52	0.10	3.39
22	Zach Neto	LAA	148	634	567	142	30	1	27	86	75	44	155	16	27	8	.251	.322	.451	.773	.333	113	1.6	0.4	11.0	7.3	4.1	32.3	1.89	0.54	4.03
23	Elly De La Cruz	CIN	149	640	572	148	30	5	23	92	78	61	172	3	41	10	.258	.332	.449	.781	.335	110	4.2	-0.6	12.0	6.0	4.0	8.4	1.47	1.11	3.29
24	Yordan Alvarez	HOU	131	559	475	138	28	1	29	78	86	70	94	7	3	1	.291	.386	.540	.925	.389	153	-1.5	-2.0	33.7	-13.9	4.0	33.4	3.47	-0.03	3.48
25	Geraldo Perdomo	ARI	151	649	550	144	28	4	13	88	67	76	87	8	20	5	.263	.356	.396	.752	.332	112	0.7	0.2	10.1	7.2	4.0	76.8	2.93	0.09	3.79
26	Jackson Merrill	SDP	143	606	556	150	31	4	22	77	82	40	119	4	8	3	.269	.320	.459	.779	.333	114	0.5	4.3	10.3	6.3	3.8	70.8	1.25	-1.26	4.23
27	Wyatt Langford	TEX	143	613	532	133	28	2	24	84	74	72	144	5	23	5	.251	.343	.449	.792	.343	122	1.3	1.0	17.2	-2.8	3.6	37.8	2.72	0.63	4.22
28	Pete Crow-Armstrong	CHC	147	619	562	138	28	5	23	84	78	35	150	8	33	8	.246	.297	.437	.734	.314	100	3.0	9.0	3.3	11.3	3.6	32.9	2.77	0.43	3.52
29	Jeremy Peña	HOU	137	590	539	147	27	2	16	76	65	35	105	11	17	4	.273	.327	.422	.749	.326	109	1.0	0.6	7.6	6.9	3.6	123.0	3.00	-0.46	4.08
30	Shea Langeliers	ATH	128	525	478	121	25	1	29	69	76	39	119	4	5	2	.253	.312	.494	.806	.343	120	-0.4	-2.6	12.2	4.6	3.5	54.0	1.76	-0.50	4.05
31	Alex Bregman	CHC	149	641	563	143	28	1	23	81	79	66	90	8	2	1	.254	.338	.429	.766	.334	114	-1.6	1.3	9.0	3.6	3.5	119.2	1.95	-0.13	4.00
32	Bryce Harper	PHI	140	607	523	142	32	1	26	82	84	74	129	5	9	3	.272	.365	.486	.851	.364	133	-0.2	0.8	23.5	-10.1	3.4	47.9	2.25	1.72	4.24
33	Alejandro Kirk	TOR	122	484	428	114	20	0	15	52	63	47	60	4	1	0	.267	.341	.421	.762	.332	114	-2.1	2.0	5.7	10.5	3.4	160.3	2.28	-0.56	3.94
34	Matt Chapman	SFG	145	614	533	127	28	2	23	81	72	70	151	7	9	3	.238	.332	.426	.757	.330	112	-0.5	1.3	8.0	3.5	3.3	163.6	1.81	0.92	4.05
35	Maikel Garcia	KCR	150	640	576	155	31	4	12	83	65	53	95	2	26	7	.268	.329	.401	.730	.319	104	1.9	3.5	4.7	5.9	3.3	63.2	2.97	0.57	3.58
36	Adley Rutschman	BAL	138	559	492	124	25	1	17	64	64	60	89	3	1	0	.251	.334	.410	.744	.325	110	-1.2	1.2	5.2	7.1	3.2	148.9	2.67	1.37	4.44
37	Willy Adames	SFG	152	649	570	132	26	1	26	83	83	70	164	4	12	3	.231	.316	.418	.735	.319	104	-0.1	-0.3	2.9	6.7	3.2	133.9	3.01	-0.04	3.57
38	Gabriel Moreno	ARI	109	425	378	104	20	1	10	51	52	40	73	3	4	2	.276	.347	.416	.763	.333	112	-0.4	3.5	5.9	11.1	3.2	181.2	1.47	-0.92	3.71
39	Jacob Wilson	ATH	137	575	531	156	30	1	11	71	64	31	51	7	6	2	.294	.340	.416	.755	.329	111	-0.6	-1.8	6.8	4.5	3.1	196.4	2.24	-0.25	3.04
40	Byron Buxton	MIN	122	525	471	117	25	4	27	78	73	41	142	8	15	2	.249	.318	.492	.809	.344	121	2.1	-1.8	14.9	-2.2	3.1	73.5	3.05	-3.65	4.39
41	Dansby Swanson	CHC	153	630	569	137	25	2	22	78	75	53	159	3	16	4	.242	.308	.408	.715	.311	98	1.1	2.4	-0.1	9.5	3.1	152.3	3.53	0.48	4.21
42	Nick Kurtz	ATH	143	579	517	135	26	2	38	94	95	55	178	4	3	1	.261	.334	.537	.871	.368	137	-0.6	-2.7	24.9	-13.9	3.1	19.9	2.98	-0.70	3.23
43	Bo Bichette	NYM	138	602	556	159	30	2	17	74	76	38	98	3	6	2	.286	.333	.438	.771	.334	114	-0.6	0.4	9.3	0.9	3.1	92.9	2.53	0.96	3.53
44	Austin Riley	ATL	148	633	575	148	29	2	28	82	86	47	165	7	2	1	.258	.320	.462	.782	.336	115	-0.9	-3.1	10.6	-1.2	3.1	59.4	2.45	0.44	3.77
45	Freddie Freeman	LAD	143	618	540	150	33	2	22	84	84	65	115	8	8	2	.278	.361	.470	.831	.356	129	-1.2	0.1	20.1	-10.9	3.1	67.9	2.63	-0.26	3.94
46	Brendan Donovan	SEA	133	569	506	135	27	1	13	66	58	49	79	9	5	2	.268	.341	.402	.743	.326	116	-1.1	-0.8	9.4	0.7	3.0	268.6	2.75	-0.09	4.04
47	Jazz Chisholm Jr.	NYY	140	585	519	124	19	2	28	80	77	56	155	5	32	8	.238	.317	.445	.762	.329	110	2.4	-1.7	9.6	0.2	3.0	19.5	1.74	-0.41	3.40
48	Roman Anthony	BOS	141	610	525	139	31	3	19	85	68	75	153	5	11	3	.266	.360	.441	.802	.350	121	-0.1	1.2	15.2	-6.8	3.0	50.8	3.86	-1.00	4.25
49	Riley Greene	DET	148	630	565	145	27	3	28	82	89	56	176	5	4	1	.257	.327	.464	.791	.340	118	-0.8	1.7	12.8	-5.5	3.0	78.5	3.02	-1.31	3.81
50	Manny Machado	SDP	147	629	571	150	27	0	26	79	89	51	122	2	9	3	.263	.324	.451	.775	.332	113	-0.7	-1.5	9.0	-1.8	2.9	37.5	2.37	-0.36	4.23
51	Brice Turang	MIL	149	633	566	146	25	3	15	81	67	58	132	2	29	6	.257	.326	.392	.718	.315	102	2.3	0.9	3.7	3.5	2.9	48.2	1.83	-0.60	3.64
52	Steven Kwan	CLE	146	638	570	155	26	3	9	79	54	57	58	4	17	5	.272	.340	.372	.712	.315	103	1.1	1.9	3.2	3.0	2.9	169.6	2.59	0.54	3.41
53	Pete Alonso	BAL	153	655	576	145	28	1	36	85	103	60	150	13	2	1	.252	.333	.491	.824	.351	128	-2.1	-1.7	19.3	-14.0	2.8	24.4	2.54	1.07	3.06
54	Kyle Schwarber	PHI	150	657	549	126	20	1	41	97	104	97	185	7	6	2	.230	.351	.495	.846	.362	132	-1.9	-1.3	23.2	-17.3	2.8	24.7	2.43	0.98	2.38
55	Matt Olson	ATL	154	665	576	142	30	1	29	87	93	79	160	5	1	0	.247	.341	.456	.798	.344	121	-1.8	2.8	14.6	-9.1	2.8	48.0	2.84	0.33	3.34
56	Nico Hoerner	CHC	146	608	556	155	27	3	7	74	56	39	57	9	26	6	.278	.333	.374	.708	.312	99	2.1	3.4	1.2	5.8	2.8	101.9	2.78	-0.02	2.99
57	Andy Pages	LAD	140	574	525	134	28	2	22	73	76	35	127	8	10	4	.256	.310	.444	.754	.325	108	0.0	1.1	5.2	2.9	2.8	133.4	2.25	2.14	4.65
58	Masyn Winn	STL	144	612	559	140	28	2	13	73	60	41	111	5	14	4	.251	.306	.380	.686	.300	91	0.8	5.8	-5.7	12.5	2.8	364.8	3.18	-0.24	4.35
59	Yainer Diaz	HOU	130	516	486	131	24	1	20	58	67	22	89	3	1	0	.269	.303	.445	.747	.320	105	-0.6	-0.8	2.7	6.9	2.8	113.0	1.79	0.27	3.90
60	Rafael Devers	SFG	150	651	557	140	28	1	30	87	91	83	160	6	2	1	.251	.352	.465	.817	.349	124	-1.5	0.8	17.3	-12.0	2.8	61.6	1.63	-1.12	3.50
61	Gleyber Torres	DET	147	631	550	142	26	1	17	78	68	70	109	4	5	2	.257	.343	.400	.743	.327	110	-1.7	-2.5	5.5	-0.2	2.8	261.5	2.82	1.41	4.33
62	Carlos Correa	HOU	129	546	490	129	24	1	16	64	63	49	108	3	0	0	.264	.332	.414	.746	.325	109	-0.9	0.8	4.9	3.1	2.7	281.2	1.77	0.37	4.11
63	Brent Rooker	ATH	150	639	568	150	31	2	32	86	95	60	162	6	6	2	.264	.339	.495	.834	.356	129	-0.9	-1.6	21.3	-16.6	2.7	42.1	1.78	0.35	3.71
64	Jackson Chourio	MIL	145	629	580	156	34	4	23	87	84	39	127	4	24	7	.269	.317	.460	.777	.332	114	2.0	-0.4	12.4	-7.1	2.7	19.4	1.09	0.22	4.53
65	Xander Bogaerts	SDP	137	569	512	135	25	1	13	67	60	46	100	4	16	4	.265	.327	.394	.721	.315	101	0.9	-1.1	1.6	5.3	2.7	237.2	2.94	0.11	4.07
66	CJ Abrams	WSN	141	614	557	138	29	4	18	81	64	39	119	13	30	7	.248	.310	.412	.722	.313	100	3.0	-3.2	3.1	2.5	2.7	65.0	1.69	-0.34	3.56
67	Kevin McGonigle	DET	108	447	394	100	22	3	14	56	52	45	65	2	10	3	.254	.331	.427	.758	.329	111	-0.1	1.0	5.7	4.9	2.7	999.0	3.87	1.58	4.36
68	Luke Keaschall	MIN	126	534	470	125	27	2	11	68	57	49	92	10	24	6	.267	.346	.401	.747	.329	110	0.9	-1.3	7.3	0.2	2.6	114.8	1.78	-0.19	3.56
69	Michael Harris II	ATL	139	574	538	143	27	3	20	69	71	25	112	4	18	5	.265	.301	.438	.739	.317	102	1.3	1.8	2.7	4.0	2.6	99.1	2.73	1.24	4.45
70	J.T. Realmuto	PHI	121	474	432	109	21	2	14	55	54	31	114	7	7	2	.253	.311	.409	.721	.313	98	-0.4	1.9	-1.3	11.0	2.6	212.3	2.32	-0.22	4.46
71	James Wood	WSN	146	630	549	142	31	2	24	83	81	73	186	3	16	6	.258	.347	.453	.801	.345	122	0.2	-1.9	16.7	-12.8	2.5	37.8	3.00	-0.45	4.66
72	Michael Busch	CHC	141	591	519	129	26	3	29	79	80	60	148	8	4	1	.249	.334	.477	.811	.348	124	-1.3	0.3	15.5	-10.7	2.5	106.5	1.50	0.04	3.86
73	Oneil Cruz	PIT	128	538	474	112	22	3	22	71	65	56	161	4	28	6	.237	.319	.433	.753	.324	106	2.7	-1.7	6.5	0.1	2.5	92.9	2.94	-0.49	3.56
74	J.P. Crawford	SEA	139	578	500	121	23	1	11	64	53	66	112	5	5	1	.241	.333	.358	.691	.309	104	-0.7	-4.4	1.9	2.1	2.4	748.5	3.21	-0.97	4.63
75	Taylor Ward	BAL	148	630	553	134	26	2	27	80	83	65	154	6	5	2	.242	.325	.442	.767	.332	115	-1.4	-0.7	9.6	-7.5	2.4	148.4	1.38	1.32	3.77
76	Drake Baldwin	ATL	133	535	480	124	22	1	21	64	76	48	94	4	1	0	.259	.330	.440	.770	.334	114	-1.1	-2.2	7.9	-2.0	2.4	78.6	3.22	0.36	4.07
77	Jose Altuve	HOU	138	600	540	142	25	1	20	78	68	50	103	5	12	4	.262	.329	.424	.753	.327	110	-0.4	-3.5	6.8	-3.8	2.4	116.5	1.93	0.16	4.58
78	Cody Bellinger	NYY	138	592	533	137	24	3	22	77	79	49	89	3	11	3	.257	.320	.440	.760	.326	109	0.2	2.1	6.3	-2.8	2.4	81.0	2.87	0.84	4.61
79	Marcus Semien	NYM	137	577	516	124	22	2	18	73	67	52	95	4	9	2	.240	.312	.397	.708	.310	97	0.1	3.5	-1.7	5.4	2.4	266.3	2.19	2.50	4.48
80	Tyler Soderstrom	ATH	140	585	525	134	27	1	24	72	78	50	138	6	5	2	.256	.325	.451	.776	.334	114	-0.7	0.8	9.2	-5.9	2.4	82.8	2.32	-0.31	4.27
81	Ian Happ	CHC	144	626	538	129	29	1	21	80	75	78	147	4	8	2	.240	.339	.417	.756	.331	112	-0.7	0.2	8.3	-6.6	2.3	184.9	1.80	2.21	4.12
82	Brandon Nimmo	TEX	143	614	542	136	25	3	21	78	72	58	135	9	9	2	.250	.330	.423	.753	.328	112	-0.3	0.6	8.5	-6.9	2.3	145.5	3.10	0.03	4.53
83	Ben Rice	NYY	132	541	475	118	23	2	27	74	75	54	114	8	4	2	.247	.331	.473	.804	.346	122	-0.9	-1.3	13.4	-9.1	2.3	53.2	1.97	0.58	4.07
84	Mike Trout	LAA	118	502	424	99	17	2	24	66	64	68	150	6	3	1	.234	.346	.453	.800	.344	120	-1.0	-0.1	11.0	-5.8	2.3	178.4	2.76	0.21	4.16
85	Max Muncy	LAD	109	444	369	82	15	1	21	59	62	65	109	6	3	1	.222	.343	.439	.782	.340	118	-1.3	-2.2	8.2	-0.8	2.3	234.4	2.39	0.44	4.21
86	George Springer	TOR	131	568	500	130	22	2	24	82	71	58	110	7	14	3	.260	.342	.458	.799	.346	123	0.7	-1.3	16.4	-13.5	2.3	94.4	2.84	-1.56	4.64
87	Yandy Díaz	TBR	142	616	548	157	27	1	19	73	73	57	92	6	2	1	.287	.358	.444	.802	.349	124	-1.7	-0.2	16.0	-14.5	2.3	138.6	2.45	0.16	3.41
88	Bryson Stott	PHI	136	555	497	127	23	3	13	66	58	48	92	3	23	5	.255	.322	.389	.712	.311	97	1.8	1.7	0.1	3.9	2.3	181.4	2.45	0.18	3.82
89	Xavier Edwards	MIA	133	572	514	143	22	4	4	68	44	47	83	3	27	6	.278	.339	.357	.696	.308	95	2.1	2.3	-1.0	4.3	2.3	182.4	2.09	-0.86	2.62
90	Dillon Dingler	DET	110	417	382	92	19	2	12	45	49	26	105	6	1	1	.242	.300	.396	.696	.303	93	-0.5	3.6	-4.1	12.1	2.3	254.6	1.46	-1.61	4.38
91	Ezequiel Tovar	COL	147	626	581	152	34	4	20	76	71	30	156	4	8	3	.261	.300	.433	.733	.315	88	-0.1	3.8	-9.3	10.6	2.3	209.2	2.48	0.52	4.51
92	Kazuma Okamoto	TOR	126	523	463	113	23	0	22	62	71	48	97	7	2	1	.243	.322	.438	.760	.328	111	-0.9	-0.2	5.7	-1.6	2.3	999.0	2.27	0.53	4.22
93	Isaac Paredes	HOU	116	492	423	102	18	1	20	60	62	55	83	10	1	1	.241	.341	.428	.768	.337	117	-1.1	1.3	8.7	-3.6	2.3	243.6	2.90	-0.75	4.43
94	Trent Grisham	NYY	124	519	443	97	17	1	23	70	62	66	130	5	5	2	.220	.326	.421	.747	.327	109	-0.5	-2.7	5.3	-0.8	2.3	253.8	1.99	-0.49	3.85
95	Seiya Suzuki	CHC	133	573	503	128	25	3	24	73	80	61	144	3	7	3	.255	.337	.462	.799	.344	121	-1.0	-2.7	13.2	-10.8	2.2	113.4	1.92	0.33	4.34
96	Bo Naylor	CLE	120	446	392	85	18	1	17	50	51	46	111	2	4	2	.218	.301	.398	.700	.305	96	-0.5	-0.2	-2.7	9.1	2.2	574.3	1.15	2.08	4.34
97	Salvador Perez	KCR	141	577	533	133	25	1	27	61	88	29	118	10	0	0	.250	.300	.448	.748	.319	104	-2.8	1.6	-0.4	2.5	2.2	91.1	2.62	0.51	3.54
98	Kyle Stowers	MIA	130	543	478	116	23	3	24	65	78	54	154	7	4	1	.243	.326	.451	.777	.335	114	-0.4	1.2	8.4	-4.8	2.2	164.4	2.15	-1.90	4.12
99	Otto Lopez	MIA	136	563	517	137	25	3	12	63	61	38	86	4	16	5	.265	.318	.392	.710	.309	96	0.6	-1.8	-2.0	4.5	2.2	229.2	2.71	-0.44	4.00
100	Jakob Marsee	MIA	131	564	488	116	23	4	12	70	55	62	124	7	33	9	.237	.330	.375	.705	.313	99	2.4	-0.6	1.4	1.1	2.2	137.1	1.75	-0.24	3.02
101	Ryan Jeffers	MIN	127	505	444	108	23	1	16	57	57	47	106	9	3	1	.242	.325	.402	.728	.320	104	-1.1	-1.9	1.2	2.6	2.2	298.1	1.72	-1.06	4.74
102	Trevor Story	BOS	136	575	530	131	26	1	20	72	72	35	157	5	22	5	.248	.300	.412	.712	.308	92	1.7	-1.5	-3.5	4.8	2.2	111.3	3.60	1.40	4.18
103	Randy Arozarena	SEA	151	651	563	131	26	2	23	86	73	64	170	19	24	7	.233	.329	.408	.737	.324	114	-0.2	-4.9	10.7	-12.1	2.1	89.4	1.72	0.76	3.51
104	Ceddanne Rafaela	BOS	140	559	521	131	28	4	16	70	64	26	121	7	20	6	.251	.293	.411	.704	.304	90	1.2	5.1	-5.6	7.3	2.1	125.0	2.88	-0.17	4.26
105	Josh Naylor	SEA	143	604	544	142	28	0	22	74	86	50	89	5	17	4	.262	.327	.432	.759	.326	116	0.0	0.1	11.2	-11.2	2.1	67.5	3.10	0.96	4.49
106	Brandon Lowe	PIT	124	527	475	115	22	1	23	67	72	43	136	4	4	1	.241	.308	.437	.745	.321	104	-0.8	0.1	1.6	1.6	2.1	187.6	3.93	-0.74	4.27
107	Austin Wells	NYY	117	441	394	87	19	1	18	49	58	36	109	5	4	1	.222	.292	.409	.701	.303	93	-0.4	0.9	-3.9	9.6	2.1	246.1	1.14	-0.34	4.27
108	Iván Herrera	STL	129	543	474	127	22	1	17	68	67	54	109	11	9	3	.268	.353	.428	.782	.342	120	-0.2	-0.5	12.6	-10.4	2.1	178.4	2.36	1.55	4.36
109	Jarren Duran	BOS	142	615	554	144	35	7	17	82	70	49	144	8	23	5	.260	.327	.438	.765	.331	108	3.1	-0.6	9.2	-9.9	2.1	64.0	2.74	0.06	4.09
110	Konnor Griffin	PIT	94	392	356	91	16	1	10	52	45	24	96	8	18	4	.257	.317	.396	.712	.311	97	0.8	3.8	-0.7	8.2	2.1	999.0	4.32	1.45	3.64
111	Jackson Holliday	BAL	118	505	448	111	22	2	13	66	49	50	112	4	13	5	.248	.328	.394	.722	.317	104	-0.1	-1.6	2.6	0.4	2.1	203.1	3.17	0.11	4.26
112	Alec Bohm	PHI	133	562	515	140	26	2	14	64	70	36	88	5	3	1	.273	.323	.413	.736	.319	103	-1.0	-0.6	0.7	0.9	2.1	239.9	1.81	1.24	3.84
113	Colton Cowser	BAL	128	513	453	103	22	1	21	64	62	49	161	7	13	3	.227	.310	.417	.727	.316	104	0.6	-2.2	2.8	-0.3	2.1	251.7	3.36	-0.19	4.12
114	Daulton Varsho	TOR	133	546	493	110	22	3	26	71	74	43	142	4	8	2	.223	.288	.441	.729	.312	100	0.0	-0.9	0.1	1.2	2.1	192.2	2.42	-0.16	3.62
115	Andrés Giménez	TOR	138	558	505	124	23	2	11	63	55	32	98	14	20	4	.245	.305	.361	.666	.293	87	1.4	1.6	-7.1	8.0	2.1	412.2	2.22	1.12	3.86
116	Wilyer Abreu	BOS	125	505	447	110	24	1	22	64	70	51	125	2	8	3	.245	.324	.451	.775	.333	110	-0.3	3.1	5.4	-2.8	2.0	199.9	1.90	-0.80	4.53
117	Lawrence Butler	ATH	134	553	500	120	25	2	21	71	64	47	145	1	18	4	.240	.306	.423	.729	.316	102	1.3	2.9	2.5	-1.3	2.0	157.2	3.04	0.86	4.25
118	Francisco Alvarez	NYM	111	427	379	88	15	1	19	51	57	39	110	6	1	0	.233	.312	.428	.740	.321	105	-0.7	-3.7	1.9	3.4	2.0	165.3	1.95	0.15	4.37
119	Jordan Westburg	BAL	93	394	362	94	19	2	16	54	50	25	89	5	4	2	.261	.316	.454	.770	.332	114	-0.3	-1.1	6.5	-0.8	2.0	646.8	3.00	0.53	4.19
120	Colson Montgomery	CHW	130	551	492	108	19	2	23	62	69	47	163	9	2	1	.219	.296	.405	.702	.305	94	-0.6	-1.1	-4.4	4.9	2.0	254.8	3.61	-1.50	3.69
121	Luis Robert Jr.	NYM	127	523	475	111	21	1	20	66	62	39	147	5	29	7	.234	.297	.404	.701	.303	93	1.0	2.9	-3.3	4.7	1.9	105.6	2.92	-2.50	3.41
122	Carson Kelly	CHC	95	364	323	76	13	1	12	40	42	34	74	4	2	0	.234	.312	.387	.699	.307	96	-1.0	2.7	-2.8	9.2	1.9	591.9	1.43	-0.12	4.25
123	Willson Contreras	BOS	134	563	490	123	25	1	22	70	75	52	142	17	5	2	.251	.342	.440	.782	.341	115	-1.3	1.1	8.9	-9.8	1.9	168.2	1.72	0.65	4.38
124	Vinnie Pasquantino	KCR	146	629	564	146	31	1	26	73	93	52	93	6	1	0	.259	.325	.459	.784	.336	115	-1.9	-0.3	9.4	-12.3	1.9	77.1	2.84	0.18	3.61
125	Miguel Vargas	CHW	138	581	509	119	28	2	19	71	66	60	112	6	7	2	.233	.319	.405	.724	.317	102	-0.5	-3.9	1.1	-2.4	1.9	303.1	3.58	0.32	4.30
126	JJ Wetherholt	STL	115	486	430	106	21	1	10	58	46	45	86	7	12	2	.247	.327	.373	.700	.310	97	0.3	1.1	-1.2	3.0	1.9	999.0	2.92	0.10	4.15
127	Caleb Durbin	BOS	133	532	474	120	26	2	10	63	54	35	58	16	21	6	.254	.325	.380	.705	.311	95	1.1	0.2	-2.3	2.2	1.9	219.8	1.48	1.12	3.75
128	Jeff McNeil	ATH	131	532	473	121	25	3	12	60	56	43	68	9	4	1	.257	.328	.398	.726	.317	102	-1.4	-1.5	0.1	0.0	1.9	440.5	2.71	1.14	4.36
129	Jonathan Aranda	TBR	136	568	498	129	24	1	20	70	73	56	144	9	2	1	.260	.343	.432	.775	.337	116	-2.2	1.5	8.7	-9.9	1.8	195.6	2.93	0.78	4.20
130	Ozzie Albies	ATL	140	588	534	133	27	2	17	69	70	43	87	5	11	3	.250	.309	.406	.714	.310	97	0.1	-2.2	-1.6	0.0	1.8	150.5	2.33	-0.21	4.77
131	Matt Wallner	MIN	117	481	415	94	21	2	24	60	63	51	148	12	5	2	.226	.326	.460	.786	.340	118	-0.8	-2.5	9.2	-8.2	1.8	340.6	2.41	-1.25	4.04
132	Christian Yelich	MIL	135	575	505	130	22	1	19	74	74	63	137	4	16	4	.258	.344	.420	.764	.333	114	1.2	0.4	10.9	-12.6	1.8	127.2	3.55	-1.05	4.68
133	Jake Cronenworth	SDP	140	579	498	117	25	2	14	66	60	62	115	11	4	2	.235	.331	.379	.710	.314	101	-0.6	-3.7	-0.2	-2.3	1.8	738.3	2.94	-0.36	4.59
134	Kyle Teel	CHW	98	394	345	86	15	1	11	47	41	42	101	4	6	1	.248	.334	.396	.731	.322	106	-0.5	-1.4	2.3	1.4	1.7	266.9	3.55	-0.71	4.14
135	Nolan Arenado	ARI	134	559	512	129	25	1	16	60	69	38	77	4	3	1	.252	.306	.399	.705	.305	93	-0.8	1.7	-5.2	3.6	1.7	638.1	1.99	1.63	4.43
136	Evan Carter	TEX	109	434	382	90	18	3	11	54	45	42	98	7	18	4	.236	.321	.386	.707	.311	100	1.0	0.2	1.0	1.0	1.7	280.5	3.87	-0.01	3.84
137	TJ Friedl	CIN	133	576	497	120	20	3	13	69	55	58	97	13	12	3	.241	.333	.374	.707	.314	96	0.3	0.6	-2.4	0.2	1.7	265.1	2.77	0.90	4.42
138	Teoscar Hernández	LAD	132	554	510	132	26	1	26	71	83	35	146	5	6	2	.259	.310	.464	.774	.332	113	-1.0	-3.1	7.2	-9.2	1.7	125.4	1.84	1.32	4.15
139	Anthony Volpe	NYY	111	451	409	94	21	2	14	54	48	33	109	4	16	4	.229	.291	.395	.687	.298	90	1.3	0.4	-4.2	5.5	1.7	642.0	1.52	0.69	3.99
140	Ryan McMahon	NYY	118	475	415	90	17	1	16	53	51	54	149	3	3	2	.218	.310	.382	.692	.304	94	-0.6	2.8	-4.2	4.6	1.7	732.9	1.67	0.02	4.35
141	Hunter Goodman	COL	137	555	512	129	28	3	27	69	85	34	145	6	2	1	.252	.303	.478	.781	.333	100	-0.8	-5.4	-0.7	-1.3	1.7	67.4	2.82	0.28	3.81
142	Carlos Narváez	BOS	108	410	365	83	17	0	12	42	44	37	110	4	3	1	.228	.303	.375	.679	.298	86	-0.7	1.8	-7.5	9.8	1.7	443.0	1.23	-0.37	4.44
143	Brenton Doyle	COL	137	561	517	128	24	3	18	68	64	35	150	3	21	5	.247	.297	.411	.708	.306	82	1.4	6.4	-10.9	8.5	1.7	166.3	3.08	-0.23	4.20
144	Matt McLain	CIN	131	546	484	114	22	2	17	67	57	50	154	6	16	4	.235	.313	.394	.707	.310	93	0.7	-0.3	-3.8	1.9	1.7	144.3	3.22	0.90	4.16
145	Chase Meidroth	CHW	126	537	469	118	19	1	7	62	40	55	81	8	13	4	.252	.339	.341	.680	.307	95	-0.3	-1.0	-3.3	1.4	1.7	646.9	1.93	0.02	3.73
146	Carter Jensen	KCR	106	398	354	86	17	3	12	46	47	38	99	2	4	1	.241	.316	.410	.726	.316	102	-0.2	-0.2	0.5	2.1	1.6	999.0	2.59	-0.30	4.39
147	Colt Keith	DET	123	493	443	114	22	3	15	62	55	44	103	3	3	1	.257	.325	.423	.748	.324	108	0.1	0.5	4.5	-5.7	1.6	502.5	2.09	0.09	4.41
148	Sal Frelick	MIL	131	547	491	128	22	3	8	66	53	44	78	6	19	4	.261	.327	.368	.695	.307	97	0.8	3.9	-1.2	-1.3	1.6	216.4	2.30	-0.26	3.64
149	Jake Meyers	HOU	116	456	411	101	19	2	9	53	43	35	94	6	13	3	.246	.312	.368	.681	.300	92	0.5	2.0	-3.8	3.8	1.6	738.2	3.04	-1.23	3.97
150	Luis Arraez	SFG	140	606	561	168	28	3	4	67	55	32	24	4	8	3	.299	.339	.383	.721	.315	101	-0.3	-4.3	0.6	-5.4	1.6	280.0	2.16	-0.15	2.43
151	Joey Ortiz	MIL	132	514	468	113	23	3	9	57	52	35	90	4	12	4	.241	.298	.365	.663	.291	86	0.7	0.4	-8.2	6.5	1.6	743.4	3.22	0.53	4.25
152	Josh Jung	TEX	124	507	473	117	22	1	17	55	60	28	129	3	4	1	.247	.293	.404	.696	.302	94	-1.2	0.8	-4.8	2.7	1.6	610.5	1.27	-0.16	4.60
153	Freddy Fermin	SDP	118	435	396	95	15	1	9	43	42	28	86	3	2	1	.239	.291	.353	.644	.283	79	-0.4	2.8	-11.3	11.9	1.6	735.3	2.25	-0.83	4.34
154	Brandon Marsh	PHI	121	475	420	107	21	3	13	58	52	46	133	2	11	3	.256	.330	.412	.742	.323	105	0.3	0.2	3.4	-3.9	1.6	609.7	2.31	-0.79	4.28
155	Ernie Clement	TOR	139	554	517	135	27	2	10	64	56	24	57	4	8	3	.262	.298	.383	.680	.295	88	0.1	1.4	-7.5	3.6	1.6	337.7	2.98	-0.35	4.12
