#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
445	Michael Arroyo	SEA	8	20	18	4	1	0	0	2	2	2	5	0	0	0	.230	.306	.373	.679	.299	97	0.0	0.0	-0.1	0.1	0.1	999.0
446	Gabriel Gonzalez	MIN	13	52	48	13	3	0	1	6	5	3	9	1	1	0	.261	.309	.384	.693	.303	92	0.0	0.0	-0.5	-0.6	0.1	999.0
447	Jonah Bride	TEX	11	37	33	7	1	0	1	4	3	4	8	0	0	0	.218	.305	.330	.635	.285	82	-0.1	0.0	-0.8	0.2	0.1	999.0
448	Will Wagner	SDP	23	83	75	18	4	0	1	8	7	7	15	1	1	0	.241	.307	.338	.645	.287	86	-0.1	0.0	-1.5	-0.6	0.1	999.0
449	James Triantos	CHC	7	22	21	5	1	0	0	3	2	1	3	0	1	0	.262	.304	.373	.678	.295	90	0.0	0.0	-0.2	0.1	0.1	999.0
450	Willie MacIver	TEX	9	30	28	6	1	0	1	3	3	2	8	0	1	0	.210	.271	.319	.591	.262	67	0.0	0.0	-1.2	0.7	0.1	999.0
451	Manuel Margot		11	42	38	9	2	0	1	4	4	3	7	0	1	0	.246	.298	.345	.643	.284	80	0.0	0.0	-1.0	0.2	0.1	999.0
452	Hao-Yu Lee	DET	6	20	18	5	1	0	0	2	2	1	4	0	0	0	.250	.305	.383	.688	.300	91	0.0	0.0	-0.2	0.1	0.1	999.0
453	Austin Barnes		14	46	41	9	1	0	1	4	4	3	11	0	1	0	.215	.278	.296	.574	.258	62	0.0	0.0	-2.1	1.1	0.1	999.0
454	Jordan Walker	STL	124	497	453	103	22	1	12	52	50	35	137	5	8	2	.228	.289	.360	.650	.285	83	-0.1	0.1	-10.1	-5.9	0.1	511.7
455	Eric Haase		7	24	22	5	1	0	1	2	2	2	8	0	0	0	.212	.267	.341	.609	.268	71	0.0	0.0	-0.8	0.6	0.1	999.0
456	Eduardo Valencia	DET	4	13	12	3	1	0	0	1	1	1	3	0	0	0	.244	.299	.390	.689	.298	90	0.0	0.0	-0.2	0.2	0.1	999.0
457	Brett Harris	ATH	31	112	101	23	4	0	2	12	10	8	24	2	1	1	.228	.296	.345	.642	.284	78	-0.1	0.0	-3.0	-0.3	0.1	999.0
458	Leody Taveras	BAL	23	86	79	18	4	0	2	10	8	6	19	0	3	1	.231	.282	.356	.638	.279	78	0.2	-0.4	-2.0	-0.4	0.1	999.0
459	Jhonny Pereda	SEA	11	33	30	6	1	0	0	3	3	3	8	0	0	0	.212	.281	.292	.574	.258	69	0.0	0.0	-1.3	0.6	0.1	999.0
460	Kyren Paris	LAA	17	62	56	11	2	0	2	7	5	5	22	1	2	0	.200	.276	.339	.614	.272	71	0.2	0.0	-1.9	0.3	0.0	999.0
461	Josh Rojas	KCR	16	61	54	12	2	0	1	6	5	6	14	0	1	0	.226	.299	.329	.628	.280	74	0.0	0.0	-1.9	0.2	0.0	999.0
462	Gio Urshela		27	103	95	23	4	0	1	10	9	6	20	0	0	0	.246	.291	.332	.623	.275	74	-0.1	-0.1	-3.3	0.4	0.0	999.0
463	Jace Jung	DET	22	77	67	14	3	0	2	8	7	8	20	1	0	0	.207	.294	.340	.634	.282	78	-0.1	-0.1	-2.0	-0.1	0.0	999.0
464	Jose Siri	LAA	12	36	33	7	1	0	1	4	4	3	13	0	1	0	.201	.264	.375	.639	.278	75	0.1	0.0	-1.0	0.2	0.0	999.0
465	Ben Rortvedt	NYM	12	40	36	7	1	0	1	3	3	3	11	1	0	0	.194	.271	.283	.554	.251	61	-0.1	0.1	-1.9	1.0	0.0	999.0
466	Nelson Rada	LAA	20	79	71	17	3	0	1	9	5	6	18	1	4	1	.237	.307	.319	.626	.280	76	0.2	0.0	-2.0	-0.3	0.0	999.0
467	Max Anderson	DET	6	21	20	5	1	0	0	2	2	1	4	0	0	0	.252	.296	.380	.676	.292	85	0.0	0.0	-0.4	0.1	0.0	999.0
468	Lenyn Sosa	CHW	99	399	374	92	17	0	13	40	47	16	90	3	2	1	.245	.279	.401	.680	.293	86	-0.4	-0.1	-6.9	-6.4	0.0	487.1
469	Brock Wilken	MIL	13	48	43	8	2	0	2	5	6	4	16	0	0	0	.198	.277	.353	.630	.278	77	-0.1	0.0	-1.4	0.2	0.0	999.0
470	Adrian Del Castillo	ARI	60	225	204	46	11	1	7	24	28	18	63	2	0	0	.228	.294	.390	.683	.297	88	-0.3	0.4	-3.5	-3.6	0.0	999.0
471	Enrique Hernández	LAD	51	189	172	38	8	0	6	20	22	13	42	1	0	0	.220	.278	.369	.646	.282	79	-0.2	-0.8	-4.8	-1.1	0.0	999.0
472	Miles Mastrobuoni	SEA	12	40	36	8	2	0	0	4	3	3	8	0	1	0	.226	.293	.300	.592	.265	74	0.0	0.0	-1.2	0.2	0.0	999.0
473	Nick Madrigal	LAA	12	49	45	11	2	0	0	5	4	2	5	1	1	0	.256	.304	.316	.620	.276	74	0.0	0.0	-1.5	0.2	0.0	999.0
474	Edwin Arroyo	CIN	7	26	24	6	1	0	0	3	3	1	6	0	1	0	.249	.297	.371	.668	.292	80	0.0	0.0	-0.6	0.1	0.0	999.0
475	Kahlil Watson	CLE	7	22	20	4	1	0	1	2	2	2	7	0	1	0	.213	.279	.365	.644	.282	80	0.0	0.0	-0.5	0.1	0.0	999.0
476	Victor Mesa Jr.	TBR	9	31	28	6	1	0	1	3	3	2	6	0	0	0	.231	.282	.362	.644	.281	77	0.0	0.0	-0.8	0.1	0.0	999.0
477	Jake Bauers	MIL	84	304	265	54	11	1	11	34	36	34	93	3	7	2	.204	.299	.371	.670	.296	89	0.2	-0.3	-3.8	-5.9	0.0	999.0
478	Mike Tauchman	NYM	38	145	125	28	5	0	3	15	13	17	33	1	1	0	.225	.321	.335	.656	.295	91	-0.2	-0.2	-1.7	-2.8	0.0	999.0
479	Tre' Morgan	TBR	10	41	37	9	2	0	1	4	4	4	8	0	1	0	.253	.323	.374	.698	.307	95	0.0	0.0	-0.3	-0.8	0.0	999.0
480	Michael Helman	TEX	28	99	91	19	4	0	3	10	9	6	24	1	2	1	.203	.255	.335	.590	.258	64	0.1	0.5	-4.1	1.0	0.0	999.0
481	Brandon Valenzuela	TOR	6	23	21	4	1	0	1	2	2	2	6	0	0	0	.211	.272	.336	.608	.267	69	0.0	-0.1	-0.9	0.4	0.0	999.0
482	Daniel Susac	SFG	23	89	82	19	3	0	2	9	9	5	26	1	1	0	.226	.272	.344	.616	.270	73	-0.1	-1.5	-2.9	0.3	0.0	999.0
483	Tim Tawa	ARI	42	159	145	32	6	0	4	17	17	11	40	1	3	1	.221	.280	.355	.635	.279	75	-0.1	0.1	-4.7	-0.3	0.0	748.5
484	Jared Serna	MIA	8	29	27	6	1	0	0	3	3	2	5	0	1	0	.235	.289	.340	.630	.277	74	0.0	0.0	-0.9	0.2	0.0	999.0
485	Ronny Mauricio	NYM	37	140	130	30	6	0	4	16	15	8	34	1	4	1	.231	.281	.369	.650	.281	81	0.1	0.0	-3.0	-1.4	0.0	999.0
486	Trei Cruz	DET	5	19	17	4	1	0	0	2	2	2	5	0	0	0	.213	.294	.333	.627	.278	76	0.0	0.0	-0.6	0.2	0.0	999.0
487	Cavan Biggio	HOU	8	25	22	4	1	0	1	3	2	2	7	0	0	0	.203	.294	.320	.614	.276	75	0.0	0.0	-0.7	0.1	0.0	999.0
488	Anthony Seigler	BOS	5	16	14	3	1	0	0	2	1	2	3	0	0	0	.221	.307	.343	.650	.289	80	0.0	0.0	-0.4	0.1	0.0	999.0
489	Dylan Carlson	CHC	28	108	95	21	4	0	2	11	10	10	25	1	1	0	.224	.304	.344	.648	.288	85	-0.1	-0.4	-2.0	-1.3	0.0	999.0
490	Jorge Alfaro	KCR	11	27	26	6	1	0	1	3	3	1	9	0	0	0	.220	.261	.340	.601	.263	63	0.0	0.0	-1.2	0.5	0.0	999.0
491	Yohel Pozo	STL	49	171	163	39	8	0	4	14	18	6	23	1	0	0	.236	.264	.352	.616	.267	70	-0.2	0.0	-6.2	0.7	0.0	999.0
492	Rodolfo Durán	SDP	5	15	14	3	1	0	0	1	1	1	4	0	0	0	.219	.260	.344	.604	.263	70	0.0	-0.1	-0.6	0.3	0.0	999.0
493	Nick Loftin	KCR	36	133	121	28	6	0	2	13	13	10	22	1	2	1	.231	.293	.340	.634	.280	75	-0.1	0.3	-4.1	-0.3	0.0	999.0
494	Andrew McCutchen	TEX	49	205	179	39	8	0	6	22	21	23	48	2	1	0	.218	.310	.359	.669	.297	91	-0.2	-0.1	-2.5	-4.3	0.0	999.0
495	Shay Whitcomb	HOU	9	30	27	6	1	0	1	3	3	2	9	0	1	0	.210	.267	.361	.627	.273	73	0.0	0.0	-0.9	0.1	0.0	999.0
496	Blake Dunn	CIN	10	32	29	7	1	0	1	4	3	2	9	1	1	0	.228	.303	.337	.640	.286	77	0.0	0.2	-0.9	0.0	0.0	999.0
497	Isiah Kiner-Falefa	BOS	55	214	199	50	7	1	2	22	17	10	36	3	7	2	.253	.294	.322	.616	.273	68	0.2	0.0	-7.8	0.7	0.0	746.2
498	Liover Peguero	PHI	10	29	27	6	1	0	1	3	3	2	8	0	1	0	.222	.269	.345	.615	.269	68	0.0	0.0	-1.1	0.3	0.0	999.0
499	Bryan Ramos	BAL	10	37	34	7	1	0	1	4	4	2	9	0	1	0	.214	.272	.346	.618	.271	73	0.0	0.0	-1.2	0.1	0.0	999.0
500	Cameron Cauley	TEX	5	21	20	4	1	0	0	2	2	1	6	0	1	0	.210	.263	.340	.602	.264	67	0.0	0.0	-0.8	0.2	0.0	999.0
501	Blake Hunt	SDP	6	17	16	3	1	0	0	2	2	1	5	0	0	0	.206	.260	.329	.590	.259	67	0.0	0.0	-0.7	0.3	0.0	999.0
502	Brendan Rodgers	BOS	28	94	87	20	3	0	2	9	10	6	26	1	0	0	.227	.283	.343	.626	.276	71	-0.1	0.0	-3.4	0.3	0.0	999.0
503	Seby Zavala	LAD	4	14	12	2	0	0	0	1	1	1	5	0	0	0	.184	.253	.326	.578	.256	61	0.0	0.1	-0.6	0.4	0.0	999.0
504	Taylor Trammell	HOU	16	52	46	9	2	0	2	6	5	5	15	0	1	0	.205	.289	.355	.644	.285	81	0.0	0.1	-1.1	-0.5	0.0	999.0
505	Nate Furman	SFG	3	8	7	2	0	0	0	1	1	1	1	0	0	0	.242	.314	.338	.653	.291	87	0.0	0.0	-0.1	0.0	0.0	999.0
506	Jonatan Clase	TOR	9	34	31	7	2	0	1	4	3	2	10	0	2	0	.216	.278	.341	.619	.273	73	0.2	0.1	-0.9	-0.1	0.0	999.0
507	Shane McGuire	ATH	5	19	17	4	1	0	0	2	2	2	5	0	0	0	.216	.291	.318	.609	.272	69	0.0	-0.2	-0.7	0.2	0.0	999.0
508	Maverick Handley	BAL	3	9	8	2	0	0	0	1	1	1	2	0	0	0	.202	.275	.294	.569	.257	63	0.0	0.0	-0.4	0.2	0.0	999.0
509	Christian Koss	SFG	27	99	91	21	4	0	2	10	8	5	24	1	2	1	.233	.276	.339	.615	.269	72	0.0	-0.1	-3.2	0.1	0.0	999.0
510	Ben Cowles	CHC	5	17	16	3	1	0	0	2	2	1	5	0	0	0	.223	.283	.339	.622	.275	76	0.0	0.0	-0.5	0.1	0.0	999.0
511	Josh Kasevich	TOR	4	11	10	2	0	0	0	1	1	1	2	0	0	0	.240	.289	.319	.608	.269	71	0.0	0.0	-0.4	0.2	0.0	999.0
512	Drew Romo	CHW	10	21	19	4	1	0	0	2	2	1	5	0	0	0	.213	.258	.331	.589	.258	62	0.0	0.0	-1.0	0.4	0.0	999.0
513	Jose Herrera	TEX	6	19	17	3	1	0	0	2	1	2	5	0	0	0	.194	.274	.272	.546	.248	57	0.0	0.0	-1.0	0.5	0.0	999.0
514	Blake Sabol	TBR	3	9	8	2	0	0	0	1	1	1	3	0	0	0	.208	.275	.332	.607	.268	69	0.0	0.0	-0.4	0.2	0.0	999.0
515	Richie Palacios	TBR	46	170	151	34	7	1	3	18	15	16	33	2	5	1	.226	.305	.336	.641	.285	80	0.1	-0.7	-3.8	-1.9	0.0	999.0
516	Tim Anderson		16	51	48	12	2	0	0	5	4	2	13	0	1	0	.244	.282	.308	.590	.262	64	0.0	0.0	-2.2	0.6	0.0	999.0
517	Weston Wilson	BAL	6	16	14	3	1	0	0	2	2	1	5	0	0	0	.205	.275	.351	.626	.275	75	0.0	-0.1	-0.5	0.0	0.0	999.0
518	Michael Conforto	CHC	43	166	145	31	6	0	4	17	18	17	41	3	0	0	.215	.307	.353	.660	.293	88	-0.2	-0.9	-2.5	-2.9	0.0	999.0
519	Luis Vázquez	BAL	7	20	18	4	1	0	0	2	2	1	5	0	0	0	.217	.271	.325	.596	.263	67	0.0	0.0	-0.8	0.2	0.0	999.0
520	Drew Waters	KCR	10	34	31	7	2	0	1	4	3	2	10	0	1	0	.223	.282	.340	.622	.274	70	0.0	0.0	-1.2	0.1	0.0	999.0
521	Denzer Guzman	LAA	10	39	36	8	2	0	1	4	4	3	12	0	1	0	.211	.268	.348	.616	.270	70	0.0	-0.1	-1.4	0.2	0.0	999.0
522	Luken Baker	ARI	2	6	6	1	0	0	0	1	1	1	2	0	0	0	.212	.287	.378	.664	.290	83	0.0	0.0	-0.1	0.0	0.0	999.0
523	Esmerlyn Valdez	PIT	14	37	34	8	2	0	1	4	4	3	11	0	0	0	.228	.290	.383	.672	.294	85	0.0	0.0	-0.7	-0.4	0.0	999.0
524	Bryan Torres	STL	10	39	35	9	2	0	0	4	3	3	7	0	1	0	.249	.305	.321	.626	.278	78	0.0	0.0	-1.0	-0.2	0.0	999.0
525	Tyler Fitzgerald	SFG	22	81	74	16	3	0	2	9	7	5	24	1	2	1	.219	.272	.342	.614	.270	73	0.1	0.1	-2.5	-0.1	0.0	999.0
526	Stuart Fairchild	CLE	14	46	41	9	2	0	1	5	4	3	13	1	1	0	.213	.285	.343	.628	.278	77	0.1	0.1	-1.2	-0.3	0.0	999.0
