#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
3568	Erick Bautista		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.138	.192	.217	.410	.186	12	0.0	0.0	-0.1	0.0	0.0	999.0
3569	Carlos Matias	TBR	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.150	.200	.208	.407	.185	11	0.0	0.0	-0.1	0.0	0.0	999.0
3570	Jesus Perez	MIA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.149	.200	.213	.413	.188	13	0.0	0.0	-0.1	0.0	0.0	999.0
3571	Emiliano Galan		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.151	.196	.214	.411	.186	12	0.0	0.0	-0.1	0.0	0.0	999.0
3572	Ruben Vizcaya		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.146	.203	.201	.405	.185	12	0.0	0.0	-0.1	0.0	0.0	999.0
3573	Diego Munoz	CIN	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.134	.217	.192	.410	.193	13	0.0	0.0	-0.1	0.0	0.0	999.0
3574	Edgar Walker	PIT	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.159	.202	.215	.417	.189	13	0.0	0.0	-0.1	0.0	0.0	999.0
3575	Joshua Francis	SEA	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.151	.195	.191	.386	.175	12	0.0	0.0	-0.1	0.0	0.0	999.0
3576	Jesus Alexander	SFG	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.164	.206	.225	.431	.194	21	0.0	0.0	-0.1	0.0	0.0	999.0
3577	Angel Herrera		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.142	.204	.197	.401	.185	12	0.0	0.0	-0.1	0.0	0.0	999.0
3578	Leandro Alsinois	CHW	0	1	1	0	0	0	0	0	0	0	0	0	0	0	.147	.196	.210	.406	.184	11	0.0	0.0	-0.1	0.0	0.0	999.0
3579	Andres Hernandez		0	1	1	0	0	0	0	0	0	0	0	0	0	0	.132	.179	.182	.362	.166	-1	0.0	0.0	-0.1	0.0	0.0	999.0
3580	Donovan Solano		3	12	11	3	0	0	0	1	1	1	3	0	0	0	.253	.310	.355	.665	.294	87	-0.1	0.0	-0.3	-0.2	0.0	999.0
