#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
1680	Austin Callahan	CIN	102	359	331	64	15	1	4	32	29	21	123	2	4	2	.193	.244	.281	.525	.232	40	-0.5	2.6	-26.1	3.9	-1.0	999.0
1681	Caeden Trenkle		71	263	240	47	6	2	3	28	22	17	96	2	3	2	.196	.253	.275	.528	.237	45	-0.6	1.3	-17.7	-1.6	-1.0	999.0
1682	Evan Edwards		75	282	251	48	6	2	6	19	27	23	105	5	4	0	.191	.270	.303	.572	.257	60	0.4	0.0	-12.8	-7.3	-1.1	999.0
1683	Tai Peete	STL	128	556	517	98	21	4	10	48	50	34	218	1	18	8	.190	.240	.304	.543	.239	55	-0.3	-2.0	-29.6	0.0	-1.1	999.0
1684	Shawn Goosenberg		93	374	346	73	15	2	6	39	38	21	119	5	11	3	.211	.265	.318	.583	.258	62	0.5	-2.8	-16.3	-6.9	-1.1	999.0
1685	Alexander Vargas	CIN	107	413	387	81	13	4	7	42	37	19	104	3	12	7	.209	.250	.318	.568	.248	50	-1.0	-3.4	-25.3	1.2	-1.1	999.0
1686	Alec Makarewicz	CHW	110	447	416	84	16	4	9	40	42	26	147	2	4	0	.202	.251	.325	.575	.252	58	0.3	4.3	-21.9	-3.9	-1.1	999.0
1687	Ian Lewis Jr.	MIA	93	371	342	72	14	3	5	42	35	22	83	3	16	6	.211	.263	.313	.576	.255	59	0.2	-0.8	-17.9	-4.9	-1.1	999.0
1688	Branden Boissiere	WSN	112	455	417	92	18	2	7	40	45	29	138	5	0	1	.221	.277	.324	.601	.266	68	-1.1	1.2	-18.5	-7.2	-1.1	999.0
1689	Elio Prado		84	330	298	58	9	1	5	31	29	21	98	6	4	4	.195	.260	.282	.542	.244	51	-1.3	-2.3	-20.4	-1.1	-1.1	999.0
1690	Luis Mieses		109	443	420	88	19	1	8	35	43	18	107	2	1	1	.210	.244	.317	.560	.244	54	-0.7	3.9	-24.8	-1.0	-1.1	999.0
1691	Nelly Taylor	BOS	114	493	436	85	23	3	5	51	42	51	155	3	14	8	.195	.282	.296	.578	.260	60	-1.2	-4.7	-24.6	-2.9	-1.1	999.0
1692	T.J. Schofield-Sam		115	487	449	102	20	3	4	43	55	17	124	17	2	2	.227	.279	.312	.591	.262	62	-1.1	4.4	-22.7	-4.5	-1.1	999.0
