#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
274	Jacob Young	WSN	98	369	332	80	12	3	1	39	19	23	69	5	19	4	.241	.298	.301	.599	.268	69	1.5	3.4	-11.9	5.0	0.5	746.1
275	Will Benson	CIN	70	256	227	51	11	1	10	33	30	25	80	2	8	2	.223	.303	.416	.720	.312	94	0.4	1.0	-1.3	-1.9	0.5	999.0
276	Amed Rosario	NYY	67	253	237	62	11	1	5	28	24	11	45	2	6	2	.261	.297	.374	.672	.293	87	0.1	0.0	-3.7	0.3	0.5	999.0
277	Joe Mack	MIA	60	230	209	45	9	0	6	22	26	17	65	2	2	0	.216	.280	.355	.635	.278	75	-0.2	-0.1	-7.0	4.6	0.5	999.0
278	Brooks Baldwin	CHW	90	345	316	74	14	2	11	39	36	22	84	2	7	2	.235	.287	.398	.684	.296	88	0.2	-1.3	-4.7	-2.0	0.5	748.2
279	Victor Robles	SEA	77	302	269	63	11	2	6	37	23	19	68	7	16	4	.234	.301	.354	.655	.290	91	1.0	0.4	-2.4	-2.9	0.5	727.5
280	Austin Hays	CHW	111	449	411	99	21	1	13	48	50	29	107	5	3	1	.241	.297	.394	.691	.300	91	-0.4	0.4	-5.2	-5.2	0.5	572.5
281	Adolis García	PHI	135	562	513	120	23	1	24	67	75	38	144	5	10	4	.233	.290	.420	.710	.306	94	-0.2	-2.9	-4.5	-9.1	0.5	214.0
282	Spencer Horwitz	PIT	116	477	420	104	22	1	10	52	51	48	85	5	2	1	.249	.331	.378	.709	.313	98	-0.8	0.2	-1.9	-8.9	0.5	738.2
283	Spencer Steer	CIN	105	434	384	89	18	2	13	50	47	41	93	5	8	3	.231	.312	.391	.702	.308	92	-0.1	0.6	-4.4	-5.0	0.5	335.7
284	James McCann	ARI	54	197	179	43	8	0	5	20	22	11	52	2	1	1	.238	.287	.366	.654	.286	80	-0.3	0.0	-4.9	3.2	0.5	999.0
285	Nick Fortes	TBR	92	315	287	62	11	1	7	28	29	17	58	5	2	1	.217	.271	.328	.599	.264	66	-0.3	0.0	-13.0	7.1	0.5	999.0
286	Rob Refsnyder	SEA	62	233	203	49	9	1	7	28	26	24	61	3	3	1	.239	.326	.398	.724	.318	110	-0.2	-0.1	2.5	-5.6	0.5	999.0
287	Tyler Heineman	TOR	42	145	129	27	4	0	3	14	11	10	31	2	2	1	.209	.278	.308	.586	.262	66	-0.1	2.5	-6.0	5.7	0.5	999.0
288	Jonny DeLuca	TBR	71	276	253	58	12	2	6	31	26	17	56	3	9	2	.231	.286	.365	.652	.284	79	0.5	2.7	-6.2	1.4	0.5	999.0
289	Chase DeLauter	CLE	107	460	419	100	21	1	12	48	50	34	88	3	4	1	.239	.299	.378	.676	.295	89	-0.3	0.0	-6.2	-5.0	0.5	999.0
290	Daniel Schneemann	CLE	58	219	196	43	8	1	6	24	21	20	59	1	4	1	.221	.296	.360	.656	.289	85	0.0	0.5	-3.9	0.9	0.5	999.0
291	Leo Jiménez	TOR	36	124	110	27	5	0	3	14	13	9	27	4	1	0	.241	.319	.369	.689	.305	95	-0.1	-0.1	-0.8	1.0	0.5	999.0
292	Jonah Heim	ATL	39	143	131	29	6	0	4	14	16	10	29	1	1	0	.219	.277	.350	.626	.275	73	-0.2	1.3	-4.7	4.3	0.4	999.0
293	Javier Báez	DET	89	342	318	74	15	0	9	35	37	13	84	4	5	2	.231	.270	.364	.634	.276	74	-0.1	0.0	-10.6	3.1	0.4	740.7
294	Ben Williamson	TBR	68	262	242	61	11	1	3	27	23	15	56	2	5	2	.252	.301	.341	.642	.283	79	-0.1	0.1	-6.7	1.8	0.4	999.0
295	Darell Hernaiz	ATH	50	193	176	46	9	1	3	21	17	13	29	1	4	1	.258	.310	.359	.668	.294	84	0.0	-0.1	-3.6	1.1	0.4	999.0
296	Edouard Julien	COL	76	295	256	62	12	1	7	34	30	34	86	3	3	1	.243	.336	.376	.713	.315	88	-0.3	-1.4	-4.5	-1.3	0.4	746.0
297	Reese McGuire	CHW	30	104	95	21	4	0	3	10	11	6	24	1	1	0	.221	.274	.356	.630	.275	74	-0.1	1.5	-3.3	3.8	0.4	999.0
298	Keibert Ruiz	WSN	88	343	319	73	14	0	6	28	37	17	39	4	1	1	.229	.274	.334	.608	.267	69	-0.5	-0.9	-13.3	5.9	0.4	720.3
299	Gavin Sheets	SDP	117	474	428	102	22	1	14	52	54	39	94	4	2	1	.238	.305	.392	.696	.303	97	-0.6	0.0	-2.1	-9.7	0.4	684.8
300	Brady House	WSN	125	505	475	112	21	2	11	47	54	23	142	4	6	2	.236	.276	.356	.632	.275	74	-0.4	1.2	-16.0	3.1	0.4	710.1
301	Leo Rivas	SEA	46	155	133	29	5	0	2	17	10	18	38	1	6	2	.216	.313	.307	.620	.281	85	0.3	-0.3	-2.5	1.0	0.4	999.0
302	Travis Bazzana	CLE	53	211	186	40	8	1	5	22	20	20	59	2	3	1	.214	.298	.345	.643	.286	83	0.1	0.0	-4.3	0.8	0.4	999.0
303	Mickey Moniak	COL	118	472	437	111	23	4	20	60	66	27	117	4	9	3	.253	.301	.460	.761	.325	95	0.2	-0.4	-2.8	-9.1	0.4	245.8
