#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP	Vol	Skew	Dim
139	Teoscar Hernández	LAD	132	554	510	132	26	1	26	71	83	35	146	5	6	2	.259	.310	.464	.774	.332	113	-1.0	-3.1	7.2	-9.2	1.7	138.1	1.78	1.79	4.15
140	Anthony Volpe	NYY	110	452	410	94	21	2	14	54	49	33	109	4	16	4	.230	.291	.395	.687	.298	90	1.3	0.4	-4.2	5.5	1.7	687.0	1.80	0.10	3.98
141	Ryan McMahon	NYY	119	482	421	92	17	1	17	54	52	54	152	3	3	2	.218	.309	.382	.691	.304	93	-0.6	2.8	-4.4	4.6	1.7	719.7	1.86	-0.37	4.32
142	Nolan Arenado	ARI	132	551	504	127	24	1	16	60	68	37	76	4	3	1	.252	.306	.399	.705	.305	93	-0.8	1.7	-5.2	3.4	1.7	653.7	1.74	1.83	4.44
143	Carlos Narváez	BOS	108	415	371	84	18	0	12	43	45	38	111	4	2	1	.228	.304	.375	.679	.299	86	-0.8	1.7	-7.7	9.8	1.7	586.3	1.45	-0.05	4.45
144	Matt McLain	CIN	131	535	474	112	22	2	17	66	56	49	150	6	16	4	.235	.313	.395	.708	.310	93	0.7	-0.3	-3.6	1.9	1.6	184.9	2.76	0.67	4.20
145	Luis Arraez	SFG	140	608	563	169	28	3	4	68	54	32	25	4	8	3	.300	.339	.382	.722	.315	101	-0.2	-4.3	0.8	-5.4	1.6	287.1	2.94	0.35	2.38
146	Chase Meidroth	CHW	124	530	463	117	19	1	6	62	39	54	80	8	13	4	.252	.339	.340	.679	.306	95	-0.3	-1.0	-3.4	1.4	1.6	593.3	2.20	-0.11	3.72
147	Colt Keith	DET	117	475	426	110	21	3	15	61	53	42	100	3	3	1	.257	.325	.424	.750	.325	108	0.1	0.4	4.7	-5.4	1.6	490.0	1.58	-0.72	4.35
148	Evan Carter	TEX	105	416	366	86	17	3	11	52	43	40	94	7	17	4	.236	.321	.387	.708	.311	100	1.0	0.2	1.0	0.3	1.6	291.6	2.93	0.06	3.78
149	Kyle Manzardo	CLE	135	549	484	115	24	1	26	63	74	53	131	6	2	0	.238	.318	.453	.771	.331	114	-0.7	-0.5	8.3	-11.6	1.6	234.5	2.59	1.57	3.89
150	Sal Frelick	MIL	131	547	491	128	22	3	8	66	52	44	78	6	19	4	.261	.327	.366	.693	.307	96	0.9	3.8	-1.5	-1.2	1.6	205.2	2.20	-0.36	3.62
151	Ernie Clement	TOR	141	555	518	136	27	2	10	64	57	24	57	4	9	3	.262	.297	.384	.682	.296	89	0.1	1.4	-7.3	3.6	1.6	316.2	3.28	-0.20	4.12
152	Josh Jung	TEX	128	518	483	119	23	1	17	55	61	29	132	3	4	1	.247	.292	.403	.695	.301	93	-1.2	0.8	-5.2	2.8	1.6	493.0	1.55	1.01	4.60
153	Carter Jensen	KCR	103	385	343	83	17	3	11	45	46	37	96	2	4	1	.241	.316	.405	.721	.314	100	-0.2	-0.2	0.0	2.4	1.6	999.0	2.39	-0.28	4.30
154	Bryan Reynolds	PIT	146	633	566	144	28	4	18	74	74	55	153	8	5	2	.254	.326	.413	.739	.322	104	-0.7	-1.1	2.5	-8.3	1.6	205.7	2.10	0.79	4.42
155	Freddy Fermin	SDP	116	429	391	94	15	1	9	42	41	27	85	3	2	1	.239	.292	.351	.643	.282	79	-0.4	2.9	-11.2	11.9	1.5	735.5	2.49	-0.33	4.26
156	Patrick Bailey	SFG	131	488	441	98	19	2	9	48	49	36	129	3	2	1	.221	.282	.335	.617	.272	72	-0.8	5.5	-17.0	15.6	1.5	999.0	1.83	-0.05	4.64
157	Jake Meyers	HOU	114	446	402	98	19	2	9	52	42	35	92	5	13	3	.245	.311	.367	.679	.300	91	0.5	1.9	-4.0	3.7	1.5	999.0	2.26	-0.66	3.94
158	Spencer Torkelson	DET	147	616	539	125	27	1	27	75	79	64	161	7	2	1	.232	.319	.434	.753	.325	108	-0.7	0.0	5.5	-11.6	1.5	195.4	3.45	-0.49	3.57
159	Brandon Marsh	PHI	119	466	413	106	21	3	13	57	51	45	131	2	11	3	.256	.330	.412	.743	.324	106	0.3	-0.4	3.5	-4.1	1.5	687.4	2.30	-0.37	4.22
160	Royce Lewis	MIN	120	486	445	108	22	0	19	56	62	35	104	2	10	2	.243	.299	.420	.719	.310	98	0.0	-2.2	-1.4	-0.7	1.5	170.0	2.96	0.34	4.50
161	Davis Schneider	TOR	97	369	317	70	14	1	15	44	44	45	105	4	5	1	.220	.322	.417	.739	.323	108	-0.4	0.9	3.1	-1.3	1.5	999.0	2.88	0.10	4.26
162	Chase DeLauter	CLE	107	463	415	101	22	1	12	53	51	42	86	2	3	1	.244	.313	.390	.703	.307	97	-0.7	0.7	-2.1	0.6	1.5	999.0	2.73	0.88	4.61
163	Sean Murphy	ATL	86	332	290	64	12	0	13	38	42	32	91	7	0	0	.220	.312	.404	.716	.314	100	-0.6	1.5	-0.5	3.9	1.5	658.0	2.06	1.25	4.23
164	Lars Nootbaar	STL	124	527	457	111	22	2	16	62	53	62	106	3	6	2	.242	.334	.400	.734	.322	106	-0.2	-1.8	3.5	-7.0	1.5	685.1	3.11	1.75	4.75
165	Jurickson Profar	ATL	137	590	510	128	25	1	18	74	66	66	96	9	9	2	.250	.344	.407	.751	.331	112	-0.7	-2.0	7.4	-12.7	1.5	188.4	1.77	0.56	4.66
166	Jorge Polanco	NYM	123	507	452	112	21	0	21	61	69	46	104	3	5	2	.247	.320	.437	.756	.327	109	-0.8	2.2	4.8	-7.6	1.5	223.0	3.06	-1.97	4.46
167	Logan O'Hoppe	LAA	116	450	412	95	15	1	19	47	53	30	128	5	2	1	.229	.288	.406	.695	.302	91	-1.4	-2.4	-6.2	5.0	1.5	258.4	1.13	-0.33	4.27
168	Munetaka Murakami	CHW	133	539	459	100	16	0	27	68	73	71	174	5	8	3	.217	.326	.431	.757	.329	110	-0.6	-0.2	6.1	-10.2	1.4	999.0	5.17	1.87	3.49
169	Tommy Edman	LAD	115	462	423	103	20	2	13	58	52	30	81	5	10	2	.243	.297	.391	.688	.299	90	0.6	1.2	-4.7	3.1	1.4	422.1	2.51	0.23	4.53
170	Jared Triolo	PIT	128	507	448	108	21	2	9	57	45	51	116	4	13	3	.241	.322	.361	.683	.303	91	0.1	0.0	-5.1	2.2	1.4	999.0	2.79	2.76	4.05
171	Ramón Laureano	SDP	125	511	462	113	22	3	19	65	65	36	136	9	8	3	.245	.311	.427	.738	.320	104	-0.8	0.5	1.8	-5.3	1.4	220.4	3.48	-1.41	4.80
172	Tyler Stephenson	CIN	108	425	377	89	17	1	14	48	52	41	121	5	1	1	.235	.315	.398	.713	.312	94	-0.9	-1.1	-3.7	3.2	1.4	279.4	1.97	-1.45	4.57
173	Addison Barger	TOR	116	473	429	102	24	1	17	57	60	38	115	4	4	1	.239	.305	.422	.727	.314	101	-0.5	-0.3	0.2	-3.0	1.4	206.4	2.87	0.93	4.65
174	Kerry Carpenter	DET	117	480	440	111	19	3	24	62	70	30	115	6	2	1	.253	.308	.473	.782	.334	114	-0.8	-0.6	7.2	-10.4	1.4	237.1	1.19	0.43	4.18
175	Harrison Bader	SFG	123	485	441	107	19	2	13	58	51	32	116	8	13	5	.243	.303	.387	.690	.302	92	0.1	-0.5	-4.6	1.4	1.4	427.1	2.63	0.34	4.28
176	Josh Smith	TEX	121	491	430	103	21	2	9	56	42	46	94	10	9	3	.239	.325	.362	.687	.305	96	-0.2	-2.1	-2.4	-1.2	1.4	574.2	1.43	-1.36	4.25
177	Eugenio Suárez	CIN	142	598	532	124	23	1	34	76	95	49	176	11	3	1	.234	.308	.471	.780	.334	109	-1.9	-0.3	4.7	-11.3	1.4	111.0	2.69	0.65	3.03
178	Jonathan India	KCR	124	525	454	111	24	2	12	63	51	53	101	13	5	2	.244	.337	.383	.720	.320	104	-0.3	-3.0	2.4	-7.1	1.3	640.8	3.00	1.00	4.60
179	Daylen Lile	WSN	131	542	495	131	27	8	11	65	59	36	96	6	14	5	.266	.320	.416	.736	.319	104	0.6	-1.5	3.1	-8.1	1.3	205.0	2.04	0.57	3.97
180	Jung Hoo Lee	SFG	135	560	508	135	29	6	8	64	55	42	63	5	9	3	.266	.327	.394	.721	.315	101	0.2	-2.0	1.0	-6.9	1.3	326.5	2.69	0.69	3.84
181	Gavin Lux	TBR	110	445	396	100	21	2	7	51	43	45	97	2	3	1	.253	.330	.369	.699	.310	97	-0.5	-1.9	-1.8	-0.2	1.3	999.0	1.63	-0.05	4.05
182	Danny Jansen	TEX	89	330	287	60	12	0	12	36	37	36	77	5	1	0	.211	.306	.380	.685	.303	95	-0.8	-2.5	-2.9	4.4	1.3	999.0	2.41	1.11	4.20
183	Joshua Baez	STL	32	88	79	18	3	0	3	10	11	9	22	0	5	1	.230	.309	.383	.693	.306	95	0.0	11.3	-0.5	10.4	1.3	999.0	7.65	-0.09	2.56
184	Jo Adell	LAA	138	559	509	119	21	1	30	68	82	38	153	8	8	3	.234	.296	.455	.751	.322	105	-0.5	-5.9	2.9	-9.4	1.3	122.7	2.43	1.04	3.65
185	Luis García Jr.	WSN	124	505	470	125	24	2	15	59	62	28	80	2	13	5	.265	.305	.419	.725	.312	99	-0.1	0.1	-0.6	-3.7	1.3	235.1	1.83	1.56	4.14
186	Dylan Crews	WSN	136	560	509	120	22	4	16	67	60	39	125	9	25	7	.236	.300	.386	.686	.300	91	1.0	2.8	-4.8	-1.3	1.3	158.9	2.74	1.13	3.65
187	Sal Stewart	CIN	119	479	434	114	24	0	18	60	63	37	94	4	7	2	.263	.325	.448	.773	.334	109	-0.2	0.4	5.1	-8.7	1.3	198.9	2.30	-0.44	4.39
188	José Caballero	NYY	93	352	303	68	14	1	6	45	30	38	89	6	37	8	.225	.321	.341	.663	.298	89	2.4	0.3	-2.1	2.5	1.3	209.5	3.98	-1.05	2.05
189	Nolan Schanuel	LAA	140	599	517	135	23	1	13	71	56	66	84	9	6	2	.260	.352	.383	.735	.325	107	-1.5	-1.3	3.7	-12.2	1.2	572.7	2.92	0.14	4.20
190	Alec Burleson	STL	139	577	528	141	25	1	20	64	74	40	82	4	6	2	.267	.320	.431	.751	.325	108	-1.2	-0.9	4.2	-11.6	1.2	178.4	2.35	-0.66	4.18
191	Heliot Ramos	SFG	146	614	554	140	25	2	22	74	72	46	149	9	6	2	.253	.318	.421	.739	.321	105	-0.9	-4.4	2.8	-11.7	1.2	225.8	3.26	0.63	4.50
192	Nick Gonzales	PIT	96	400	367	95	21	3	7	44	41	24	82	5	2	1	.258	.309	.391	.701	.305	93	-0.5	-0.4	-4.0	2.5	1.2	999.0	2.96	0.43	3.84
193	Samuel Basallo	BAL	110	425	385	92	19	0	16	50	55	33	104	4	3	1	.240	.304	.415	.720	.311	100	-0.4	0.1	-0.2	-2.9	1.2	176.0	2.70	-0.55	4.51
194	Brayan Rocchio	CLE	124	472	423	98	22	2	8	50	45	35	92	7	11	4	.232	.299	.348	.647	.286	83	-0.2	-0.4	-9.8	5.1	1.2	999.0	1.51	2.35	4.15
195	Christian Walker	HOU	137	575	514	119	22	1	26	68	79	47	147	8	3	1	.231	.303	.428	.731	.315	102	-1.2	1.8	0.4	-8.8	1.2	202.5	2.76	-0.75	3.69
196	Joey Bart	PIT	86	324	285	67	11	0	8	33	34	31	89	6	1	1	.236	.321	.363	.685	.305	93	-0.8	-2.4	-3.6	4.2	1.2	999.0	2.57	0.55	3.88
197	Jesús Sánchez	TOR	110	440	397	97	18	2	16	54	51	37	106	3	10	2	.244	.312	.418	.730	.317	103	0.1	-0.3	1.7	-5.6	1.2	636.3	1.45	0.11	4.40
198	Cedric Mullins	TBR	111	450	400	90	19	2	14	53	50	41	101	4	19	5	.225	.300	.386	.687	.300	91	0.9	-1.4	-3.9	-0.1	1.1	357.0	1.84	-0.14	3.76
199	Ryan O'Hearn	PIT	125	509	453	120	23	1	14	60	60	47	96	5	3	1	.264	.338	.410	.748	.326	107	-1.2	-0.9	3.0	-8.7	1.1	308.2	1.39	0.93	4.16
200	Cole Young	SEA	98	375	330	77	16	2	7	39	36	36	66	5	5	2	.232	.313	.351	.665	.295	94	-0.3	-0.7	-2.8	0.9	1.1	999.0	2.74	1.07	4.05
201	Spencer Horwitz	PIT	114	477	418	108	25	1	11	58	51	51	88	5	2	1	.258	.344	.402	.745	.328	108	-1.1	0.7	3.5	-8.4	1.1	999.0	2.43	-1.49	4.22
202	Parker Meadows	DET	118	468	418	94	17	5	12	55	44	42	119	3	12	3	.225	.298	.372	.670	.294	87	1.0	-0.6	-6.4	1.2	1.1	999.0	2.37	0.57	4.09
203	Ha-Seong Kim	ATL	76	309	271	65	11	1	7	37	30	32	56	2	12	3	.241	.324	.368	.692	.306	95	0.4	-1.6	-1.5	2.0	1.1	719.8	3.13	1.85	3.42
204	Marcell Ozuna	PIT	120	504	435	106	18	0	22	61	66	62	123	3	0	0	.242	.338	.434	.773	.336	114	-1.5	0.0	6.9	-13.0	1.1	465.6	3.10	1.98	4.23
205	Zach McKinstry	DET	110	426	381	89	17	5	8	51	38	36	93	4	14	4	.233	.304	.370	.674	.296	88	1.1	-0.3	-5.0	0.9	1.1	508.5	1.64	0.01	3.80
206	Carson Williams	TBR	95	369	333	71	13	2	12	44	42	29	125	3	10	3	.214	.283	.374	.658	.288	82	0.0	1.1	-7.7	5.5	1.1	999.0	2.98	1.27	4.03
207	Dylan Beavers	BAL	103	408	356	84	17	2	12	50	43	45	98	2	11	3	.237	.325	.396	.720	.316	104	0.1	-1.0	1.8	-5.6	1.1	422.1	2.02	-0.10	4.14
208	Colt Emerson	SEA	73	288	257	60	13	1	5	30	29	23	62	4	6	1	.235	.307	.354	.661	.291	92	-0.2	2.0	-3.0	3.2	1.0	999.0	2.83	0.54	3.56
209	Nathan Lukes	TOR	107	419	375	96	19	2	8	49	45	33	67	3	4	2	.257	.319	.381	.700	.306	96	-0.5	2.2	-2.4	-1.9	1.0	999.0	4.69	-0.79	4.01
210	Willi Castro	COL	129	525	466	118	23	4	12	68	51	42	119	12	15	5	.253	.329	.399	.728	.320	91	0.4	-3.8	-5.3	-2.1	1.0	289.9	3.23	1.96	4.10
211	Jake Burger	TEX	129	530	490	118	22	1	25	61	74	27	131	8	2	1	.241	.290	.443	.733	.314	102	-0.8	1.1	0.7	-9.0	1.0	266.4	2.06	0.89	3.97
212	Denzel Clarke	ATH	98	376	339	76	16	3	8	45	34	27	124	6	14	3	.224	.292	.363	.654	.288	83	0.8	2.5	-6.9	4.0	1.0	999.0	3.03	0.30	3.68
213	Brooks Lee	MIN	137	548	504	121	23	2	14	55	62	35	95	3	4	1	.240	.291	.375	.666	.290	83	-1.0	-3.6	-11.6	2.6	1.0	538.3	2.10	1.03	4.70
214	Brett Baty	NYM	115	453	409	99	16	1	17	52	53	37	113	3	5	1	.242	.309	.408	.717	.312	99	-0.4	1.0	-0.9	-4.6	1.0	283.6	1.19	0.50	4.52
215	Luis Torrens	NYM	62	223	204	48	9	1	5	21	23	15	50	2	1	1	.234	.290	.360	.650	.285	81	-0.3	2.8	-5.5	7.6	1.0	999.0	1.85	0.52	3.32
216	Pedro Pagés	STL	89	329	301	67	12	1	9	31	35	20	86	3	1	0	.223	.276	.355	.631	.275	74	-0.7	2.5	-10.8	9.3	1.0	999.0	2.29	0.54	4.00
217	Yoán Moncada	LAA	91	358	319	76	16	1	11	40	40	33	96	4	1	0	.237	.316	.402	.717	.314	99	-0.7	-2.2	-1.0	-1.8	1.0	720.2	2.56	0.51	4.18
218	Justin Crawford	PHI	99	393	358	95	17	2	5	49	35	28	82	2	21	5	.267	.321	.368	.689	.303	92	1.4	-2.5	-2.5	-1.3	1.0	999.0	2.38	0.16	2.95
219	Ke'Bryan Hayes	CIN	127	504	463	112	19	2	8	51	46	33	99	4	11	3	.242	.296	.346	.642	.283	74	0.3	5.6	-15.0	7.6	1.0	999.0	2.23	1.92	4.17
220	Dalton Rushing	LAD	55	199	176	39	8	0	7	24	25	19	57	3	1	0	.223	.307	.385	.692	.304	94	-0.3	1.3	-1.8	4.4	0.9	999.0	1.97	-2.47	3.49
221	Agustín Ramírez	MIA	121	502	456	111	25	1	18	60	63	36	99	6	12	3	.244	.305	.419	.724	.313	99	-0.2	-6.9	-1.0	-6.6	0.9	82.2	1.26	-3.17	4.58
222	Tyler O'Neill	BAL	87	361	317	73	13	1	17	46	46	36	100	4	5	1	.231	.315	.437	.752	.324	109	-0.2	-1.4	3.8	-7.2	0.9	999.0	2.28	0.40	4.25
223	Mike Yastrzemski	ATL	110	442	385	88	20	2	15	54	49	48	102	4	4	1	.229	.319	.411	.729	.317	102	-0.4	-1.4	0.8	-6.5	0.9	999.0	1.77	-0.64	4.60
224	Austin Martin	MIN	87	333	290	73	15	1	3	39	26	35	59	5	14	4	.251	.339	.346	.685	.308	96	0.3	1.1	-1.3	-1.2	0.9	999.0	1.80	-0.04	3.10
225	Marcelo Mayer	BOS	104	403	369	90	21	2	10	48	45	29	98	2	5	2	.243	.299	.394	.693	.300	87	-0.2	0.1	-6.3	1.3	0.9	607.4	3.33	-0.05	4.31
226	Luis Campusano	SDP	82	298	268	62	11	1	8	33	33	26	67	2	1	0	.232	.304	.372	.675	.298	89	-0.3	0.2	-4.2	3.0	0.9	999.0	2.49	-1.12	3.90
227	Victor Caratini	MIN	96	365	326	81	13	0	10	38	41	27	66	8	1	0	.250	.319	.386	.705	.309	97	-1.1	-1.5	-2.4	-1.3	0.9	735.8	2.07	0.15	3.91
228	Romy Gonzalez	BOS	78	303	280	74	15	2	9	37	38	17	76	2	8	3	.263	.308	.425	.733	.315	97	-0.2	-0.1	-1.1	-0.6	0.9	654.8	4.60	0.21	3.49
229	Casey Schmitt	SFG	74	287	261	62	12	0	10	31	33	19	67	3	1	1	.238	.296	.403	.699	.303	93	-0.4	0.6	-2.8	1.7	0.9	999.0	4.02	-0.35	3.72
230	Garrett Mitchell	MIL	89	338	300	68	13	2	8	39	32	31	101	3	12	3	.226	.303	.370	.673	.296	89	0.6	0.3	-3.6	0.9	0.9	999.0	2.76	1.06	3.65
231	Connor Norby	MIA	113	436	399	97	20	2	13	51	48	30	118	4	8	2	.242	.299	.397	.696	.303	92	-0.4	-2.6	-4.8	-1.2	0.9	649.5	4.80	2.39	4.41
232	Adolis García	PHI	132	547	500	117	23	1	23	67	76	36	142	5	11	3	.234	.290	.424	.713	.307	94	0.0	0.1	-3.7	-6.0	0.9	228.9	2.28	-0.84	4.08
233	Victor Scott II	STL	131	508	451	99	18	3	7	56	39	38	114	8	33	6	.220	.290	.319	.609	.272	72	3.4	2.9	-13.6	4.9	0.9	381.7	2.37	-0.20	2.52
234	Jett Williams	MIL	87	350	311	69	16	3	8	41	34	33	92	4	13	3	.223	.304	.369	.673	.297	90	0.5	-1.7	-3.8	0.4	0.9	999.0	6.12	0.33	3.71
235	Josh Bell	MIN	131	543	479	118	20	1	20	60	66	55	101	4	1	1	.247	.328	.417	.745	.325	108	-2.0	-2.4	3.0	-13.5	0.8	671.0	2.74	1.84	4.36
236	Vaughn Grissom	LAA	81	321	291	71	14	1	6	35	30	23	66	4	5	1	.242	.305	.361	.665	.293	85	0.0	1.5	-5.5	2.6	0.8	999.0	2.94	-0.04	3.65
237	Max Muncy	ATH	87	339	309	72	15	1	10	37	37	20	96	6	3	2	.233	.290	.384	.674	.294	86	-0.4	0.9	-5.8	2.5	0.8	999.0	2.17	-0.37	4.03
238	Joe Mack	MIA	61	237	215	47	9	1	7	25	26	18	67	2	2	1	.218	.283	.363	.646	.283	78	-0.1	2.1	-6.3	6.6	0.8	999.0	2.04	1.18	3.60
239	Chandler Simpson	TBR	110	454	421	120	16	3	1	57	33	25	48	1	42	9	.285	.324	.343	.667	.295	87	3.7	0.3	-3.1	-4.1	0.8	167.9	1.99	-1.42	1.45
240	Isaac Collins	KCR	105	400	345	81	18	3	8	47	40	45	90	5	13	4	.235	.329	.367	.697	.309	97	0.2	0.4	-1.1	-4.4	0.8	527.6	2.56	1.07	3.85
241	Gabriel Arias	CLE	110	436	401	90	19	2	11	45	45	26	136	5	8	3	.225	.279	.364	.643	.281	79	0.1	1.2	-10.7	3.6	0.8	999.0	1.81	0.16	4.23
242	Kody Clemens	MIN	74	285	259	60	12	2	13	34	36	21	70	3	3	1	.230	.291	.439	.730	.314	100	-0.1	1.3	-0.1	-1.9	0.8	735.0	2.96	-0.03	3.84
243	Henry Davis	PIT	73	269	239	52	11	1	7	28	27	21	71	5	3	1	.217	.293	.357	.650	.287	80	-0.3	-0.1	-6.7	5.5	0.8	999.0	1.54	0.12	3.70
244	Jacob Young	WSN	86	325	291	71	12	2	2	35	24	22	60	5	16	5	.244	.305	.320	.625	.279	77	1.4	3.0	-7.5	4.4	0.8	735.4	1.67	-0.33	2.95
245	Victor Robles	SEA	92	358	318	76	15	2	6	42	31	23	78	9	19	5	.241	.309	.355	.664	.294	94	0.9	1.0	-1.7	-2.9	0.8	505.4	2.00	0.02	3.18
246	Brooks Baldwin	CHW	102	387	353	85	16	1	12	42	42	26	92	2	8	2	.239	.293	.396	.689	.299	90	0.1	-0.8	-4.3	-1.3	0.8	999.0	2.48	0.32	4.06
247	Trevor Larnach	MIN	108	444	392	96	19	1	14	52	51	44	104	3	3	2	.246	.324	.403	.727	.317	102	-0.8	-0.9	0.4	-8.3	0.8	734.3	2.24	0.23	4.51
248	Christian Moore	LAA	113	441	395	87	15	3	12	48	44	39	137	3	8	2	.221	.293	.365	.658	.289	82	0.0	-0.5	-9.1	1.3	0.8	999.0	1.43	0.28	4.27
249	Miguel Amaya	CHC	76	285	256	59	12	1	8	30	34	19	61	5	1	0	.231	.296	.372	.668	.293	86	-0.6	-1.6	-5.3	3.0	0.8	735.8	3.06	-1.89	3.82
250	Braxton Fulford	COL	58	210	188	45	10	1	6	25	24	15	57	4	2	1	.238	.305	.398	.703	.307	82	-0.1	0.4	-4.6	4.9	0.7	999.0	1.78	-0.61	3.34
251	Lane Thomas	KCR	95	388	348	80	17	2	12	47	42	31	101	5	13	5	.231	.300	.394	.694	.303	93	0.4	-0.4	-3.1	-3.0	0.7	703.3	2.58	0.00	3.95
252	Nolan Gorman	STL	122	495	440	93	18	1	21	56	62	49	162	2	4	1	.211	.291	.395	.686	.299	90	-1.4	0.8	-7.4	-2.4	0.7	609.2	2.37	2.77	3.83
253	Cam Smith	HOU	102	406	364	87	17	2	9	47	42	34	108	5	6	1	.239	.312	.374	.686	.302	93	0.1	0.6	-3.1	-3.9	0.7	487.1	2.29	0.66	4.23
254	Alek Thomas	ARI	115	439	404	96	20	3	10	49	45	25	101	4	8	3	.238	.286	.374	.660	.287	81	1.0	0.1	-8.8	1.1	0.7	999.0	1.70	0.86	4.30
255	Blaze Alexander	BAL	79	308	272	61	12	1	7	34	30	25	94	7	5	2	.225	.304	.356	.660	.293	88	-0.2	-0.3	-4.5	0.9	0.7	999.0	3.54	-0.36	3.82
256	Nacho Alvarez Jr.	ATL	20	71	64	15	2	0	1	9	7	6	15	1	0	0	.235	.308	.300	.608	.275	74	-0.1	6.0	-2.3	6.9	0.7	999.0	4.43	0.31	2.56
257	Nasim Nuñez	WSN	94	314	277	63	10	1	4	35	25	28	73	1	22	5	.228	.301	.312	.613	.275	74	1.6	2.4	-8.0	4.5	0.7	999.0	3.35	-0.52	2.76
258	Harry Ford	WSN	95	278	240	55	11	0	6	31	28	27	68	5	5	1	.228	.316	.352	.667	.297	89	-0.2	0.1	-3.9	1.5	0.7	720.5	3.99	-1.59	3.64
259	Jake Rogers	DET	53	191	171	36	7	1	6	21	21	15	55	2	1	0	.208	.278	.365	.643	.282	78	-0.2	1.3	-5.1	5.4	0.7	999.0	1.77	-0.41	3.46
260	Carson Benge	NYM	95	378	337	80	16	2	10	46	40	34	82	4	8	2	.237	.312	.382	.694	.304	93	0.2	0.3	-2.7	-3.3	0.7	999.0	2.17	0.23	4.11
261	Mitch Garver		55	207	181	38	7	1	8	22	24	22	57	2	1	0	.211	.303	.380	.684	.301	91	-0.6	-1.8	-2.7	2.4	0.7	999.0	2.80	-0.07	3.50
262	Jac Caglianone	KCR	125	512	463	110	21	2	19	60	65	39	114	7	3	1	.238	.305	.414	.718	.311	98	-0.5	-1.6	-1.5	-9.1	0.7	214.0	3.48	-0.44	4.49
263	Jordan Lawlar	ARI	78	295	265	63	14	2	6	35	29	23	80	4	10	2	.236	.304	.376	.680	.298	89	0.6	0.3	-3.4	0.3	0.7	438.1	5.53	-0.73	3.50
264	Wenceel Pérez	DET	114	463	418	99	19	4	12	56	48	37	101	3	11	3	.236	.301	.393	.693	.302	92	0.5	-1.2	-3.8	-5.5	0.7	735.9	1.76	-1.36	4.37
265	Kyle Isbel	KCR	118	442	399	93	18	4	7	51	39	27	86	4	9	3	.234	.287	.353	.640	.281	77	0.5	1.1	-11.3	2.9	0.7	999.0	1.65	1.25	4.14
266	Joc Pederson	TEX	102	402	346	79	14	1	16	48	50	45	91	8	3	1	.229	.329	.418	.747	.326	111	-0.8	-0.7	4.2	-11.5	0.7	999.0	3.38	1.30	4.44
267	Kyle Higashioka	TEX	73	265	245	54	11	1	10	26	34	16	65	1	2	1	.220	.270	.390	.660	.285	82	-0.7	-1.4	-6.2	3.6	0.7	999.0	3.59	-0.40	3.74
268	Luis Rengifo	MIL	100	398	366	91	15	2	8	44	38	25	72	4	11	4	.250	.303	.363	.666	.293	86	0.3	-2.2	-6.4	-0.6	0.7	688.7	3.52	-0.95	3.70
269	Edmundo Sosa	PHI	60	222	205	51	10	1	7	26	26	9	51	5	2	1	.247	.294	.406	.700	.303	92	0.1	0.9	-2.1	1.1	0.7	999.0	4.35	-1.67	3.33
270	Spencer Steer	CIN	106	438	388	91	19	1	14	51	54	42	95	5	8	2	.235	.316	.402	.718	.315	96	-0.3	1.1	-2.2	-6.0	0.6	292.3	4.36	-0.92	4.51
271	Colby Thomas	ATH	68	265	242	56	13	1	11	32	33	16	82	4	4	1	.233	.289	.426	.715	.308	96	-0.1	0.6	-1.3	-1.4	0.6	999.0	1.96	2.06	3.70
272	Gary Sánchez	MIL	58	217	193	42	7	0	9	24	29	17	58	5	0	0	.218	.296	.400	.696	.304	95	-0.5	-1.1	-1.9	0.9	0.6	999.0	1.76	0.46	3.62
273	Kyle Karros	COL	57	225	201	52	11	1	4	26	22	19	53	3	2	0	.257	.328	.377	.705	.310	84	-0.3	2.4	-4.5	3.3	0.6	999.0	2.64	-0.16	3.13
274	Javier Sanoja	MIA	65	240	221	57	12	2	4	26	24	14	27	1	5	2	.259	.304	.383	.687	.298	89	-0.1	0.4	-3.3	1.4	0.6	999.0	3.90	-0.44	3.07
275	Austin Hays	CHW	112	452	413	101	21	2	14	53	53	30	110	5	6	1	.245	.301	.407	.707	.306	95	-0.3	-0.4	-3.0	-6.3	0.6	655.0	3.72	-1.61	4.57
276	JJ Bleday	CIN	82	324	287	65	15	1	13	39	38	34	76	1	2	1	.227	.310	.419	.729	.316	97	-0.6	0.4	-1.6	-3.2	0.6	999.0	2.09	1.30	4.13
277	Edouard Julien	COL	94	359	310	75	15	1	9	41	34	44	104	3	4	1	.242	.340	.384	.725	.321	92	-0.6	-1.7	-4.1	-1.9	0.6	999.0	3.05	1.43	3.93
278	Keibert Ruiz	WSN	85	330	308	74	14	0	7	30	36	16	38	4	2	1	.240	.283	.359	.642	.281	78	-0.8	-2.2	-9.4	4.4	0.6	999.0	2.07	-1.09	3.75
279	Jose Trevino	CIN	74	267	247	58	11	0	6	26	26	15	42	2	1	0	.234	.281	.356	.637	.279	72	-0.5	0.7	-9.5	6.4	0.6	999.0	1.50	0.72	3.55
