#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
323	Jake Fraley	TBR	96	360	322	76	15	2	7	41	34	31	76	4	13	3	.235	.308	.359	.667	.294	86	0.6	1.2	-5.2	-3.6	0.4	999.0
324	Dane Myers	CIN	63	233	214	52	9	1	6	27	23	15	58	3	7	2	.244	.298	.377	.675	.296	83	0.2	-0.1	-4.5	0.3	0.4	999.0
325	Spencer Steer	CIN	106	438	388	90	18	2	13	51	47	41	94	5	8	3	.231	.311	.390	.702	.308	92	-0.2	0.6	-4.5	-6.6	0.4	292.3
326	Nolan Gorman	STL	122	495	441	90	18	1	19	51	61	47	162	3	4	1	.205	.285	.376	.661	.289	86	-0.5	-1.0	-9.0	-4.2	0.3	609.2
327	José Fermín	STL	67	228	201	49	9	1	3	25	19	19	29	4	7	2	.242	.317	.341	.657	.292	88	0.1	-0.6	-3.1	-1.2	0.3	999.0
328	Andrew McCutchen		74	315	275	64	13	0	10	36	37	34	73	3	2	1	.232	.321	.395	.715	.314	101	-0.4	0.0	-0.2	-7.1	0.3	999.0
329	Colby Thomas	ATH	68	265	245	57	13	1	10	31	30	14	83	4	5	1	.231	.282	.407	.689	.298	87	0.1	0.2	-4.0	-1.8	0.3	999.0
330	Andy Ibáñez	ATH	54	186	171	41	8	0	4	20	19	12	37	2	2	1	.242	.295	.376	.671	.293	84	-0.1	0.4	-3.7	0.5	0.3	999.0
331	Nick Castellanos	SDP	74	302	278	70	13	1	9	35	36	18	69	3	2	1	.253	.301	.409	.710	.307	100	-0.3	-0.4	-0.3	-6.5	0.3	671.2
332	Leo Rivas	SEA	44	148	127	28	5	0	2	16	10	17	37	1	6	1	.216	.313	.305	.618	.281	84	0.3	-0.4	-2.4	0.6	0.3	999.0
333	Max Muncy	ATH	87	339	310	71	14	1	10	38	35	20	101	4	4	1	.229	.283	.378	.661	.288	80	-0.1	-2.0	-8.1	-0.4	0.3	999.0
334	Ben Williamson	TBR	57	222	205	52	9	1	2	23	19	13	47	2	4	1	.252	.301	.340	.641	.283	78	-0.1	0.2	-5.7	1.2	0.3	999.0
335	Liam Hicks	MIA	84	316	276	66	12	1	3	30	27	30	49	6	1	0	.239	.324	.325	.649	.292	84	-0.5	0.6	-6.3	-1.1	0.3	999.0
