,Name,W,W,SO,SO,WHIP,WHIP,ERA,ERA,W_sharpe,SO_sharpe,WHIP_sharpe,ERA_sharpe,Total_sharpe
,,mean,std,mean,std,mean,std,mean,std,,,,,
128,Ian Seymour,5.25,1.0350983390135313,92.75,9.361776388210577,1.23375,0.019226098333849667,4.23625,0.1609736003200526,-1.6906606203887677,-0.5688023062274633,-2.4055842842836133,0.5517209022064531,-0.40559954453907077
129,Steven Matz,6.125,1.6420805617960927,106.5,21.246848505803666,1.29375,0.04838461975226664,4.234999999999999,0.46904157598234314,-0.5328605796556857,0.39652939576891544,0.2841812144107176,0.1866838772588808,-0.6071962755563687
130,Michael Soroka,6.25,0.46291004988627604,108.125,18.90153055027177,1.27,0.023904572186687883,4.1525,0.13392428564571204,-1.620185174601964,0.5317029736438731,-0.41833001326703795,0.03780120965806534,-0.7079533973491183
131,Max Scherzer,6.125,0.6408699444616558,97.875,11.141139977578595,1.2349999999999999,0.020701966780270677,4.45375,0.17991565484176977,-1.3653316208096142,-0.01795148435460699,-2.173706511928418,1.7025338916137842,-0.9121104848495873
132,Tatsuya Imai,7.571428571428571,3.359421718944242,143.0,19.6468827043885,1.3499999999999999,0.038729833462074086,4.385714285714285,0.1280438912843486,0.17009730222502484,2.2866222940276,1.8073922282301276,1.8608992848018144,-1.2115719167793173
133,Lucas Giolito,8.25,0.8864052604279183,129.125,7.586407017064891,1.375,0.03251373336211723,4.705,0.14520920868083484,1.4101901870444156,4.092846578117419,2.9218422548389187,3.839718603697544,-1.2585240933746284
134,Taj Bradley,6.5,0.5345224838248487,117.5,11.904380946285515,1.29,0.015118578920369115,4.2524999999999995,0.07851296526234199,-0.9354143466934856,1.6317522169064262,0.6614378277661471,1.3381547830851332,-1.3032547406383397
135,Justin Verlander,7.5,0.7559289460184544,111.5,7.596991885890475,1.3075,0.01164964745021434,4.43875,0.1880302027410946,0.6614378277661477,1.767146813060787,2.3605864570171273,1.5492856772649366,-1.4812874934551294
136,Max Meyer,6.875,1.3562026818605377,112.875,23.259022826790098,1.31125,0.023566016694748053,4.28,0.16309506430300102,-0.09216911430120156,0.636312200655014,1.326062032662669,0.8127928369047608,-1.5947117832136173
137,Cristian Javier,7.75,1.1649647450214349,126.375,17.614421850939564,1.3425,0.03693623849670821,4.6775,0.2339566504413037,0.6437963064592142,1.6066380287406636,1.6921051667340206,2.2656440797906936,-1.7073149113248363
138,Jared Jones,5.125,0.6408699444616559,87.5,6.458659745975609,1.2625,0.032841611235921934,4.0075,0.12150837713625245,-2.9257106160206017,-1.6373366016980955,-0.5328605796556866,-1.1516695663137824,-2.8785170717492283
139,Kumar Rocker,5.5,1.0690449676496976,88.875,12.158917949977527,1.2825,0.014880476182856893,4.2225,0.12372203868811274,-1.403121520040228,-0.7566462770658793,0.16800537625805825,0.606702741046996,-2.934475914411162
140,Davis Martin,7.0,0.5345224838248488,112.25,9.019819447036777,1.375,0.03338091841585112,4.715,0.3289811110513359,0.0,1.5715392179670329,2.8459372751975778,1.7252130317945058,-2.9996110890250507
141,Luis Morales,6.75,0.46291004988627593,107.0,5.707138387268051,1.34125,0.033567628964311896,4.4975000000000005,0.14916433890176287,-0.5400617248673214,1.5638310120375962,1.8246746013881172,2.346824331990947,-3.1477296462087896
142,Aaron Civale,6.625,0.7440238091428448,104.875,7.698562017861331,1.31375,0.048384619752266565,4.74625,0.20576946184643496,-0.5040161287741853,0.883281836818801,0.6975357080990378,2.9101135543956076,-3.22838355445003
143,Grant Holmes,5.625,1.5059406173077154,99.75,16.077935190813527,1.3325,0.02492846909516437,4.19125,0.12744046228953926,-0.9130506104936542,0.1041800442731638,2.1060258373501144,0.34378798705595054,-3.2586843906265557
144,Kyle Leahy,5.714285714285714,1.1126972805283735,104.14285714285714,8.764104278791065,1.3599999999999999,0.03464101615137751,4.324285714285715,0.2782598990666308,-1.155493329779465,0.6923533711871992,2.309401076758501,0.6355504867173398,-3.4080915220681067
145,José Berríos,6.875,1.2464234547582247,105.5,10.014275524755362,1.3125,0.02659215781283763,4.4775,0.11373528162234546,-0.10028694463571926,0.7414415532751577,1.222164828771822,2.9020238512791736,-3.4830340714115575
146,Hurston Waldrep,8.25,1.0350983390135315,109.875,4.853202182948021,1.4049999999999998,0.020701966780270694,4.41,0.19093753653261308,1.2076147288491197,2.431384383997009,6.038073644245569,1.375122486484754,-3.774197017884194
147,Troy Melton,4.166666666666667,0.7527726527090811,70.0,11.366617790706258,1.2666666666666666,0.008164965809277244,4.073333333333333,0.09852241707685935,-3.763863263545404,-2.469951969613607,-1.6329931618554658,-0.7521553862087674,-3.848666685094778
148,Tyler Wells,4.25,0.4999999999999999,79.75,9.84462628374824,1.1824999999999999,0.014999999999999996,4.37,0.07164728420068281,-5.500000000000001,-1.8614215991369185,-6.5000000000000115,3.106363381152127,-3.9677849802890353
149,Brad Lord,6.75,1.1649647450214349,105.5,10.253919111386491,1.36125,0.02850438562747837,4.5475,0.22435622185648046,-0.21459876881973805,0.7241133774651003,2.850438562747854,1.7831575905923331,-4.124081544694825
150,Ryan Weiss,4.875,1.6420805617960925,92.125,20.559582402651774,1.31125,0.026958963523950906,4.26625,0.07150174823037503,-1.2940899791638083,-0.2894027652639753,1.1591691932902706,1.6616726575298937,-4.404334595247948
151,Patrick Corbin,7.25,0.8864052604279181,104.5,3.585685828003179,1.4224999999999999,0.043011626335213084,4.97,0.25545477654008125,0.28203803740888317,1.7918468901604825,3.31305770419885,3.219992638779016,-4.4591654154085
152,Robby Snelling,5.5,1.2247448713915892,81.0,15.974980438172686,1.3316666666666668,0.013291601358251276,4.06,0.05329165037789702,-1.224744871391589,-1.0688588988314986,3.887166434960274,-1.6407354506751248,-4.540034754508237
153,Kyle Harrison,4.125,0.991031208965115,85.375,14.549791358346987,1.3,0.04208834246473213,4.1899999999999995,0.13093073414159517,-2.9010186298796996,-0.872864750236724,0.4751909633114916,0.32507646336092927,-4.574150806788845
154,Jose Quintana,7.125,1.1259916264596035,88.875,14.106103035819029,1.5225,0.09377023591128025,5.22,0.732861319954679,0.11101325894672144,-0.6521999716462313,2.58610845587974,1.463527233319298,-4.5908224018985475
155,Brandon Sproat,4.25,1.164964745021435,67.0,17.566201313073595,1.3062500000000001,0.03204349722308282,4.11375,0.110056803515276,-2.3605864570171184,-1.7690221947344136,0.8191989724857711,-0.30609193547334157,-4.642715688763961
156,Andre Pallante,7.875,0.3535533905932738,96.875,7.4149944610325145,1.4124999999999999,0.02492846909516453,4.3575,0.12302729081677083,2.4748737341529163,-0.16183424091633003,5.315208065693106,1.7074463609286028,-4.709614933385122
157,Kyle Freeland,7.375,0.5175491695067655,116.125,7.69856201786133,1.4337499999999999,0.03113908889391044,5.24,0.362727760960515,0.7245688373094721,2.3445936992028447,4.937524040084139,3.0120730133995237,-4.880434516971347
158,Adrian Houser,7.875,0.6408699444616557,101.125,7.039429765866794,1.38375,0.017677669529663594,4.34,0.18715921411614048,1.3653316208096145,0.43327373117479384,5.868986283848376,1.028869996646314,-5.0992509285102825
159,Jacob Latz,4.375,1.407885953173359,101.0,10.677078252031311,1.36,0.0403555625480729,4.335,0.11625096005747948,-1.8644976136620155,0.2739513498876465,1.982378511133413,1.6134275356286203,-5.186352310536402
160,Cade Povich,3.25,2.5,61.5,41.0,1.295,0.026457513110645946,4.2775,0.055602757725374395,-1.5,-0.892073170731707,0.5669467095138363,2.3391375773551966,-5.298157457600739
161,Johan Oviedo,6.25,0.8864052604279182,104.375,10.253048327204938,1.34,0.01772810520855837,4.3125,0.09238892945431454,-0.8461141122266495,0.6144514098586562,3.3844564489065996,1.786604747721665,-5.402723898996258
162,Michael Lorenzen,6.125,0.6408699444616557,107.875,7.453426824526518,1.4637499999999999,0.0592663479556485,5.30375,0.43378524969982846,-1.3653316208096145,1.3148314501125542,3.100410373480541,2.6656335152016988,-5.8165440593793
163,Cade Cavalli,6.875,1.1259916264596033,112.0,12.850792082313728,1.3362500000000002,0.009161253813129083,4.28875,0.17183359890977576,-0.11101325894672145,1.0835907943110132,6.139989257735411,0.8223799122906064,-5.989791634661725
164,Hunter Barco,4.125,0.9910312089651148,81.375,7.9451242910353495,1.34375,0.04627171304989078,4.10625,0.12894489409932328,-2.9010186298797,-2.101918030262025,1.3777315728783128,-0.3194193945226998,-6.061248838497337
165,Andrew Painter,5.25,0.8864052604279183,89.875,10.02051467169797,1.3512499999999998,0.06151364540838529,4.5962499999999995,0.19992409273807615,-1.9742662618621818,-0.8183212408400679,1.1582795902758725,2.244914526574826,-6.195781619552948
166,Griffin Canning,7.375,0.916125381312904,105.625,7.42462120245875,1.36125,0.01552647508520299,4.5525,0.15899236279951118,0.40933261718236164,1.016886894849227,5.2329971583461825,2.5476852653028557,-6.35446291161745
167,Robert Gasser,4.625,0.5175491695067657,76.125,4.257346591481602,1.2349999999999999,0.02672612419124244,3.96875,0.10561892417013687,-4.588935969626656,-5.155793527339092,-1.6837458240482792,-1.6918132939146384,-6.36917037900283
168,Bryce Elder,6.0,1.4142135623730951,88.125,17.852070708223977,1.35375,0.031139088893910503,4.5,0.1157583690279026,-0.7071067811865475,-0.5573583122442085,2.36840584036556,3.0456761179402765,-6.678547051736592
169,Colin Rea,4.25,1.2817398889233116,69.5,12.783918469255482,1.2962500000000001,0.015979898086569393,4.47875,0.17480090715684887,-2.1455211184151084,-2.2352301501860374,1.0169026055089623,1.8953705984072118,-7.2930244725173194
170,Trevor McDonald,3.375,1.5059406173077154,55.125,18.63512428568313,1.34,0.02563479777846628,4.202500000000001,0.12769942387161662,-2.407133427665088,-2.3047874187239703,2.3405684928164794,0.43118831965411464,-7.483677658859652
171,Anthony Kay,6.0,0.5345224838248488,100.75,5.092010548749034,1.42,0.029277002188456015,4.67625,0.3632762624465611,-1.8708286933869707,0.5253327687345787,4.781910357447806,1.4556758992140029,-7.583082181314201
172,Kutter Crawford,5.166666666666667,0.408248290463863,80.66666666666667,6.408327915038889,1.2416666666666667,0.0325064096243598,4.36,0.13053735097664548,-4.490731195102493,-2.7165172513222857,-1.179254607823773,1.6283653560430404,-7.656359194644045
173,Kohl Drake,3.25,1.892969448600091,51.0,16.772994167212165,1.3225,0.037749172176353804,4.2625,0.06184658438426441,-1.981014539232654,-2.8065949067115374,1.125852503505285,1.8604503570495607,-7.773912306499038
174,Janson Junk,4.75,1.388730149658827,69.125,8.201698430377519,1.27875,0.015526475085203047,4.4125,0.09483067616998768,-1.6201851746019653,-3.5297567017064098,-0.08050764858993921,2.7951134664996498,-7.864547694218086
175,Logan Allen,6.625,0.7440238091428447,98.5,8.141603913585714,1.39375,0.017677669529663584,4.5075,0.3304434250259147,-0.5040161287741854,0.05220101647180641,6.434671708797621,1.0896343299061346,-7.976121151006135
176,Thomas White,3.0,1.4142135623730951,68.5,51.61879502661797,1.39,0.0,4.24,0.028284271247461613,-2.82842712474619,-0.5729502206463599,1.39,3.272578571679043,-8.063955917071592
177,J.T. Ginn,3.25,0.7071067811865476,63.875,15.338443765351723,1.2975,0.02251983252919207,4.14875,0.2012416812832629,-5.303300858899106,-2.2296916508084714,0.7770928126270532,0.006522008719220581,-8.316607331053852
178,Germán Márquez,6.25,1.2817398889233114,88.375,13.47948176197544,1.4525,0.04682795258023937,5.2725,0.33276976167571803,-0.5851421232041205,-0.7196122351945997,3.683697246947159,3.38090364441336,-8.36935524975924
179,Joe Boyle,4.375,1.0606601717798212,83.0,17.776388834631174,1.3912499999999999,0.02232071427428527,4.2212499999999995,0.2812948376957632,-2.4748737341529163,-0.84803500532299,4.9841594956558435,0.2624026114543644,-8.569470846586114
180,Luis Gil,5.375,0.5175491695067655,96.375,6.323143431644015,1.3525,0.019820624179302235,4.45125,0.14196956414266115,-3.1397982950077123,-0.2688536197822717,3.6578060985439813,2.13998332554369,-9.206441338877656
181,Kyle Hart,3.5,1.7320508075688772,62.5,21.763884457207237,1.35,0.03162277660168373,4.62,0.1361371857110806,-2.0207259421636903,-1.634588718293766,2.213594362117872,3.4712227781974576,-9.340131800772786
182,Chris Paddack,5.625,0.9161253813129043,93.625,9.709163565563058,1.3225,0.011649647450214374,4.86125,0.1874214121019411,-1.5008862630019921,-0.4583299034927652,3.6481790699355376,3.808596317755561,-9.415991554185856
183,Mick Abel,5.125,0.991031208965115,90.875,7.9181076382825575,1.4,0.029760952365713782,4.465,0.11795883059053162,-1.8919686716606736,-0.9093081742396815,4.032129030193481,2.69214689913593,-9.525552775229766
184,Stephen Kolek,4.125,1.2464234547582247,57.875,12.855654675778172,1.365,0.02672612419124234,4.3575,0.17950328289874962,-2.306599726621543,-3.127028612221697,3.1804087787578608,1.1702432212255853,-9.784280338826685
185,Andrew Alvarez,4.75,0.7071067811865476,80.875,6.556076788533128,1.40125,0.036815175442433276,4.39875,0.29997321308981667,-3.181980515339464,-2.623520217164564,3.2934788044021377,0.8377831387389685,-9.936762675645134
186,Patrick Sandoval,4.75,0.7071067811865475,72.5,5.503245795502346,1.3925,0.04166190448976473,4.07375,0.16843290313101783,-3.1819805153394642,-4.647257445942492,2.700308624336615,-0.43748874851774305,-10.092057837100828
187,Tyler Anderson,6.0,0.9258200997725515,94.0,3.251373336211727,1.40875,0.04051013982414066,4.9075,0.15276031646247107,-1.0801234497346432,-1.253316546154584,3.1782166282051607,4.9755232091753765,-10.487179833269764
188,Mitchell Parker,4.25,1.5811388300841898,65.25,15.818163158669392,1.38875,0.02748376143938703,4.70625,0.20013834500878927,-1.7392527130926085,-2.0751461260538164,3.956881966096172,2.7921311129831685,-10.563411918225766
189,Richard Fitts,5.125,0.6408699444616557,80.125,3.603074084326171,1.30875,0.03603074084326171,4.39625,0.12838975259509058,-2.9257106160206026,-4.981857042042173,0.797929749073609,1.9379467205976588,-10.643444127734043
190,Jason Alexander,4.0,1.4142135623730951,62.0,29.698484809834994,1.385,0.03535533905932725,4.59,0.09899494936611705,-2.1213203435596424,-1.2147084348240331,2.9698484809835097,4.470556354983862,-10.776433614351047
191,Logan Evans,4.5,1.0,55.25,21.18765363759439,1.33,0.014142135623730963,4.49,0.12569805089976546,-2.5,-2.0212242814850105,3.5355339059327378,2.725280921604487,-10.782039109022236
192,Tomoyuki Sugano,5.625,1.0606601717798212,75.5,5.042675027063655,1.44,0.05503245795502356,5.4125,0.49059002377603594,-1.2963624321753373,-4.476790568268165,2.907375137246519,2.578655167634485,-11.259183305324507
193,Charlie Morton,4.375,1.407885953173359,68.625,24.05314057308466,1.4175,0.023754698783308444,4.675,0.2213594362117866,-1.8644976136620155,-1.224372339675027,5.788328500996029,2.383284440132258,-11.260482894465328
194,Miles Mikolas,6.875,0.8345229603962802,89.5,5.237229365663816,1.33125,0.01457737973711325,4.87875,0.12111830108263104,-0.14978617237881953,-1.6373161076769285,3.515720995421433,6.038001635286101,-11.340824910763281
195,Alek Manoah,4.875,0.6408699444616557,81.875,6.334429729659964,1.3900000000000001,0.05345224838248483,4.85375,0.19970961061358197,-3.3158053648233494,-2.5574520030028993,2.057911562725671,3.5366975972260235,-11.467866527777943
196,Chase Dollander,5.375,0.5175491695067655,101.875,7.219764539096825,1.5,0.04503966505838419,5.36375,0.30042529378009614,-3.1397982950077123,0.5263329544089789,4.884583393655737,4.048635468391388,-11.546684202645856
197,Josiah Gray,5.5,0.5345224838248486,95.25,6.13537750614069,1.41,0.03545621041711669,5.03625,0.18980723303996036,-2.806243040080457,-0.46044436502440844,3.666494486315482,4.68271143182872,-11.615893323249066
198,Emerson Hancock,4.166666666666667,0.983192080250175,64.83333333333333,15.867156855173098,1.3133333333333335,0.008164965809277282,4.376666666666666,0.08238122763510293,-2.881769890388444,-2.094998301843158,4.082482904638632,2.782541280909378,-11.841792377779612
199,Alex Cobb,2.75,1.0350983390135313,39.25,16.351059380270836,1.3525,0.016690459207925615,4.1725,0.239030781042347,-4.105890078087008,-3.597626222982111,4.343798998985764,0.10485051293691144,-12.152165812991795
200,Sean Sullivan,4.5,0.7071067811865476,63.0,9.899494936611665,1.3900000000000001,0.02828427124746169,4.895,0.6151828996322961,-3.5355339059327373,-3.543110050016878,3.8890872965260437,1.215187386461537,-12.182918638937196
201,Lance McCullers Jr.,5.75,1.164964745021435,93.375,15.361710284247092,1.42125,0.018850918886280932,4.4825,0.0993910027546327,-1.0729938440986901,-0.30595551621746686,7.493003436707634,3.3711552425642743,-12.243108039588066
202,Randy Vásquez,6.75,0.8864052604279182,86.875,3.943801646707326,1.39875,0.02167124493754003,4.85875,0.18066840185425748,-0.2820380374088831,-2.839899417697858,5.479611362533914,3.937116245561331,-12.538665063201986
203,Jordan Montgomery,3.875,1.246423454758225,52.75,16.9094225634281,1.35125,0.01246423454758224,4.5475,0.20041029343395939,-2.507173615892981,-2.680458178272121,5.716355844236004,1.996217325692565,-12.900204964093671
204,Tanner Gordon,3.5,1.1952286093343936,53.625,15.426669856360538,1.4249999999999998,0.04440077219405727,5.52,0.3111728963591965,-2.9283100928692645,-2.8813736479667322,3.265708969345516,4.410932044722843,-13.486324754904356
205,Martín Pérez,2.625,1.0606601717798214,37.375,17.888044690718516,1.4425,0.03770183777256187,4.76375,0.34989539253080437,-4.1247895569215265,-3.393327837083005,4.310134720230055,1.7614193074741356,-13.589671421708722
206,Rhett Lowder,4.125,0.8345229603962802,67.375,7.229651246281327,1.335,0.02070196678027062,4.578749999999999,0.12933207534979746,-3.445081964712849,-4.246401237651812,2.6567524034680616,3.3349229016348203,-13.683158507467544
207,Caden Dana,5.0,0.9258200997725516,79.625,12.058636501931483,1.415,0.03116774889895919,5.0525,0.15970955781399815,-2.1602468994692865,-1.530023730049809,4.331400398458298,5.666927592737183,-13.688598620714577
208,Hayden Birdsong,3.0,0.9258200997725513,62.625,16.578277525553904,1.4049999999999998,0.021380899352993993,4.555,0.20770858707058107,-4.320493798938574,-2.1383403640913263,5.846339666834261,1.9621841626678005,-14.267357992531961
209,Luis Medina,4.5,0.5345224838248487,78.75,9.676923950453324,1.44875,0.03356762896431199,4.77,0.22953368878165625,-4.677071733467428,-1.9970188976316894,5.027164718110102,2.712292488760602,-14.413547837969821
210,Matt Waldron,3.25,1.2583057392117918,45.5,27.03701166919155,1.3625,0.022173557826083393,5.0925,0.15945218719102006,-2.980197803396348,-1.9445566190256434,3.7206478386140134,5.926933437845148,-14.572335698881151
211,Keider Montero,5.0,2.8284271247461903,76.0,33.94112549695428,1.34,0.0,4.49,0.028284271247461613,-0.7071067811865475,-0.6503909247788763,1.34,12.111413336510976,-14.8089110424764
212,Quinn Mathews,2.6666666666666665,1.2110601416389968,47.833333333333336,25.28570083400234,1.4733333333333334,0.028047578623950256,4.376666666666666,0.0911409165340498,-3.578132236660672,-1.9869596257781146,6.893048983852141,2.515107104294123,-14.973247950585051
213,Jake Irvin,5.75,1.3887301496588271,89.25,16.816233653399156,1.37,0.010690449676496907,4.9325,0.14498768420603375,-0.9001028747788695,-0.5247905197972879,8.41872912024143,5.414684042296949,-15.258306557114537
214,Bailey Falter,5.0,1.4142135623730951,67.0,22.627416997969522,1.335,0.007071067811865403,4.550000000000001,0.0848528137423861,-1.414213562373095,-1.3733339515857472,7.778174593052093,4.744244560023483,-15.309966667034416
215,Hunter Dobbins,4.625,0.5175491695067657,67.375,6.0222800618085754,1.3562500000000002,0.023260942125619643,4.4575,0.1169554249642635,-4.588935969626656,-5.097737017361552,3.278027157636847,2.6511168686253033,-15.615817013250357
216,Erick Fedde,5.0,1.1952286093343936,74.75,15.84523362312556,1.42625,0.021339098923270954,5.0675,0.1628978645830395,-1.6733200530681511,-1.4720515048738678,6.853616477709366,5.648094297337981,-15.647082332989367
217,Spencer Arrighetti,5.125,0.35355339059327373,91.0,5.7569833370313965,1.3587500000000001,0.01125991626459605,4.5275,0.17027289021701936,-5.303300858899107,-1.228942240372756,6.99383531364345,2.2320787502672674,-15.758157163182581
218,Jon Gray,4.0,0.5345224838248488,57.125,7.453426824526517,1.31125,0.022951812875799504,4.5675,0.1231433543244854,-5.612486080160912,-5.494117130827451,1.361548221445729,3.4111666220584382,-15.879318054492531
219,Ryan Bergert,2.625,0.5175491695067655,56.625,12.374368670764582,1.3912499999999999,0.04120939559996333,4.645,0.23009314883945833,-8.453303101943842,-3.3496658377351296,2.6996270724266296,2.1624394403292797,-16.66503545243488
220,Cody Bradford,4.4,0.5477225575051661,61.2,3.3466401061363027,1.222,0.02167948338867883,4.372,0.05357238094391564,-4.74692883171144,-11.018513742301435,-2.675340503283765,4.191758813839025,-17.281860884568133
221,Walker Buehler,6.125,0.8345229603962802,86.875,4.189698250300541,1.44625,0.023867192066576656,5.11625,0.14569415127000032,-1.0485032066517366,-2.673223542816377,6.9656287818127804,6.649632065219952,-17.336987596500844
222,Taijuan Walker,5.125,0.8345229603962802,80.5,4.566962103755936,1.42625,0.022638462845343484,5.05625,0.15212189661114328,-2.246792585682293,-3.848291183661466,6.460244275378539,5.974238556354076,-18.529566601076375
223,River Ryan,2.125,0.6408699444616559,35.375,8.052284502815688,1.38125,0.05330170192940764,4.58625,0.2868019475925107,-7.606847601653564,-7.786610120156004,1.899564110243511,1.530019247370895,-18.823041079423973
224,Jonathan Cannon,4.5,1.0690449676496976,77.875,8.609587678861287,1.385,0.017728105208558317,4.8462499999999995,0.06653409437488203,-2.338535866733713,-2.346221532721723,5.9227987855865605,10.503073748364052,-21.11062993340605
225,José Urquidy,4.625,0.744023809142845,65.125,7.039429765866796,1.3487500000000001,0.02748376143938709,4.8625,0.06227817778782085,-3.192102148903173,-4.680776866298163,2.501477105003327,11.481750516789175,-21.856106636993836
226,Drew Thorpe,3.0,0.5345224838248489,41.625,6.479362843454815,1.3625,0.05725881092523163,4.7700000000000005,0.1260385428577879,-7.483314773547881,-8.712276401841494,1.4408262879878566,4.939461262277936,-22.575878725655166
227,Ryan Feltner,4.375,0.5175491695067655,80.375,3.9618718519695424,1.50125,0.029489707647632868,5.29625,0.20479519386101666,-5.071981861166305,-4.467585187340395,7.502617613022001,5.6095676775483145,-22.651752339077014
228,Spencer Turnbull,2.25,0.7071067811865476,32.0,8.618916073713347,1.4537499999999999,0.03461523198989557,4.94625,0.1599944195455403,-6.717514421272201,-7.666277224988971,5.019466576180067,4.992752261416398,-24.396010483857637
229,McCade Brown,2.75,0.5,55.75,16.214705259938174,1.4675,0.020615528128088267,5.4925,0.23443193752842928,-8.5,-2.6102848816236435,9.095085938862502,5.7375394930432035,-25.94291031352935
230,Marcus Stroman,5.125,0.640869944461656,62.75,3.9910614413425693,1.43625,0.01995530720671287,4.79125,0.08526220063511651,-2.9257106160206012,-8.851028860161287,7.829997222364898,7.550972121341615,-27.157708819888402
231,Sam Aldegheri,2.375,1.5059406173077154,35.75,22.783139129001267,1.51125,0.017268882005338007,5.415,0.15080735109024754,-3.0711702352968366,-2.735575622266417,13.391139040067443,8.405177140479404,-27.603062038110103
232,Mitch Farris,2.5,1.7320508075688772,49.25,41.16936563352254,1.4249999999999998,0.005773502691896284,5.09,0.23452078799117182,-2.598076211353316,-1.1859546351679457,25.11473670974857,4.019100004198696,-32.91786756046853
233,Antonio Senzatela,4.2,0.4472135954999579,53.6,4.159326868617085,1.582,0.038340579025361685,5.564,0.17415510328440006,-6.260990336999411,-10.692835981603743,7.876772017455235,8.133913237596689,-32.96451157365508
234,Wade Miley,2.5,0.5773502691896257,29.0,2.82842712474619,1.435,0.012909944487358068,5.175,0.33151168908501566,-7.794228634059948,-24.421700455230383,12.006248373242983,3.0996267517326768,-47.32180421426599
235,Cal Quantrill,3.0,2.0,40.5,31.67017524422623,1.365,0.017320508075688683,5.115,0.019148542155126586,-2.0,-1.8179564702754984,4.907477288111843,50.52930359719096,-59.2547373555783
236,AJ Blubaugh,7.0,,105.0,,1.37,,4.45,,,,,,
237,AJ Smith-Shawver,5.0,,88.0,,1.31,,3.9,,,,,,
238,Aaron Ashby,5.0,,86.0,,1.4,,3.95,,,,,,
239,Aaron Brooks,4.0,,45.0,,1.53,,5.31,,,,,,
240,Aaron Brown,4.0,,51.0,,1.46,,5.11,,,,,,
241,Aaron Davenport,5.0,,85.0,,1.49,,4.97,,,,,,
242,Aaron Rozek,3.0,,66.0,,1.4,,5.05,,,,,,
243,Aaron Wilkerson,4.0,,81.0,,1.37,,4.8,,,,,,
244,Abdiel Mendoza,4.0,,55.0,,1.39,,4.77,,,,,,
245,Adam Kloffenstein,5.0,,76.0,,1.39,,4.88,,,,,,
246,Adam Laskey,4.0,,47.0,,1.54,,4.99,,,,,,
247,Adam Macko,5.0,,66.0,,1.4,,4.76,,,,,,
248,Adam Mazur,7.0,,89.0,,1.35,,4.45,,,,,,
249,Adam Plutko,4.0,,44.0,,1.47,,5.35,,,,,,
250,Adam Seminaris,5.0,,65.0,,1.45,,4.84,,,,,,
251,Adrian Sampson,4.0,,49.0,,1.51,,5.26,,,,,,
252,Alan Rangel,4.0,,94.0,,1.36,,4.95,,,,,,
253,Albert Suárez,4.0,,73.0,,1.47,,4.86,,,,,,
254,Alec Baker,3.0,,47.0,,1.45,,4.76,,,,,,
255,Alec Marsh,5.0,,84.0,,1.39,,4.88,,,,,,
256,Alejandro Hidalgo,3.0,,71.0,,1.54,,5.4,,,,,,
257,Alessandro Ercolani,3.0,,55.0,,1.48,,4.96,,,,,,
258,Alex Amalfi,5.0,,63.0,,1.45,,4.61,,,,,,
259,Alex Clemmey,4.0,,90.0,,1.59,,5.31,,,,,,
260,Alex Cornwell,4.0,,56.0,,1.44,,4.74,,,,,,
261,Alex Faedo,3.0,,53.0,,1.34,,4.52,,,,,,
262,Alex Pham,3.0,,62.0,,1.38,,4.74,,,,,,
263,Alex Santos II,3.0,,36.0,,1.5,,4.91,,,,,,
264,Alex Williams,4.0,,53.0,,1.44,,4.94,,,,,,
265,Alexander Cornielle,4.0,,78.0,,1.5,,5.68,,,,,,
266,Allan Winans,6.0,,82.0,,1.25,,4.56,,,,,,
267,Alonzo Tredwell,3.0,,72.0,,1.44,,4.77,,,,,,
268,Anders Tolhurst,3.0,,51.0,,1.36,,4.82,,,,,,
269,Andrew Bash,3.0,,52.0,,1.49,,4.95,,,,,,
270,Andrew Dalquist,3.0,,43.0,,1.63,,5.37,,,,,,
271,Andrew Heaney,7.0,,103.0,,1.4,,4.91,,,,,,
272,Andrew Hoffmann,6.0,,70.0,,1.38,,4.05,,,,,,
273,Andrew Morris,6.0,,80.0,,1.3,,4.14,,,,,,
274,Andrew Quezada,3.0,,41.0,,1.62,,5.54,,,,,,
275,Andrew Sears,5.0,,76.0,,1.41,,5.1,,,,,,
276,Andry Lara,5.0,,56.0,,1.52,,4.95,,,,,,
277,Angel Bastardo,3.0,,69.0,,1.43,,4.44,,,,,,
278,Anthony DeSclafani,3.0,,46.0,,1.4,,4.52,,,,,,
279,Anthony Molina,4.0,,67.0,,1.4,,4.95,,,,,,
280,Anthony Solometo,4.0,,47.0,,1.52,,4.85,,,,,,
281,Anthony Veneziano,3.0,,66.0,,1.43,,4.81,,,,,,
282,Antonio Santos,5.0,,58.0,,1.43,,4.78,,,,,,
283,Antwone Kelly,3.0,,76.0,,1.42,,4.39,,,,,,
284,Austin Bergner,5.0,,64.0,,1.5,,4.91,,,,,,
285,Austin Cox,3.0,,56.0,,1.42,,4.82,,,,,,
286,Austin Gomber,4.0,,74.0,,1.32,,5.2,,,,,,
287,Austin Krob,3.0,,56.0,,1.53,,4.84,,,,,,
288,Austin Love,4.0,,54.0,,1.43,,4.52,,,,,,
289,Austin Peterson,6.0,,92.0,,1.3,,4.37,,,,,,
290,Avery Short,5.0,,56.0,,1.46,,4.78,,,,,,
291,Bailey Dees,5.0,,72.0,,1.39,,4.93,,,,,,
292,Baron Stuart,3.0,,46.0,,1.58,,5.63,,,,,,
293,Beau Brieske,3.0,,48.0,,1.41,,4.81,,,,,,
