#	Name	Team	GS	G	IP	W	L	QS	SV	HLD	H	ER	HR	SO	BB	WHIP	K/9	BB/9	ERA	FIP	WAR	RA9-WAR	ADP	Vol	Skew	Dim
156	Kyle Harrison	MIL	17	26	97.0	5	4	4	0	1	90	47	14	98	39	1.32	9.04	3.57	4.32	4.31	0.9	0.9	446.6	2.70	1.00	4.73
157	Michael Lorenzen	COL	25	25	142.0	6	11	9	0	0	154	82	24	113	51	1.45	7.18	3.26	5.17	4.99	0.9	1.1	999.0	3.89	-0.80	2.62
158	Johan Oviedo	BOS	14	31	93.1	5	5	5	0	1	84	44	12	89	40	1.33	8.59	3.89	4.28	4.40	0.9	0.9	536.8	1.49	-2.70	4.80
159	Miles Mikolas	WSN	26	26	143.1	7	10	9	0	0	156	77	24	95	33	1.31	5.97	2.04	4.86	4.77	0.9	0.6	999.0	2.80	-1.08	3.40
160	Jacob Latz	TEX	12	41	102.0	4	4	5	0	2	91	48	13	96	47	1.36	8.47	4.18	4.23	4.38	0.9	0.7	730.9	3.72	-1.66	4.52
161	Jeremiah Estrada	SDP	0	65	66.0	4	3	0	3	22	50	25	8	87	26	1.16	11.83	3.55	3.39	3.43	0.9	0.8	623.6	2.49	0.82	3.97
162	Devin Williams	NYM	0	62	63.0	4	4	0	31	3	46	22	5	81	26	1.14	11.66	3.74	3.18	3.08	0.9	0.9	59.5	2.50	1.04	2.40
163	Patrick Sandoval	BOS	9	32	70.2	3	4	4	0	1	68	32	7	67	31	1.39	8.51	3.89	4.12	3.93	0.9	0.8	999.0	4.29	0.19	4.45
164	Kyle Leahy	STL	15	42	114.0	5	6	5	0	2	115	56	14	93	42	1.38	7.37	3.35	4.46	4.36	0.9	0.7	733.7	6.69	1.70	4.28
165	Luis Morales	ATH	20	26	113.0	7	7	7	0	0	107	57	17	100	45	1.34	7.95	3.56	4.54	4.66	0.9	0.8	735.3	2.33	0.39	4.17
166	Connelly Early	BOS	7	16	46.0	3	3	3	0	1	41	19	4	47	17	1.26	9.17	3.32	3.75	3.61	0.9	0.7	266.5	2.31	-0.35	3.89
167	Logan Allen	CLE	18	23	105.0	6	7	6	0	0	107	53	15	85	40	1.40	7.31	3.45	4.51	4.64	0.9	0.6	999.0	1.89	-0.57	4.21
168	Abner Uribe	MIL	0	64	66.1	4	3	0	18	15	52	23	5	77	29	1.21	10.49	3.91	3.18	3.25	0.9	1.0	167.3	1.99	1.03	3.23
169	Garrett Whitlock	BOS	0	57	64.0	4	3	0	5	19	55	24	6	71	18	1.14	9.97	2.52	3.35	3.16	0.9	0.8	625.0	1.84	2.38	3.84
170	Ryan Feltner	COL	17	27	101.2	4	6	6	0	1	109	58	15	84	42	1.48	7.40	3.68	5.16	4.70	0.8	0.8	999.0	2.36	0.62	3.67
171	Andrew Painter	PHI	18	26	105.0	6	6	7	0	1	106	54	16	88	38	1.38	7.59	3.29	4.66	4.58	0.8	0.7	999.0	2.67	-1.39	4.20
172	Lucas Giolito		18	20	104.0	6	6	7	0	0	101	53	16	94	40	1.36	8.13	3.48	4.61	4.62	0.8	0.7	728.5	3.65	-0.79	4.26
173	Janson Junk	MIA	11	38	89.1	4	5	4	0	1	96	45	12	66	20	1.30	6.64	2.04	4.58	4.19	0.8	0.5	999.0	6.41	1.90	4.56
174	Ben Brown	CHC	3	38	61.1	3	4	2	0	3	54	26	7	68	20	1.19	9.97	2.89	3.78	3.50	0.8	0.6	733.7	3.48	0.26	4.01
175	Bryce Elder	ATL	19	23	110.2	6	7	7	0	1	116	57	15	91	38	1.39	7.38	3.10	4.65	4.39	0.8	0.8	740.5	3.30	1.08	3.99
176	Michael Soroka	ARI	11	36	89.1	5	5	4	2	2	81	42	11	90	32	1.26	9.04	3.26	4.20	4.03	0.8	0.9	710.4	3.72	1.04	4.76
177	David Bednar	NYY	0	60	61.2	4	4	0	32	2	49	23	7	73	20	1.12	10.72	2.98	3.35	3.26	0.8	0.8	64.1	2.16	1.29	2.24
178	Hunter Dobbins	STL	12	24	78.2	4	5	4	0	1	79	38	9	59	26	1.34	6.74	2.96	4.37	4.31	0.8	0.7	999.0	1.86	-0.56	4.59
179	Brad Lord	WSN	10	48	94.2	4	6	5	2	7	92	44	11	78	31	1.30	7.42	2.97	4.22	4.13	0.8	0.8	999.0	2.37	-0.40	4.67
180	Andrés Muñoz	SEA	0	61	62.1	4	3	0	34	2	45	20	5	77	25	1.12	11.09	3.59	2.91	3.07	0.8	0.9	41.2	1.35	-2.99	2.07
181	Adrian Morejon	SDP	0	62	64.2	5	4	0	2	16	57	25	6	64	20	1.19	8.97	2.82	3.42	3.36	0.8	0.7	735.8	1.55	0.45	3.99
182	Hunter Harvey	CHC	0	49	51.2	3	2	0	4	16	43	19	5	55	15	1.12	9.64	2.56	3.35	3.31	0.8	0.6	748.5	1.73	0.08	3.60
183	Will Vest	DET	0	62	64.1	4	4	0	8	15	57	24	6	65	20	1.19	9.12	2.85	3.35	3.29	0.8	0.7	485.7	0.99	0.56	3.80
184	J.T. Ginn	ATH	10	26	71.0	4	4	3	0	1	69	33	9	67	25	1.32	8.46	3.18	4.24	4.13	0.8	0.7	748.3	2.94	0.52	4.53
185	Mick Abel	MIN	21	33	122.1	6	8	7	0	1	119	64	17	110	55	1.42	8.10	4.05	4.73	4.57	0.8	0.4	298.8	1.49	0.53	3.50
186	Randy Vásquez	SDP	23	29	127.2	6	8	7	0	0	133	68	19	88	46	1.40	6.22	3.24	4.81	4.91	0.8	0.5	721.2	2.19	-1.47	3.63
187	José Berríos	TOR	12	30	86.2	5	5	6	0	1	85	42	13	74	26	1.28	7.69	2.74	4.31	4.46	0.7	0.6	715.7	2.51	0.48	4.70
188	Orion Kerkering	PHI	0	62	62.1	5	4	0	1	16	53	24	6	66	22	1.21	9.60	3.24	3.51	3.50	0.7	0.7	999.0	1.59	-0.34	4.08
189	Luis Gil	NYY	13	37	97.0	6	5	5	0	0	82	46	13	96	47	1.33	8.94	4.38	4.25	4.52	0.7	0.8	376.5	2.54	0.06	4.62
190	Drew Anderson	DET	4	45	74.1	5	4	3	0	5	64	32	9	84	32	1.29	10.24	3.82	3.94	3.83	0.7	0.6	999.0	2.40	0.80	4.58
191	Matt Strahm	KCR	0	61	62.2	4	3	0	3	19	52	25	8	68	19	1.13	9.80	2.68	3.52	3.58	0.7	0.6	720.1	1.66	-0.71	3.85
192	Sean Burke	CHW	26	26	143.1	7	9	8	0	0	138	76	24	134	63	1.40	8.44	3.95	4.79	4.88	0.7	0.6	748.6	1.33	0.78	2.98
193	Robert Gasser	MIL	8	30	66.2	4	4	3	0	2	61	30	9	61	22	1.25	8.19	2.91	4.01	4.23	0.7	0.8	748.6	2.66	-0.11	4.22
194	José Alvarado	PHI	0	55	56.1	4	3	0	4	13	48	22	5	63	21	1.23	10.15	3.36	3.52	3.39	0.7	0.6	746.1	2.02	1.26	4.02
195	Joe Boyle	TBR	11	25	73.1	4	4	3	0	1	60	34	8	80	40	1.35	9.83	4.86	4.13	4.18	0.7	0.7	713.1	2.37	2.07	4.61
196	Matt Brash	SEA	0	59	60.1	3	3	0	4	19	49	21	5	72	24	1.20	10.65	3.51	3.18	3.17	0.7	0.7	733.3	1.54	-0.07	3.74
197	Trevor Megill	MIL	0	60	62.1	4	3	0	19	8	50	24	7	75	22	1.16	10.78	3.18	3.45	3.39	0.7	0.7	137.7	2.01	-2.31	3.29
198	Andrew Alvarez	WSN	10	28	71.2	3	4	4	0	1	70	34	8	53	28	1.37	6.71	3.51	4.25	4.36	0.7	0.6	999.0	2.58	-0.27	4.36
199	Pete Fairbanks	MIA	0	58	59.2	3	4	0	26	3	51	23	6	61	21	1.21	9.22	3.16	3.53	3.57	0.7	0.7	111.5	1.62	0.16	2.54
200	David Festa	MIN	7	19	48.1	2	3	2	1	1	45	23	6	49	16	1.26	9.21	3.08	4.20	3.98	0.7	0.5	999.0	2.16	0.54	3.99
201	Cody Bradford	TEX	7	27	62.0	4	4	3	0	1	59	29	9	54	14	1.18	7.90	2.05	4.23	4.05	0.7	0.3	999.0	1.46	-0.77	4.06
202	Jose A. Ferrer	SEA	0	62	64.2	4	3	0	3	18	57	24	5	60	18	1.16	8.36	2.45	3.37	3.24	0.7	0.6	999.0	3.14	1.81	3.77
203	Ryan Walker	SFG	0	59	61.0	4	4	0	26	4	55	24	5	64	19	1.21	9.38	2.82	3.52	3.34	0.7	0.6	144.6	2.70	0.13	2.68
204	Lance McCullers Jr.	HOU	15	23	82.1	4	5	5	0	0	77	42	11	79	42	1.45	8.65	4.58	4.59	4.60	0.7	0.3	999.0	3.12	1.50	4.42
205	Richard Fitts	STL	19	27	105.2	5	7	6	0	0	106	52	16	83	34	1.33	7.06	2.92	4.43	4.57	0.7	0.9	748.6	2.03	0.36	4.66
206	Gabe Speier	SEA	0	61	58.0	3	3	0	2	19	46	22	6	69	17	1.08	10.66	2.57	3.35	3.19	0.7	0.5	999.0	2.43	0.28	3.61
207	Aaron Ashby	MIL	2	56	72.2	4	4	0	1	12	64	29	6	75	33	1.33	9.25	4.09	3.63	3.66	0.6	0.8	999.0	2.80	-0.08	4.22
208	Josh Hader	HOU	0	46	48.1	4	3	0	23	2	34	17	6	65	18	1.07	12.13	3.29	3.25	3.37	0.6	0.6	124.4	2.04	-0.23	2.83
209	Chris Martin	TEX	0	50	51.1	3	3	0	10	14	48	20	6	51	11	1.14	8.85	1.90	3.47	3.38	0.6	0.4	638.4	1.13	1.29	3.43
210	Robert Suarez	ATL	0	63	65.1	4	5	0	11	15	56	26	8	68	19	1.16	9.40	2.67	3.59	3.55	0.6	0.7	214.4	1.65	-0.50	3.76
211	Chase Dollander	COL	22	22	113.2	4	9	6	0	0	119	69	19	97	51	1.50	7.70	4.04	5.46	5.08	0.6	0.6	743.4	2.85	0.40	2.94
212	Griffin Canning	SDP	17	26	100.1	6	6	5	0	1	98	50	15	88	38	1.36	7.92	3.43	4.47	4.56	0.6	0.7	999.0	1.51	0.70	4.42
213	Garrett Cleavinger	TBR	0	62	61.2	4	4	0	8	18	47	23	7	75	23	1.13	10.95	3.29	3.37	3.50	0.6	0.8	505.5	1.94	0.32	3.77
214	Ryan Weiss	HOU	8	35	77.2	5	5	4	0	1	72	37	10	76	30	1.32	8.85	3.53	4.30	4.23	0.6	0.5	726.0	1.52	1.02	4.79
215	Jeff Hoffman	TOR	0	60	61.0	4	4	0	27	3	49	24	8	72	22	1.15	10.71	3.22	3.57	3.73	0.6	0.5	99.6	1.71	1.09	2.70
216	Ryan Helsley	BAL	0	60	62.2	4	4	0	29	1	53	25	7	70	23	1.21	10.14	3.36	3.54	3.57	0.6	0.5	85.6	2.32	2.51	2.45
217	Tanner Scott	LAD	0	62	63.1	4	4	0	5	19	52	25	7	71	26	1.23	10.10	3.64	3.54	3.66	0.6	0.6	712.8	1.49	-1.05	4.05
218	Tomoyuki Sugano	COL	20	20	114.2	6	8	6	0	0	134	67	22	74	28	1.41	5.77	2.20	5.28	5.19	0.6	0.8	999.0	5.68	-0.33	3.32
219	Alex Vesia	LAD	0	61	60.2	4	3	0	2	22	47	24	8	75	25	1.17	11.17	3.65	3.56	3.76	0.6	0.6	743.4	1.37	-0.76	4.03
220	Aaron Bummer	ATL	0	56	59.2	3	3	0	0	9	55	25	4	61	22	1.28	9.14	3.24	3.70	3.37	0.6	0.5	999.0	1.71	1.03	4.07
221	Colin Rea	CHC	8	36	82.0	5	4	4	0	1	82	39	12	67	23	1.28	7.34	2.54	4.31	4.38	0.6	0.5	748.3	1.80	-0.46	4.60
222	Fernando Cruz	NYY	0	57	58.0	3	4	0	2	19	45	24	7	78	27	1.23	12.06	4.14	3.66	3.57	0.6	0.4	999.0	2.87	1.00	4.12
223	Bryan King	HOU	0	62	63.1	4	3	0	1	20	56	25	7	63	18	1.17	8.93	2.53	3.61	3.66	0.6	0.4	748.5	1.51	-1.61	3.91
224	Louis Varland	TOR	0	57	64.0	3	3	0	4	16	59	27	8	64	19	1.21	9.02	2.64	3.78	3.74	0.6	0.4	999.0	3.40	0.80	4.00
225	Spencer Arrighetti	HOU	15	25	93.1	5	7	5	0	1	86	48	14	92	40	1.36	8.92	3.90	4.60	4.57	0.5	0.4	728.3	3.06	-3.92	4.50
226	Kutter Crawford	BOS	6	36	69.0	4	4	3	0	1	63	33	11	67	20	1.20	8.78	2.56	4.28	4.18	0.5	0.4	999.0	1.46	0.51	4.27
227	Alex Cobb		7	12	43.0	2	2	2	0	1	41	19	5	34	13	1.26	7.10	2.78	3.97	4.06	0.5	0.5	999.0	3.05	-0.49	3.77
228	Daniel Palencia	CHC	0	61	63.1	3	3	0	30	3	53	26	7	70	26	1.24	9.95	3.66	3.71	3.68	0.5	0.5	91.1	2.37	0.73	2.34
229	Raisel Iglesias	ATL	0	61	62.1	4	4	0	26	4	55	25	8	66	16	1.14	9.52	2.37	3.63	3.53	0.5	0.6	100.6	1.75	-1.27	2.63
230	Trevor McDonald	SFG	8	22	60.0	3	3	3	0	2	60	28	7	48	21	1.34	7.18	3.12	4.14	4.20	0.5	0.6	748.6	4.17	1.48	4.17
231	Camilo Doval	NYY	0	60	61.2	4	3	0	5	16	51	25	5	69	30	1.31	10.02	4.36	3.65	3.62	0.5	0.6	663.7	1.94	2.30	4.11
232	Dylan Lee	ATL	0	62	64.0	3	3	0	2	17	56	26	9	70	18	1.15	9.86	2.46	3.59	3.63	0.5	0.6	999.0	1.04	-1.90	3.85
233	Lucas Erceg	KCR	0	60	62.1	5	5	0	6	18	56	26	6	60	23	1.26	8.64	3.27	3.72	3.67	0.5	0.5	490.7	1.00	-0.89	4.01
234	Jared Koenig	MIL	0	59	62.0	5	3	0	2	18	55	24	7	63	21	1.22	9.11	3.04	3.52	3.65	0.5	0.7	748.5	0.80	0.14	4.03
235	Robert Garcia	TEX	0	62	61.1	4	4	0	18	8	53	25	7	66	22	1.22	9.69	3.18	3.65	3.61	0.5	0.4	232.1	2.25	0.62	3.24
236	Corbin Burnes	ARI	6	6	35.1	2	2	3	0	0	32	14	4	34	11	1.22	8.64	2.89	3.59	3.74	0.5	0.7	738.1	1.17	0.60	3.60
237	Caleb Thielbar	CHC	0	61	59.1	4	3	0	2	19	51	25	8	61	19	1.18	9.25	2.87	3.74	3.76	0.5	0.4	999.0	1.65	1.69	3.96
238	Stephen Kolek	KCR	7	26	60.0	3	3	3	0	2	63	29	6	43	19	1.36	6.50	2.79	4.30	4.13	0.5	0.4	999.0	0.99	-1.17	4.25
239	Jonah Tong	NYM	5	11	31.0	2	2	2	0	1	26	13	3	34	13	1.26	10.01	3.82	3.82	3.71	0.5	0.5	722.8	2.14	0.54	3.68
240	Payton Tolle	BOS	6	21	47.2	3	3	2	0	1	43	22	7	48	16	1.26	9.11	3.08	4.16	4.14	0.5	0.5	673.0	2.84	-0.48	3.98
241	Matt Svanson	STL	0	57	63.2	3	3	0	6	12	58	26	6	60	23	1.27	8.43	3.26	3.67	3.68	0.5	0.6	528.8	5.29	-3.26	3.89
242	Ryan Johnson	LAA	5	23	48.0	2	3	2	0	1	49	24	7	44	16	1.36	8.25	3.04	4.51	4.27	0.5	0.2	999.0	2.92	2.95	4.16
243	Cole Sands	MIN	0	62	66.0	4	3	0	6	12	61	29	8	64	20	1.23	8.78	2.75	3.99	3.75	0.5	0.2	735.4	1.71	2.93	4.05
244	Edwin Uceta	TBR	0	56	60.0	4	3	0	9	14	48	25	8	71	22	1.17	10.68	3.25	3.69	3.69	0.5	0.4	572.7	1.95	-0.66	3.84
245	Patrick Corbin		12	14	69.1	4	5	4	0	0	74	38	11	55	23	1.41	7.20	3.01	4.88	4.62	0.5	0.2	999.0	3.16	0.42	4.54
246	Jon Gray		8	9	47.0	3	3	2	0	0	47	24	7	40	15	1.32	7.71	2.94	4.65	4.55	0.5	0.3	999.0	2.93	1.47	4.11
247	Gregory Soto	PIT	0	61	59.1	3	3	0	4	17	53	25	5	63	24	1.30	9.62	3.61	3.84	3.58	0.5	0.5	728.4	3.00	2.44	3.99
248	Tyler Holton	DET	1	61	67.2	4	3	0	1	15	61	27	8	57	16	1.14	7.53	2.17	3.60	3.86	0.5	0.7	999.0	2.35	-1.51	3.79
249	Jordan Montgomery	TEX	7	14	47.0	3	3	3	0	1	48	24	6	37	15	1.35	7.06	2.89	4.51	4.31	0.5	0.2	999.0	1.80	1.15	4.08
250	Emilio Pagán	CIN	0	63	64.2	3	3	0	26	4	55	29	10	71	22	1.19	9.83	3.04	4.06	4.15	0.5	0.4	111.9	1.34	-1.11	2.57
251	Tyler Rogers	TOR	0	66	66.1	4	3	0	3	23	66	27	7	45	13	1.19	6.16	1.74	3.69	3.76	0.5	0.5	743.3	2.85	0.25	3.78
252	Bryan Baker	TBR	0	61	62.1	3	3	0	2	16	53	27	8	69	22	1.20	9.89	3.16	3.88	3.81	0.5	0.3	999.0	1.54	1.26	4.05
253	Jimmy Herget	COL	1	62	70.1	3	3	0	1	9	71	35	10	65	22	1.32	8.31	2.84	4.49	4.26	0.5	0.4	999.0	1.98	-0.06	4.43
254	Jason Adam	SDP	0	50	52.0	4	2	0	1	21	42	20	6	56	18	1.16	9.61	3.18	3.41	3.65	0.5	0.6	999.0	2.31	-2.03	3.77
255	Kevin Ginkel	ARI	0	56	57.2	4	4	0	13	12	52	25	6	59	20	1.26	9.20	3.18	3.94	3.60	0.5	0.4	556.5	2.65	2.53	3.61
256	Drew Pomeranz	LAA	0	55	55.0	3	3	0	3	12	48	23	7	60	19	1.21	9.75	3.05	3.80	3.87	0.5	0.4	735.6	2.31	0.20	3.88
257	JoJo Romero	STL	0	61	61.1	4	4	0	12	18	55	24	6	57	24	1.29	8.44	3.51	3.57	3.72	0.4	0.6	479.1	1.97	0.38	3.60
258	Troy Melton	DET	4	28	50.1	3	3	2	0	2	47	22	7	45	16	1.24	8.09	2.83	3.91	4.10	0.4	0.4	743.2	3.28	-1.31	3.88
259	Steven Okert	HOU	0	61	62.0	3	3	0	1	12	52	27	9	69	22	1.19	10.02	3.22	3.97	3.97	0.4	0.2	999.0	1.30	-0.54	4.10
260	Shawn Armstrong	CLE	0	62	65.2	3	3	0	3	16	58	28	8	65	20	1.19	8.92	2.74	3.80	3.74	0.4	0.4	748.5	0.89	-1.01	3.97
261	A.J. Minter	NYM	0	46	46.2	3	2	0	1	17	38	18	5	52	17	1.17	9.97	3.20	3.42	3.48	0.4	0.6	999.0	1.73	0.88	3.71
262	Phil Maton	CHC	0	62	62.1	4	3	0	5	19	51	26	7	67	23	1.20	9.70	3.34	3.70	3.71	0.4	0.5	743.4	1.84	-0.10	3.96
263	Andrew Nardi	MIA	0	51	50.1	3	2	0	0	8	42	21	6	61	20	1.23	10.82	3.51	3.81	3.62	0.4	0.4	999.0	2.17	1.80	3.95
264	Graham Ashcraft	CIN	0	54	61.1	5	3	0	2	16	60	27	6	54	21	1.32	7.91	3.04	4.01	3.87	0.4	0.4	999.0	2.12	1.18	4.25
265	Tanner Banks	PHI	0	55	58.1	3	2	0	0	11	54	25	8	55	16	1.20	8.45	2.45	3.91	3.85	0.4	0.3	999.0	1.21	0.62	3.97
266	Hurston Waldrep	ATL	9	9	50.2	3	3	4	0	0	49	25	6	44	23	1.41	7.79	4.12	4.42	4.37	0.4	0.5	999.0	1.20	-0.42	4.29
267	Brooks Raley	NYM	0	54	54.0	3	2	0	2	16	47	23	6	53	18	1.20	8.80	2.97	3.76	3.85	0.4	0.4	999.0	2.19	-2.77	3.86
268	Tyler Wells	BAL	4	41	68.1	4	4	3	0	5	63	32	11	62	17	1.17	8.18	2.29	4.28	4.34	0.4	0.2	748.5	2.42	-0.68	4.10
269	Tommy Nance	TOR	0	50	53.1	2	3	0	0	8	50	22	6	50	16	1.24	8.48	2.75	3.78	3.70	0.4	0.3	999.0	1.44	1.74	3.85
270	Braydon Fisher	TOR	0	47	49.0	3	2	0	1	7	40	20	6	55	20	1.24	10.08	3.77	3.73	3.83	0.4	0.3	999.0	1.69	-1.59	3.95
271	Sean Newcomb	CHW	2	57	71.2	3	3	1	0	7	66	32	8	69	30	1.34	8.62	3.82	3.97	4.04	0.4	0.5	999.0	1.71	0.33	4.31
272	Tobias Myers	NYM	4	40	63.1	3	3	1	0	5	62	28	8	54	19	1.27	7.72	2.65	4.01	4.15	0.4	0.4	999.0	2.22	0.43	4.15
273	Brant Hurter	DET	0	42	49.2	3	3	0	0	6	46	20	5	45	16	1.23	8.10	2.85	3.64	3.70	0.4	0.4	999.0	1.46	-0.55	3.80
274	Dennis Santana	PIT	0	62	64.2	4	3	0	24	5	59	28	7	60	22	1.26	8.34	3.08	3.94	3.83	0.4	0.4	150.5	2.12	-0.04	2.76
275	Kyle Finnegan	DET	0	60	62.0	4	4	0	6	14	57	27	7	59	21	1.26	8.50	3.09	3.90	3.84	0.4	0.3	639.0	1.44	-2.05	4.03
276	Jack Dreyer	LAD	0	45	48.0	2	2	0	0	10	42	21	6	47	16	1.22	8.81	3.08	3.87	3.83	0.4	0.3	999.0	2.34	-1.38	3.82
277	Brusdar Graterol	LAD	0	36	37.0	2	1	0	0	3	33	14	3	31	10	1.18	7.56	2.52	3.51	3.47	0.4	0.3	999.0	1.47	1.38	3.51
278	Charlie Morton		11	11	57.0	3	4	2	0	0	55	31	8	58	26	1.43	9.18	4.17	4.85	4.63	0.4	0.3	999.0	1.22	-0.09	4.59
279	Connor Prielipp	MIN	4	29	46.2	2	3	1	0	1	45	22	5	43	18	1.36	8.38	3.50	4.17	4.08	0.4	0.3	999.0	1.28	0.83	4.05
280	Germán Márquez	SDP	17	20	94.2	4	7	5	0	0	104	55	16	70	34	1.46	6.66	3.24	5.20	4.99	0.4	-0.1	743.3	4.08	0.27	3.88
281	Brandon Williamson	CIN	9	29	75.1	4	4	4	0	1	74	40	12	64	28	1.36	7.66	3.31	4.72	4.80	0.4	0.4	748.5	2.99	1.58	4.62
282	Justin Slaten	BOS	0	55	60.0	4	4	0	2	14	55	27	7	56	20	1.25	8.38	2.93	3.99	3.90	0.4	0.3	999.0	1.53	-0.54	4.15
283	Kody Funderburk	MIN	0	57	60.2	3	3	0	3	14	56	26	5	58	25	1.34	8.57	3.69	3.87	3.76	0.4	0.4	748.5	3.46	3.23	4.13
284	Keaton Winn	SFG	2	33	45.2	2	3	1	0	1	45	21	5	41	15	1.30	7.98	2.86	4.09	3.89	0.4	0.2	999.0	2.23	0.58	3.91
285	Justin Topa	MIN	0	59	61.2	3	4	0	5	13	61	27	6	51	19	1.31	7.49	2.83	4.00	3.81	0.4	0.2	999.0	2.14	-1.56	3.93
286	Andrew Kittredge	BAL	0	55	57.0	4	3	0	5	17	52	24	7	57	15	1.17	8.94	2.33	3.72	3.72	0.4	0.3	745.8	1.46	-0.16	3.85
287	Bennett Sousa	HOU	0	41	43.2	3	2	0	1	6	37	18	5	47	15	1.19	9.72	3.10	3.63	3.66	0.4	0.4	999.0	2.99	-2.14	3.74
288	Erik Miller	SFG	0	59	58.1	3	3	0	2	14	48	23	5	63	31	1.36	9.68	4.78	3.54	3.84	0.4	0.5	999.0	1.70	1.04	4.01
289	Matt Gage	SFG	0	50	52.0	2	2	0	0	6	50	23	5	45	17	1.30	7.75	3.00	3.95	3.84	0.4	0.2	999.0	1.78	1.82	3.93
290	Sam Hentges	SFG	0	33	33.1	1	1	0	0	4	30	13	3	34	11	1.24	9.09	3.04	3.54	3.43	0.4	0.3	999.0	1.25	-0.98	3.50
291	Paul Blackburn	NYY	3	42	59.1	3	3	1	0	7	59	29	8	50	19	1.31	7.63	2.89	4.44	4.26	0.4	0.0	999.0	3.16	0.48	4.31
292	Brendon Little	TOR	0	52	51.1	3	2	0	0	16	43	20	4	55	27	1.37	9.64	4.80	3.56	3.77	0.4	0.4	748.5	2.54	2.63	3.94
293	Luis Garcia	NYY	3	36	47.2	3	2	0	0	9	45	22	6	44	17	1.30	8.35	3.22	4.10	4.22	0.4	0.3	999.0	2.18	0.72	4.01
294	Taylor Rogers	MIN	0	57	57.1	3	3	0	16	9	52	26	7	59	24	1.31	9.22	3.72	4.04	4.02	0.4	0.2	415.5	1.57	1.12	3.30
295	Angel Zerpa	MIL	0	57	58.2	3	3	0	0	12	55	24	6	54	20	1.27	8.33	3.00	3.72	3.77	0.4	0.5	999.0	2.70	0.97	4.02
296	Tanner Gordon	COL	9	26	64.1	3	5	3	0	1	75	39	12	48	16	1.42	6.71	2.23	5.39	4.94	0.4	0.2	999.0	3.39	1.22	4.31
297	Eric Lauer	TOR	4	40	65.1	4	4	2	0	2	62	31	10	63	21	1.27	8.62	2.95	4.24	4.37	0.4	0.3	720.5	1.17	0.22	4.41
298	Jake Irvin	WSN	17	27	107.0	5	7	6	0	0	110	58	18	81	35	1.36	6.78	2.97	4.87	4.89	0.4	0.3	999.0	2.02	0.23	4.07
299	Danny Coulombe	BOS	0	50	48.0	2	2	0	0	10	43	20	6	46	17	1.26	8.71	3.28	3.78	3.91	0.4	0.4	999.0	1.21	-0.52	3.81
300	Brad Keller	PHI	0	57	64.2	4	4	0	4	18	58	27	7	60	24	1.28	8.35	3.35	3.80	3.99	0.4	0.5	745.9	2.38	-1.41	4.08
301	Sawyer Gipson-Long	DET	3	21	35.2	2	2	1	0	2	33	16	5	32	10	1.20	8.14	2.41	4.15	4.02	0.4	0.2	999.0	1.72	0.38	3.62
302	Tyler Anderson	LAA	13	15	71.2	3	5	4	0	0	72	39	12	56	29	1.42	6.99	3.63	4.85	5.00	0.3	0.3	999.0	2.29	-0.75	4.53
303	Luke Weaver	NYM	0	59	65.2	4	4	0	5	19	57	29	9	70	21	1.19	9.67	2.86	3.92	3.90	0.3	0.4	733.5	1.24	1.96	4.08
304	Marcus Stroman		10	12	53.2	3	3	2	0	0	57	28	7	38	21	1.45	6.39	3.51	4.78	4.66	0.3	0.2	999.0	2.48	1.05	4.33
305	Justin Wrobleski	LAD	4	29	53.0	3	3	1	0	3	51	25	7	48	18	1.29	8.17	3.00	4.29	4.19	0.3	0.3	650.3	1.21	0.55	4.12
306	Mark Leiter Jr.	ATH	0	61	61.0	4	4	0	7	15	56	28	8	65	23	1.31	9.65	3.44	4.15	4.05	0.3	0.2	728.0	2.93	3.28	4.14
307	Yimi García	TOR	0	50	51.0	2	3	0	5	12	42	21	6	56	19	1.19	9.88	3.28	3.78	3.81	0.3	0.3	999.0	1.49	0.70	3.75
308	Erik Sabrowski	CLE	0	57	58.2	2	3	0	2	17	46	24	6	70	33	1.34	10.73	5.02	3.74	3.95	0.3	0.3	999.0	2.23	-0.77	4.06
309	Carson Whisenhunt	SFG	6	13	38.1	2	2	2	0	1	38	19	5	31	14	1.37	7.17	3.34	4.39	4.50	0.3	0.3	999.0	1.10	0.71	3.92
310	Eduard Bazardo	SEA	0	59	62.2	3	3	0	1	11	53	26	8	64	21	1.18	9.13	3.03	3.73	3.83	0.3	0.3	999.0	0.79	0.22	3.95
311	Gage Jump	ATH	7	7	37.0	2	2	2	0	0	36	18	5	32	13	1.34	7.76	3.23	4.44	4.51	0.3	0.3	999.0	0.56	-0.53	3.89
312	Blake Treinen	LAD	0	53	53.1	4	4	0	1	14	47	23	6	58	22	1.30	9.79	3.70	3.92	3.89	0.3	0.3	999.0	2.81	1.81	4.20
313	Tyler Kinley	ATL	0	58	59.1	3	3	0	2	13	52	27	8	63	24	1.28	9.52	3.67	4.15	4.02	0.3	0.1	999.0	1.21	0.52	4.27
314	Hoby Milner	CHC	0	59	60.1	3	2	0	0	13	58	26	6	51	18	1.26	7.63	2.65	3.90	3.84	0.3	0.3	999.0	1.95	2.50	4.02
315	Caleb Ferguson	CIN	0	49	48.2	2	3	0	0	9	46	22	5	46	19	1.32	8.56	3.46	4.14	3.95	0.3	0.3	999.0	2.02	2.82	4.04
