#	Name	Team	GS	G	IP	W	L	QS	SV	HLD	H	ER	HR	SO	BB	WHIP	K/9	BB/9	ERA	FIP	WAR	RA9-WAR	ADP
200	Logan Allen	CLE	19	27	113.0	6	5	9	0	1	115	58	16	88	43	1.40	7.06	3.42	4.67	4.65	0.7	0.4	999.0
201	Jose Quintana	COL	26	26	144.0	6	11	9	0	0	168	92	23	94	55	1.56	5.86	3.48	5.79	5.18	0.7	0.2	999.0
202	José Berríos	TOR	15	51	117.0	6	3	8	0	1	119	61	17	94	38	1.34	7.25	2.93	4.67	4.56	0.7	0.2	715.7
203	Lucas Giolito		21	21	114.0	7	8	9	0	0	118	64	18	97	46	1.43	7.63	3.62	5.01	4.80	0.7	0.1	728.5
204	Lance McCullers Jr.	HOU	19	37	112.0	6	4	9	0	1	105	56	15	106	55	1.43	8.50	4.42	4.50	4.62	0.7	0.6	999.0
205	Hunter Barco	PIT	11	41	87.0	5	2	7	0	1	82	39	10	83	38	1.38	8.58	3.93	4.10	4.18	0.7	0.9	999.0
206	Gregory Soto	PIT	0	64	64.0	4	3	0	2	15	56	24	6	70	27	1.29	9.80	3.80	3.36	3.54	0.7	1.0	728.4
207	Randy Vásquez	SDP	24	36	139.0	7	6	11	0	1	140	72	20	102	51	1.38	6.61	3.31	4.67	4.81	0.7	0.5	721.2
208	Yimi García	TOR	0	56	56.0	4	3	0	4	11	45	21	6	64	22	1.20	10.35	3.50	3.38	3.64	0.7	0.8	999.0
209	Jake Irvin	WSN	21	38	137.0	6	5	10	0	1	144	76	21	101	46	1.40	6.65	3.05	5.02	4.83	0.7	0.3	999.0
210	Tomoyuki Sugano	COL	21	21	116.0	5	9	8	0	0	139	74	20	75	33	1.48	5.81	2.59	5.70	5.09	0.7	0.3	999.0
211	Patrick Sandoval	BOS	10	42	83.0	5	2	6	0	1	82	39	9	74	34	1.40	8.04	3.71	4.30	4.14	0.7	0.6	999.0
212	Emilio Pagán	CIN	0	66	66.0	4	3	0	27	4	53	27	10	74	24	1.16	10.06	3.27	3.75	4.05	0.7	1.0	111.9
213	Edwin Uceta	TBR	0	56	56.0	4	3	0	10	11	44	21	7	67	20	1.16	10.80	3.28	3.32	3.60	0.7	0.8	572.7
214	Robert Gasser	MIL	10	36	75.0	4	2	6	0	1	68	32	11	72	23	1.23	8.68	2.80	3.89	4.12	0.7	0.8	748.6
215	Raisel Iglesias	ATL	0	66	66.0	4	3	0	26	4	56	27	9	70	20	1.16	9.50	2.79	3.65	3.77	0.7	1.0	100.6
216	Clayton Beeter	WSN	0	63	63.0	4	3	0	15	9	50	25	7	75	33	1.32	10.74	4.67	3.53	3.81	0.7	1.0	307.1
217	Andrew Kittredge	BAL	0	60	60.0	4	3	0	3	12	53	24	7	62	19	1.20	9.36	2.88	3.65	3.69	0.7	0.5	745.8
218	Janson Junk	MIA	10	48	91.0	5	2	6	0	1	96	45	12	68	21	1.28	6.64	2.10	4.39	4.25	0.7	0.5	999.0
219	Corbin Burnes	ARI	6	6	42.0	3	2	4	0	0	39	18	4	40	14	1.25	8.55	2.97	3.80	3.74	0.7	0.8	738.1
220	Cole Sands	MIN	0	68	68.0	4	3	0	4	13	62	29	8	66	21	1.23	8.78	2.82	3.81	3.85	0.7	0.7	735.4
221	Tyler Rogers	TOR	0	74	74.0	5	4	0	2	18	71	30	8	57	17	1.19	6.94	2.02	3.65	3.78	0.6	0.6	743.3
222	Chris Martin	TEX	0	55	55.0	4	3	0	8	11	49	21	6	54	15	1.16	8.87	2.51	3.46	3.58	0.6	0.6	638.4
223	Fernando Cruz	NYY	0	61	61.0	4	3	0	1	16	46	23	7	80	29	1.23	11.85	4.32	3.35	3.68	0.6	0.7	999.0
224	Hunter Harvey	CHC	0	52	52.0	3	3	0	4	13	43	19	5	56	17	1.14	9.61	2.89	3.29	3.43	0.6	0.8	748.5
225	Bryan Baker	TBR	0	63	63.0	4	3	0	3	13	49	23	8	74	23	1.16	10.57	3.35	3.29	3.62	0.6	0.8	999.0
226	Jared Koenig	MIL	0	65	65.0	4	3	0	1	15	53	24	7	70	25	1.20	9.66	3.45	3.33	3.70	0.6	1.0	748.5
227	Spencer Arrighetti	HOU	13	27	84.0	5	3	7	0	1	77	41	12	82	36	1.35	8.77	3.88	4.38	4.53	0.6	0.6	728.3
228	Cristian Javier	HOU	28	28	146.0	8	11	12	0	0	136	79	24	127	63	1.37	7.82	3.91	4.90	5.04	0.6	0.3	470.3
229	Aaron Ashby	MIL	2	69	77.0	5	3	3	1	13	63	28	6	84	41	1.36	9.90	4.82	3.33	3.74	0.6	1.1	999.0
230	Bryan King	HOU	0	67	67.0	4	3	0	1	17	60	27	8	67	21	1.20	9.06	2.77	3.65	3.74	0.6	0.6	748.5
231	Hurston Waldrep	ATL	11	11	63.0	4	4	6	0	0	61	30	7	57	29	1.42	8.22	4.14	4.30	4.31	0.6	0.7	999.0
232	Mason Montgomery	PIT	0	60	60.0	4	3	0	2	12	48	21	6	71	25	1.22	10.67	3.82	3.12	3.50	0.6	0.9	748.4
233	Dylan Lee	ATL	0	65	65.0	4	3	0	1	16	54	25	9	73	20	1.14	10.10	2.84	3.50	3.67	0.6	0.8	999.0
234	Ryan Weiss	HOU	8	48	89.0	5	6	5	0	1	83	42	12	87	34	1.32	8.84	3.41	4.22	4.25	0.6	0.5	726.0
235	Drew Pomeranz	LAA	0	56	56.0	4	3	0	3	11	46	22	7	63	21	1.21	10.06	3.40	3.59	3.86	0.6	0.8	735.6
236	Gage Jump	ATH	10	10	48.0	3	3	5	0	0	46	23	7	45	18	1.33	8.42	3.38	4.33	4.34	0.6	0.5	999.0
237	River Ryan	LAD	10	20	57.0	4	2	5	0	1	53	26	7	55	25	1.36	8.62	3.88	4.14	4.35	0.6	0.6	675.5
238	Jacob Latz	TEX	8	52	96.0	6	2	6	0	1	84	44	12	96	46	1.35	9.01	4.30	4.13	4.39	0.6	0.5	730.9
239	Erick Fedde	CHW	18	28	108.0	5	5	8	0	1	112	61	16	76	44	1.45	6.36	3.67	5.08	5.00	0.6	0.0	999.0
240	Jonathan Cannon	CHW	15	46	109.0	5	3	7	0	1	114	59	16	78	38	1.40	6.49	3.17	4.88	4.83	0.6	0.1	999.0
241	Alex Vesia	LAD	0	61	61.0	4	3	0	1	18	45	24	9	77	25	1.14	11.40	3.66	3.50	3.92	0.6	0.8	743.4
242	Kody Funderburk	MIN	0	65	65.0	4	3	0	3	15	60	27	6	65	26	1.33	8.96	3.64	3.73	3.75	0.6	0.6	748.5
243	David Festa	MIN	6	28	58.0	3	1	4	0	1	53	26	8	59	21	1.28	9.21	3.20	4.05	4.01	0.6	0.4	999.0
244	Gabe Speier	SEA	0	58	58.0	4	3	0	0	12	44	18	6	70	18	1.08	10.83	2.86	2.80	3.18	0.6	0.7	999.0
245	Victor Vodnik	COL	0	64	64.0	4	3	0	23	4	63	31	7	63	31	1.46	8.87	4.36	4.36	4.11	0.5	0.6	496.8
246	Stephen Kolek	KCR	8	36	73.0	4	2	5	0	1	79	37	8	52	23	1.41	6.45	2.86	4.58	4.24	0.5	0.3	999.0
247	Jordan Leasure	CHW	0	64	64.0	4	3	0	5	11	53	27	8	73	29	1.28	10.20	4.13	3.84	4.07	0.5	0.5	717.5
248	Calvin Faucher	MIA	0	64	64.0	4	3	0	5	11	58	27	7	66	28	1.35	9.31	3.91	3.76	3.87	0.5	0.8	999.0
249	Hunter Dobbins	STL	13	31	87.0	4	3	6	0	1	90	45	11	65	31	1.40	6.71	3.24	4.63	4.49	0.5	0.3	999.0
250	Lucas Erceg	KCR	0	64	64.0	4	3	0	4	12	61	28	6	58	25	1.34	8.16	3.50	4.00	3.89	0.5	0.5	490.7
251	JoJo Romero	STL	0	64	64.0	4	3	0	12	9	58	27	6	61	25	1.31	8.62	3.54	3.74	3.76	0.5	0.6	479.1
252	Justin Slaten	BOS	0	61	61.0	4	3	0	0	13	56	25	7	61	20	1.26	9.01	3.02	3.75	3.72	0.5	0.5	999.0
253	Mark Leiter Jr.	ATH	0	64	64.0	4	3	0	6	13	60	28	8	66	25	1.32	9.35	3.53	3.98	3.93	0.5	0.4	728.0
254	Trevor McDonald	SFG	8	26	65.0	4	1	5	0	1	67	31	7	53	22	1.38	7.33	3.13	4.29	4.13	0.5	0.5	748.6
255	Jason Adam	SDP	0	61	61.0	4	3	0	1	15	49	24	7	65	24	1.20	9.53	3.52	3.50	3.80	0.5	0.7	999.0
256	Shawn Armstrong	CLE	0	68	68.0	4	3	0	3	16	59	28	8	67	24	1.22	8.91	3.14	3.66	3.87	0.5	0.6	748.5
257	Kyle Finnegan	DET	0	64	64.0	4	3	0	4	13	57	27	7	64	25	1.27	8.94	3.52	3.74	3.86	0.5	0.5	639.0
258	Luis Gil	NYY	11	41	91.0	5	2	6	0	1	78	44	13	88	44	1.35	8.74	4.40	4.39	4.70	0.5	0.4	376.5
259	Dennis Santana	PIT	0	68	68.0	4	3	0	25	5	62	30	8	63	24	1.27	8.29	3.23	4.00	4.03	0.5	0.6	150.5
260	Andrew Nardi	MIA	0	60	60.0	4	3	0	0	12	49	23	7	74	23	1.20	11.17	3.52	3.38	3.57	0.5	0.6	999.0
261	Jack Kochanowicz	LAA	11	31	78.0	4	2	6	0	1	82	40	9	54	30	1.44	6.28	3.52	4.58	4.65	0.5	0.4	999.0
262	Angel Zerpa	MIL	0	60	60.0	4	3	0	0	12	51	22	6	60	21	1.21	9.01	3.15	3.27	3.52	0.5	0.6	999.0
263	Tommy Nance	TOR	0	58	58.0	4	3	0	0	12	53	23	6	57	19	1.24	8.82	2.91	3.51	3.56	0.4	0.4	999.0
264	A.J. Minter	NYM	0	52	52.0	3	3	0	2	14	41	20	6	57	20	1.18	9.79	3.51	3.41	3.76	0.4	0.7	999.0
265	Orion Kerkering	PHI	0	54	54.0	4	3	0	0	10	44	19	5	62	20	1.18	10.25	3.32	3.19	3.43	0.4	0.6	999.0
266	Payton Tolle	BOS	5	13	31.0	2	1	3	0	1	27	13	4	36	11	1.24	10.33	3.26	3.69	3.77	0.4	0.5	673.0
267	Brandon Williamson	CIN	13	35	88.0	5	3	6	0	1	86	47	15	75	36	1.39	7.72	3.68	4.79	4.99	0.4	0.5	748.5
268	Yennier Cano	BAL	0	60	60.0	4	3	0	1	13	55	25	5	57	23	1.29	8.58	3.41	3.69	3.70	0.4	0.4	999.0
269	Sean Newcomb	CHW	0	66	66.0	4	3	0	1	13	60	28	7	64	27	1.33	8.77	3.74	3.85	3.96	0.4	0.3	999.0
270	Andrew Alvarez	WSN	13	37	94.0	4	2	6	0	1	102	52	12	63	36	1.47	6.07	3.46	5.00	4.75	0.4	0.1	999.0
271	Juan Mejia	COL	0	66	66.0	4	3	0	3	14	64	32	8	71	31	1.44	9.62	4.29	4.37	4.15	0.4	0.5	748.5
272	Caleb Thielbar	CHC	0	66	66.0	4	3	0	1	15	53	25	8	71	24	1.16	9.66	3.26	3.37	3.80	0.4	0.8	999.0
273	Patrick Corbin		11	11	62.0	4	4	5	0	0	65	33	9	48	21	1.39	7.07	3.11	4.75	4.72	0.4	0.3	999.0
274	Matt Svanson	STL	0	65	65.0	4	3	0	8	13	60	27	6	62	26	1.32	8.65	3.56	3.79	3.80	0.4	0.5	528.8
275	Ben Joyce	LAA	0	48	48.0	3	2	0	15	7	39	19	5	52	22	1.28	9.78	4.18	3.49	3.83	0.4	0.6	738.7
276	Brad Keller	PHI	0	68	68.0	4	3	0	2	16	61	29	7	66	30	1.34	8.71	3.93	3.87	4.02	0.4	0.6	745.9
277	Tony Santillan	CIN	0	70	70.0	4	3	0	4	13	61	32	10	76	32	1.32	9.75	4.11	4.08	4.27	0.4	0.5	718.1
278	Eduard Bazardo	SEA	0	68	68.0	4	3	0	1	14	55	25	8	73	25	1.17	9.72	3.28	3.32	3.69	0.4	0.6	999.0
279	Ben Brown	CHC	3	55	73.0	4	3	3	0	8	62	30	9	76	25	1.21	9.40	3.14	3.71	3.83	0.4	0.5	733.7
280	Taylor Rogers	MIN	0	61	61.0	4	3	0	19	6	54	26	8	66	27	1.32	9.74	4.00	3.85	4.06	0.4	0.6	415.5
281	Tyler Holton	DET	0	72	72.0	4	4	0	1	14	67	31	8	61	20	1.20	7.61	2.47	3.92	3.90	0.4	0.3	999.0
282	Anthony Bender	MIA	0	61	61.0	4	3	0	1	12	54	25	6	60	25	1.28	8.87	3.63	3.66	3.80	0.4	0.6	999.0
283	Aaron Bummer	ATL	0	60	60.0	4	3	0	0	12	55	23	5	62	24	1.31	9.32	3.53	3.49	3.50	0.4	0.5	999.0
284	Caden Dana	LAA	13	13	69.0	4	5	6	0	0	67	37	11	62	30	1.41	8.15	3.94	4.89	4.95	0.4	0.2	999.0
285	George Klassen	LAA	6	19	49.0	3	1	4	0	1	44	23	6	49	23	1.37	9.01	4.23	4.19	4.41	0.4	0.4	999.0
286	Kyle Hurt	LAD	5	31	49.0	3	1	3	0	1	43	21	6	55	22	1.31	9.99	3.93	3.84	4.03	0.4	0.4	999.0
287	Justin Wrobleski	LAD	5	42	65.0	4	2	4	0	1	60	30	9	61	24	1.29	8.36	3.24	4.14	4.27	0.4	0.3	650.3
288	Jimmy Herget	COL	0	77	77.0	4	4	0	2	15	78	39	12	72	26	1.35	8.44	3.06	4.61	4.39	0.4	0.5	999.0
289	Tanner Banks	PHI	0	63	63.0	4	3	0	1	13	56	27	8	61	19	1.20	8.72	2.74	3.81	3.97	0.4	0.5	999.0
290	Germán Márquez	SDP	19	27	111.0	6	5	8	0	1	116	61	18	82	41	1.41	6.67	3.30	4.94	4.98	0.4	0.0	743.3
291	Cody Bradford	TEX	6	38	67.0	4	2	4	0	1	66	32	11	56	15	1.22	7.53	2.07	4.37	4.46	0.4	0.3	999.0
292	Jordan Montgomery	TEX	6	18	52.0	3	1	3	0	1	53	27	7	40	16	1.34	6.92	2.84	4.60	4.53	0.4	0.2	999.0
293	Jordan Hicks	CHW	0	62	62.0	4	3	0	2	11	56	25	6	62	28	1.35	8.96	4.07	3.61	3.84	0.4	0.4	999.0
294	Colin Rea	CHC	8	48	87.0	4	2	5	0	1	86	43	13	70	26	1.30	7.26	2.75	4.50	4.51	0.4	0.3	748.3
295	Matt Strahm	KCR	0	66	66.0	4	3	0	2	16	57	29	10	67	21	1.19	9.13	2.89	3.99	4.10	0.4	0.4	720.1
296	Justin Topa	MIN	0	62	62.0	4	3	0	4	11	61	27	6	54	22	1.34	7.79	3.19	3.95	3.89	0.3	0.2	999.0
297	Carson Whisenhunt	SFG	8	20	55.0	3	2	4	0	1	54	27	7	46	20	1.36	7.67	3.28	4.45	4.37	0.3	0.3	999.0
298	Mason Englert	TBR	0	61	61.0	3	3	0	1	12	56	26	8	59	19	1.22	8.68	2.74	3.76	3.86	0.3	0.3	999.0
299	Jaden Hill	COL	0	55	55.0	4	3	0	0	9	52	24	6	60	23	1.36	9.78	3.73	3.89	3.79	0.3	0.4	999.0
300	Kutter Crawford	BOS	5	39	63.0	3	2	3	0	1	61	31	10	59	19	1.27	8.35	2.72	4.47	4.38	0.3	0.2	999.0
301	Drew Thorpe	CHW	8	8	44.0	2	3	3	0	0	45	24	7	33	16	1.42	6.88	3.39	4.90	4.83	0.3	0.1	999.0
302	Jordan Romano	LAA	0	60	60.0	3	3	0	10	11	51	26	8	64	25	1.27	9.62	3.75	3.96	4.22	0.3	0.4	689.0
303	Brendon Little	TOR	0	54	54.0	4	3	0	0	10	46	20	4	60	28	1.36	9.98	4.59	3.39	3.57	0.3	0.4	748.5
304	Hunter Gaddis	CLE	0	61	61.0	3	3	0	3	12	56	27	8	57	20	1.24	8.40	2.94	3.94	4.08	0.3	0.3	999.0
305	Erik Miller	SFG	0	62	62.0	4	3	0	1	16	50	23	6	71	33	1.33	10.27	4.77	3.39	3.77	0.3	0.7	999.0
306	Ryan Thompson	ARI	0	63	63.0	4	3	0	1	13	59	26	6	56	22	1.28	7.98	3.07	3.73	3.76	0.3	0.5	748.4
307	Connor Prielipp	MIN	5	39	57.0	3	2	3	0	1	53	26	7	56	23	1.33	8.74	3.61	4.12	4.16	0.3	0.2	999.0
308	Greg Weissert	BOS	0	65	65.0	4	3	0	1	17	63	30	8	60	24	1.34	8.29	3.29	4.21	4.11	0.3	0.2	999.0
309	Thomas White	MIA	5	5	23.0	1	2	3	0	0	20	10	3	26	11	1.36	10.02	4.43	4.01	4.07	0.3	0.4	999.0
310	Brooks Raley	NYM	0	62	62.0	4	3	0	1	14	52	25	8	64	23	1.21	9.24	3.35	3.59	3.93	0.3	0.5	999.0
311	Jonah Tong	NYM	3	11	25.0	2	1	2	0	1	20	10	3	31	12	1.28	10.89	4.36	3.40	3.68	0.3	0.4	722.8
312	Steven Okert	HOU	0	64	64.0	4	3	0	0	14	52	26	9	72	24	1.18	10.06	3.32	3.72	4.04	0.3	0.4	999.0
313	Josiah Gray	WSN	15	15	79.0	3	6	6	0	0	82	45	13	61	33	1.46	6.99	3.76	5.20	5.07	0.3	0.0	999.0
314	Will Klein	LAD	0	58	58.0	4	3	0	1	14	48	24	7	70	33	1.39	10.89	5.10	3.72	4.06	0.3	0.5	999.0
315	Yohan Ramírez	PIT	0	56	56.0	4	3	0	0	10	51	22	5	60	24	1.33	9.66	3.79	3.59	3.67	0.3	0.4	999.0
316	Justin Sterner	ATH	0	65	65.0	4	3	0	8	10	59	30	10	66	24	1.27	9.14	3.28	4.20	4.29	0.3	0.3	547.0
317	Drew Anderson	DET	5	63	84.0	5	3	4	0	11	78	40	11	75	35	1.34	8.03	3.73	4.31	4.38	0.3	0.2	999.0
318	Brock Burke	CIN	0	62	62.0	4	3	0	1	13	57	28	8	57	23	1.29	8.31	3.27	4.05	4.19	0.3	0.4	999.0
319	Quinn Mathews	STL	8	8	40.0	2	3	4	0	0	39	20	5	38	21	1.48	8.38	4.62	4.55	4.54	0.3	0.3	999.0
320	Luke Weaver	NYM	0	67	67.0	4	3	0	4	14	58	29	10	69	24	1.22	9.32	3.18	3.88	4.15	0.3	0.3	733.5
321	Blake Treinen	LAD	0	54	54.0	4	3	0	0	12	44	21	7	64	23	1.24	10.65	3.77	3.51	3.87	0.3	0.4	999.0
322	Jonathan Loáisiga	ARI	0	60	60.0	4	3	0	5	13	57	26	6	53	20	1.29	7.89	3.05	3.87	3.88	0.3	0.5	999.0
323	Luis Medina	ATH	6	48	78.0	4	2	4	0	1	76	40	10	68	38	1.47	7.87	4.39	4.69	4.65	0.3	0.2	999.0
324	Jake Bird	NYY	0	57	57.0	4	3	0	0	12	47	22	6	62	26	1.29	9.80	4.11	3.51	3.89	0.3	0.4	999.0
325	Troy Melton	DET	3	38	53.0	3	2	3	0	1	49	24	7	50	18	1.26	8.51	3.09	4.00	4.10	0.3	0.2	743.2
