#	Name	Team	GS	G	IP	W	L	QS	SV	HLD	H	ER	HR	SO	BB	WHIP	K/9	BB/9	ERA	FIP	WAR	RA9-WAR	ADP
287	Aaron Bummer	ATL	0	60	60.0	3	3	0	0	12	56	24	5	62	23	1.31	9.36	3.47	3.56	3.50	0.4	0.5	999.0
288	Danny Coulombe	BOS	0	55	55.0	3	2	0	0	10	51	22	5	53	21	1.30	8.63	3.36	3.68	3.69	0.4	0.4	999.0
289	Justin Slaten	BOS	0	61	61.0	4	4	0	0	13	57	27	7	58	22	1.29	8.60	3.19	4.01	3.93	0.4	0.3	999.0
290	Jimmy Herget	COL	0	77	77.0	3	3	0	2	15	79	40	12	70	25	1.34	8.20	2.90	4.67	4.49	0.4	0.5	999.0
291	Mason Englert	TBR	0	61	61.0	3	2	0	1	12	58	27	7	56	18	1.24	8.31	2.62	3.92	3.87	0.4	0.3	999.0
292	Kyle Finnegan	DET	0	64	64.0	4	4	0	4	13	60	28	8	60	23	1.29	8.46	3.22	3.92	3.95	0.4	0.4	639.0
293	Justin Topa	MIN	0	62	62.0	3	3	0	4	11	63	28	6	52	20	1.35	7.58	2.95	4.07	3.83	0.4	0.1	999.0
294	Jonathan Loáisiga	ARI	0	60	60.0	3	2	0	5	13	59	24	6	51	19	1.29	7.72	2.79	3.61	3.75	0.4	0.7	999.0
295	River Ryan	LAD	10	20	57.0	3	3	4	0	1	57	30	8	48	23	1.41	7.60	3.71	4.73	4.78	0.3	0.2	675.5
296	Luis Medina	ATH	6	48	75.0	4	4	2	0	1	72	38	9	66	33	1.41	7.96	4.02	4.58	4.47	0.3	0.2	999.0
297	Tyler Rogers	TOR	0	74	74.0	5	3	0	2	18	76	32	8	51	17	1.25	6.19	2.06	3.85	3.99	0.3	0.5	743.3
298	John Schreiber	KCR	0	64	64.0	3	3	0	1	13	60	29	7	59	23	1.31	8.32	3.30	4.07	4.03	0.3	0.3	999.0
299	Hunter Gaddis	CLE	0	61	61.0	3	3	0	3	12	55	26	8	59	20	1.23	8.78	2.88	3.87	4.04	0.3	0.5	999.0
300	Kutter Crawford	BOS	5	39	61.0	3	4	2	0	1	58	29	9	57	18	1.24	8.38	2.60	4.32	4.24	0.3	0.3	999.0
301	Angel Zerpa	MIL	0	60	60.0	3	3	0	0	12	55	24	6	57	20	1.24	8.60	2.96	3.59	3.66	0.3	0.4	999.0
302	Victor Vodnik	COL	0	64	64.0	3	4	0	23	4	63	31	7	61	31	1.47	8.61	4.42	4.33	4.23	0.3	0.8	496.8
303	Trevor McDonald	SFG	8	26	64.0	3	4	3	0	1	65	30	7	50	21	1.34	7.04	2.96	4.18	4.27	0.3	0.5	748.6
304	Kenley Jansen	DET	0	60	60.0	4	3	0	23	4	53	27	9	60	22	1.24	9.04	3.24	4.10	4.14	0.3	0.3	133.0
305	Tyler Anderson	LAA	13	13	72.0	3	5	6	0	0	75	39	12	56	29	1.43	6.92	3.59	4.87	5.05	0.3	0.3	999.0
