#	Name	Team	GS	G	IP	W	L	QS	SV	HLD	H	ER	HR	SO	BB	WHIP	K/9	BB/9	ERA	FIP	WAR	RA9-WAR	ADP	Vol	Skew	Dim
317	Erik Sabrowski	CLE	0	59	60.1	2	2	0	1	15	47	25	6	72	33	1.34	10.77	4.99	3.75	3.93	0.3	0.4	999.0	1.85	-0.78	4.00
318	John Schreiber	KCR	0	65	63.2	3	3	0	1	15	60	29	7	58	23	1.30	8.24	3.23	4.06	4.01	0.3	0.2	999.0	1.33	0.57	4.10
319	Eric Lauer	TOR	4	36	59.2	4	4	1	0	2	56	28	9	57	20	1.27	8.58	2.95	4.23	4.37	0.3	0.3	999.0	1.55	-0.11	4.24
320	Logan Evans	SEA	11	12	58.1	4	4	3	0	0	57	29	8	44	21	1.34	6.78	3.26	4.51	4.56	0.3	0.1	999.0	1.04	-0.36	4.23
321	Tyler Kinley	ATL	0	60	61.0	3	3	0	2	9	53	28	8	64	25	1.28	9.52	3.65	4.16	4.02	0.3	0.1	999.0	1.79	0.93	4.20
322	Thomas White	MIA	6	6	32.0	2	2	3	0	0	28	15	4	32	16	1.39	8.99	4.57	4.22	4.36	0.3	0.4	999.0	1.40	-0.26	3.69
323	A.J. Puk	ARI	0	30	32.1	2	2	0	4	4	28	13	4	37	11	1.18	10.31	2.96	3.55	3.55	0.3	0.3	999.0	2.64	0.03	3.35
324	Mark Leiter Jr.	ATH	0	64	65.0	4	4	0	5	13	60	30	9	69	25	1.31	9.59	3.43	4.16	4.09	0.3	0.1	688.3	3.36	1.80	4.16
325	Ryan Bergert	KCR	9	25	63.0	2	2	2	0	1	61	32	9	54	26	1.37	7.68	3.67	4.55	4.55	0.3	0.3	999.0	1.62	-0.05	4.27
326	Hoby Milner	CHC	0	60	61.1	3	2	0	0	11	60	27	7	52	18	1.27	7.61	2.63	3.90	3.84	0.3	0.3	999.0	1.88	1.98	3.93
327	Christian Scott	NYM	3	23	35.0	2	2	1	0	1	32	16	5	33	10	1.19	8.58	2.55	4.02	3.96	0.3	0.3	999.0	2.27	-0.07	3.49
328	Kenley Jansen	DET	0	57	58.2	4	3	0	24	3	50	26	8	59	20	1.20	9.11	3.14	3.96	4.00	0.3	0.3	132.7	2.46	-0.87	2.71
329	Ricky Tiedemann	TOR	5	17	35.0	2	2	1	0	1	32	17	4	37	17	1.40	9.56	4.43	4.31	4.26	0.3	0.2	999.0	2.00	0.94	3.80
330	Spencer Turnbull		9	10	47.2	2	3	3	0	0	49	26	7	37	20	1.45	6.90	3.77	4.89	4.81	0.3	0.2	999.0	1.25	-0.37	4.15
331	Clarke Schmidt	NYY	3	13	28.0	2	1	1	0	1	25	12	4	27	10	1.23	8.86	3.09	3.90	4.03	0.3	0.3	999.0	1.22	0.60	3.43
332	Yennier Cano	BAL	0	56	55.2	3	3	0	1	13	53	24	6	51	20	1.31	8.31	3.24	3.84	3.86	0.3	0.3	999.0	2.40	3.80	3.96
333	José Urquidy	PIT	14	24	84.0	4	5	3	0	1	87	46	13	63	28	1.36	6.78	2.98	4.91	4.72	0.3	0.3	999.0	1.52	0.43	4.42
334	Alek Manoah	LAA	17	17	94.2	4	6	6	0	0	92	51	15	80	43	1.42	7.64	4.07	4.82	5.12	0.3	0.4	999.0	2.76	1.09	4.22
335	Robert Stephenson	LAA	0	57	58.1	3	3	0	10	7	51	26	9	64	19	1.19	9.81	2.92	4.02	4.00	0.3	0.2	383.5	2.23	0.61	3.58
336	Tony Santillan	CIN	0	67	68.0	3	3	0	5	17	60	31	9	71	30	1.34	9.38	4.01	4.15	4.32	0.3	0.4	626.3	2.34	-1.71	4.17
337	Riley O'Brien	STL	0	61	64.1	3	3	0	16	13	57	27	6	65	29	1.34	9.08	4.09	3.76	3.89	0.3	0.5	250.1	2.50	0.98	3.24
338	Jakob Junis	TEX	0	56	64.1	3	2	0	2	8	62	29	9	56	16	1.21	7.78	2.30	4.01	4.05	0.3	0.2	999.0	1.46	-1.61	3.90
339	Carlos Estévez	KCR	0	64	66.0	4	4	0	32	2	60	30	9	59	23	1.26	8.11	3.14	4.13	4.20	0.3	0.2	91.3	2.38	-1.24	2.05
340	Keider Montero	DET	6	29	62.1	3	4	3	0	1	62	31	9	52	21	1.34	7.54	3.08	4.47	4.52	0.3	0.2	999.0	1.97	1.06	4.34
341	Justin Martinez	ARI	0	24	25.0	1	2	0	2	2	19	9	2	30	14	1.33	10.95	5.02	3.36	3.43	0.3	0.3	999.0	1.72	-0.30	3.34
342	Cristian Mena	ARI	3	16	32.0	2	2	1	0	1	30	15	4	30	12	1.33	8.27	3.44	4.10	4.11	0.3	0.3	999.0	1.70	0.99	3.60
343	Juan Mejia	COL	0	62	65.2	2	3	0	3	12	63	33	8	67	30	1.41	9.17	4.11	4.56	4.29	0.3	0.3	999.0	2.21	2.15	4.26
344	Kohl Drake	ARI	6	16	44.1	3	3	2	0	1	43	21	6	40	18	1.36	8.14	3.56	4.34	4.30	0.3	0.4	999.0	2.74	1.23	3.99
345	Cody Laweryson	MIN	0	23	31.0	1	2	0	0	1	28	13	3	28	10	1.22	8.00	2.97	3.76	3.85	0.3	0.2	999.0	1.54	0.42	3.31
346	Kyle Wright	CHC	3	27	40.1	2	2	1	0	1	39	19	5	36	14	1.32	8.06	3.23	4.23	4.11	0.3	0.1	999.0	2.39	0.47	3.78
347	Seranthony Domínguez	CHW	0	62	62.1	3	4	0	22	6	52	27	8	68	29	1.30	9.75	4.19	3.92	4.12	0.3	0.2	230.4	2.01	0.86	2.89
348	Pierce Johnson	CIN	0	58	59.1	3	4	0	1	11	54	28	9	64	23	1.31	9.73	3.50	4.19	4.15	0.3	0.3	999.0	1.58	-0.77	4.29
349	Brenan Hanifee	DET	0	50	55.1	2	2	0	0	9	57	24	5	41	16	1.30	6.67	2.52	3.91	3.86	0.3	0.2	999.0	1.30	0.55	3.79
350	Jonathan Cannon	CHW	13	33	95.1	4	7	4	0	1	100	52	15	72	33	1.39	6.77	3.16	4.93	4.91	0.3	0.0	999.0	2.45	0.22	4.23
351	Anthony Bender	MIA	0	63	63.1	3	3	0	1	15	58	27	7	59	24	1.29	8.40	3.39	3.89	3.90	0.3	0.4	999.0	1.25	0.94	4.04
352	Coleman Crow	MIL	2	15	24.0	1	1	1	0	1	21	10	3	24	7	1.20	9.06	2.80	3.80	3.76	0.3	0.3	999.0	1.37	0.08	3.34
353	Dietrich Enns	BAL	0	47	58.2	3	2	0	0	8	59	27	8	54	19	1.33	8.31	2.96	4.18	4.13	0.3	0.0	999.0	2.18	-0.08	4.12
354	Victor Vodnik	COL	0	61	64.2	4	4	0	16	6	64	31	7	62	31	1.48	8.63	4.38	4.37	4.16	0.3	0.5	440.4	2.55	1.75	3.16
355	Mason Montgomery	PIT	0	58	61.0	2	2	0	2	10	56	27	7	65	27	1.36	9.61	3.97	4.01	3.91	0.3	0.4	999.0	4.16	0.89	4.06
356	Ryan Gusto	MIA	4	32	51.2	3	3	1	0	1	52	27	8	45	18	1.35	7.87	3.11	4.66	4.46	0.3	0.1	999.0	2.29	0.54	4.21
357	Jordan Leasure	CHW	0	63	64.1	3	5	0	6	15	54	29	10	72	27	1.26	10.07	3.82	4.08	4.24	0.3	0.1	430.9	2.68	1.49	4.05
358	Justin Lawrence	PIT	0	55	58.2	3	3	0	1	11	53	26	5	57	27	1.38	8.73	4.18	4.05	4.01	0.3	0.3	999.0	2.07	1.23	4.11
359	Drew Thorpe	CHW	10	10	53.2	3	4	3	0	0	53	28	8	40	20	1.35	6.75	3.31	4.78	4.88	0.3	0.3	999.0	2.19	-0.06	4.18
360	Ian Hamilton	ATL	0	46	49.0	2	2	0	0	5	44	21	5	50	22	1.35	9.25	3.97	3.91	3.90	0.3	0.3	999.0	1.78	1.51	3.84
361	Hunter Gaddis	CLE	0	63	67.0	3	3	0	4	19	59	28	9	65	20	1.19	8.70	2.75	3.81	4.07	0.3	0.3	999.0	1.63	-0.27	3.86
362	Javier Assad	CHC	4	40	62.1	3	3	2	0	3	59	28	7	52	23	1.32	7.47	3.31	4.06	4.26	0.3	0.4	999.0	0.93	0.19	4.15
363	Joe Jiménez	ATL	0	31	32.0	1	1	0	0	2	27	14	4	36	11	1.19	10.13	3.04	3.80	3.62	0.3	0.2	999.0	2.47	-2.27	3.44
364	Luis García	NYM	0	48	49.2	3	2	0	0	9	47	22	5	45	18	1.32	8.06	3.34	3.94	3.86	0.3	0.2	999.0	1.93	0.77	3.90
365	Quinn Mathews	STL	8	8	42.0	2	3	3	0	0	39	21	5	37	25	1.53	7.92	5.41	4.43	4.77	0.3	0.4	999.0	3.13	1.57	3.98
366	Mason Englert	TBR	0	54	63.1	2	2	0	0	8	62	30	9	57	19	1.27	8.17	2.63	4.21	4.12	0.3	0.1	999.0	1.45	0.58	4.07
367	Taijuan Walker	PHI	16	37	110.1	5	7	5	0	1	117	62	18	77	41	1.43	6.26	3.33	5.07	5.13	0.3	0.0	999.0	1.81	0.87	3.66
368	Jason Foley	SFG	0	27	27.1	1	1	0	0	1	26	11	2	23	8	1.25	7.44	2.49	3.60	3.59	0.2	0.2	999.0	1.63	1.09	3.30
369	Mitch Bratt	ARI	5	5	24.2	1	1	1	0	0	25	12	4	21	6	1.29	7.54	2.34	4.35	4.24	0.2	0.3	999.0	1.69	1.45	3.42
370	Jordan Romano	LAA	0	54	53.2	2	3	0	4	9	49	26	8	56	20	1.29	9.47	3.40	4.42	4.25	0.2	-0.1	999.0	4.08	2.22	3.95
371	Kyle Hurt	LAD	4	14	30.1	1	1	1	0	1	27	14	4	31	13	1.35	9.07	3.96	4.18	4.28	0.2	0.3	999.0	2.13	0.90	3.59
372	Josh White	MIA	0	42	44.2	3	2	0	0	4	40	20	5	47	18	1.30	9.49	3.66	3.99	3.92	0.2	0.2	999.0	0.48	-0.75	3.90
373	Clayton Beeter	WSN	0	59	63.0	2	3	0	12	10	52	28	7	71	33	1.35	10.19	4.72	3.95	4.03	0.2	0.3	309.4	3.34	0.51	3.50
374	River Ryan	LAD	6	11	35.0	2	2	1	0	0	34	17	5	29	14	1.37	7.55	3.56	4.47	4.56	0.2	0.2	999.0	2.14	-0.21	3.72
375	Josh Sborz	TEX	0	40	41.1	2	2	0	0	5	38	19	5	42	16	1.30	9.15	3.51	4.18	3.94	0.2	0.0	999.0	1.77	1.34	3.79
376	Keaton Winn	SFG	1	21	30.0	1	2	0	0	1	30	14	3	26	9	1.30	7.91	2.75	4.13	3.90	0.2	0.1	999.0	2.05	0.83	3.49
377	Josiah Gray	WSN	19	19	107.2	5	8	6	0	0	109	64	19	92	46	1.43	7.71	3.81	5.38	5.14	0.2	-0.1	999.0	8.25	1.85	3.37
378	Ben Joyce	LAA	0	31	33.1	2	1	0	4	5	28	13	3	36	14	1.26	9.87	3.88	3.66	3.76	0.2	0.2	720.2	2.19	0.69	3.42
379	Andrew Chafin	MIN	0	43	42.2	2	2	0	0	2	38	19	5	45	21	1.37	9.51	4.36	3.98	3.97	0.2	0.3	999.0	1.73	1.28	3.78
380	Tyler Alexander	TEX	2	50	68.2	3	4	0	0	5	70	35	11	57	18	1.28	7.41	2.38	4.64	4.40	0.2	-0.3	999.0	1.79	-0.24	4.33
381	Félix Bautista	BAL	0	14	14.0	1	1	0	0	1	10	5	1	19	7	1.17	12.38	4.22	3.21	3.15	0.2	0.2	999.0	0.72	0.52	3.17
382	Evan Phillips	LAD	0	21	21.1	1	1	0	1	2	18	8	2	23	7	1.15	9.62	2.80	3.39	3.38	0.2	0.2	999.0	0.71	-1.91	3.18
383	JT Brubaker	SFG	1	40	48.2	2	2	0	0	3	47	23	6	42	18	1.33	7.69	3.33	4.26	4.26	0.2	0.1	999.0	1.68	0.50	3.89
384	Colin Selby	BAL	0	57	61.2	2	3	0	0	8	55	27	7	62	25	1.31	9.07	3.70	3.99	3.97	0.2	0.2	999.0	1.42	0.34	4.07
385	Pierson Ohl	COL	3	29	48.1	2	3	1	0	2	53	25	8	38	11	1.33	7.01	2.08	4.74	4.49	0.2	0.3	999.0	2.78	1.97	3.98
386	Ryan Thompson	ARI	0	61	63.1	4	3	0	6	15	62	28	6	52	19	1.29	7.38	2.69	3.98	3.83	0.2	0.4	999.0	2.64	1.12	3.89
387	Carson Whisenhunt	SFG	4	12	27.1	2	2	1	0	1	27	13	4	22	10	1.35	7.28	3.29	4.34	4.46	0.2	0.2	999.0	1.51	0.56	3.55
388	DJ Herz	WSN	2	18	28.1	1	2	1	0	1	24	13	3	32	14	1.34	10.09	4.39	4.02	4.07	0.2	0.2	999.0	1.47	0.63	3.55
389	Spencer Bivens	SFG	0	61	70.2	3	3	0	2	8	72	33	8	53	22	1.33	6.79	2.84	4.15	4.18	0.2	0.2	999.0	1.00	0.48	4.13
390	Nick Mears	KCR	0	58	59.2	3	3	0	0	11	55	28	7	58	23	1.30	8.68	3.43	4.21	4.07	0.2	0.1	999.0	1.66	-0.27	4.17
391	Ryan Fernandez	STL	0	44	47.0	2	2	0	0	3	42	22	5	47	22	1.36	9.09	4.14	4.18	4.00	0.2	0.1	999.0	3.36	1.79	3.99
392	Isaac Mattson	PIT	0	59	65.0	3	4	0	2	15	58	30	8	61	28	1.33	8.49	3.92	4.20	4.28	0.2	0.2	999.0	2.12	-0.91	4.26
393	Brock Burke	CIN	0	61	62.2	3	2	0	1	10	61	29	9	57	21	1.30	8.21	2.97	4.21	4.22	0.2	0.3	999.0	1.65	0.97	4.20
394	Joey Wentz	ATL	4	28	48.2	3	3	1	0	1	48	25	7	47	21	1.42	8.66	3.80	4.66	4.30	0.2	0.1	999.0	2.98	0.49	4.22
395	McCade Brown	COL	11	11	55.0	2	4	3	0	0	56	33	10	49	24	1.47	8.01	4.01	5.39	5.20	0.2	0.3	999.0	2.14	1.64	4.33
396	Huascar Brazobán	NYM	0	51	56.0	2	2	0	0	9	50	25	6	53	24	1.33	8.46	3.93	4.05	4.13	0.2	0.2	999.0	1.54	0.81	4.03
397	Erick Fedde	CHW	14	20	84.0	4	6	4	0	0	86	47	13	60	33	1.42	6.39	3.52	5.01	5.02	0.2	0.1	999.0	1.67	-1.03	4.31
398	Gordon Graceffo	STL	0	50	61.2	3	3	0	0	7	62	30	7	50	20	1.33	7.30	2.87	4.35	4.01	0.2	0.0	999.0	3.30	1.19	4.21
399	Keegan Akin	BAL	0	63	66.1	3	3	0	2	14	60	30	9	67	24	1.28	9.07	3.32	4.01	4.11	0.2	0.2	999.0	1.76	1.23	4.21
400	Evan Sisk	PIT	0	44	44.2	2	2	0	0	5	42	20	4	43	20	1.39	8.69	3.98	3.93	3.89	0.2	0.3	999.0	4.12	2.07	3.81
401	Jason Alexander	HOU	6	25	53.0	3	3	3	0	1	54	27	8	41	18	1.36	6.99	3.06	4.52	4.58	0.2	0.1	999.0	1.57	0.92	4.13
402	Brock Stewart	LAD	0	26	26.1	1	1	0	0	5	23	11	3	30	10	1.26	10.36	3.58	3.93	3.91	0.2	0.2	999.0	1.65	0.24	3.42
403	Greg Weissert	BOS	0	62	64.0	3	3	0	1	13	62	29	8	57	22	1.31	7.96	3.09	4.13	4.17	0.2	0.2	999.0	1.25	-0.51	4.21
404	Calvin Faucher	MIA	0	63	66.0	3	4	0	5	14	62	30	7	65	28	1.36	8.85	3.79	4.07	4.03	0.2	0.3	999.0	1.23	0.71	4.07
405	Sam Moll	CIN	0	37	35.2	1	1	0	0	3	33	17	5	35	15	1.35	8.86	3.88	4.31	4.26	0.2	0.1	999.0	1.63	0.69	3.69
406	Jaden Hill	COL	0	50	52.1	2	3	0	0	4	51	26	7	51	20	1.37	8.71	3.51	4.48	4.23	0.2	0.3	999.0	2.21	2.00	4.18
407	DL Hall	MIL	1	44	55.1	2	2	0	0	4	50	25	6	52	24	1.34	8.50	3.97	4.02	4.14	0.2	0.2	999.0	2.00	0.95	4.01
408	Bryan Hudson	NYM	0	34	37.1	1	1	0	0	4	33	16	4	36	15	1.30	8.68	3.75	3.87	4.01	0.2	0.2	999.0	1.68	0.44	3.57
409	Blade Tidwell	SFG	3	17	32.2	2	2	1	0	1	32	16	4	28	13	1.39	7.75	3.66	4.52	4.55	0.2	0.1	999.0	1.99	1.26	3.72
410	Eric Orze	MIN	0	57	61.0	2	3	0	1	7	56	29	8	59	27	1.37	8.72	4.00	4.31	4.34	0.2	0.0	999.0	2.36	1.16	4.23
411	PJ Poulin	WSN	0	59	60.0	3	3	0	2	10	56	27	7	57	26	1.36	8.64	3.89	4.00	4.09	0.2	0.3	999.0	2.63	2.86	4.14
412	Scott Barlow	ATH	0	53	55.0	3	3	0	2	8	48	26	6	59	29	1.40	9.57	4.79	4.27	4.26	0.2	0.1	999.0	1.73	0.94	4.22
413	Kirby Yates	LAA	0	55	56.2	3	3	0	10	9	46	25	8	67	26	1.27	10.60	4.15	4.00	4.19	0.2	0.3	306.3	2.04	-1.59	3.70
414	Kai-Wei Teng	HOU	3	19	31.0	2	2	1	0	1	28	16	4	31	14	1.36	9.03	4.02	4.54	4.31	0.2	0.0	999.0	1.57	1.37	3.72
415	Kevin Kelly	TBR	0	38	39.2	2	2	0	0	3	38	18	5	34	9	1.21	7.73	2.14	4.03	3.96	0.2	0.2	999.0	1.68	1.26	3.56
416	Gavin Stone	LAD	2	12	25.1	2	1	1	0	1	25	13	3	22	8	1.32	7.88	2.79	4.47	4.21	0.2	0.0	735.6	1.91	-1.06	3.53
417	Ryan Brasier	TEX	0	37	39.1	2	1	0	0	2	37	18	5	35	11	1.23	7.91	2.60	4.04	3.94	0.2	0.1	999.0	0.88	-0.37	3.56
418	Matt Festa	CLE	0	57	59.0	3	3	0	0	10	53	27	8	58	21	1.25	8.78	3.20	4.18	4.08	0.2	0.0	999.0	1.70	-0.51	4.14
419	Jake Bird	NYY	0	50	54.0	2	2	0	0	8	49	24	6	54	22	1.33	9.04	3.75	4.07	4.02	0.2	0.1	999.0	3.16	1.67	4.05
420	Ryan Yarbrough	NYY	3	43	65.0	3	3	1	0	3	63	31	9	52	19	1.26	7.25	2.65	4.29	4.49	0.2	0.2	999.0	1.75	-0.76	4.11
421	Cal Quantrill	TEX	6	8	34.0	2	2	2	0	0	35	19	5	25	12	1.38	6.68	3.09	5.12	4.90	0.2	-0.1	999.0	2.36	1.31	3.80
422	Justin Bruihl	STL	0	48	48.2	2	2	0	0	8	46	23	5	44	19	1.34	8.11	3.49	4.16	4.04	0.2	0.2	999.0	2.09	0.74	3.87
423	Brady Basso	ATH	0	44	50.1	2	2	0	0	5	48	22	6	45	18	1.31	8.00	3.21	3.99	4.08	0.2	0.2	999.0	2.23	0.30	3.88
424	Kendry Rojas	MIN	0	31	36.1	2	2	0	0	2	35	17	4	34	14	1.37	8.43	3.58	4.19	4.00	0.2	0.1	999.0	2.52	0.20	3.74
425	Yoendrys Gómez	TBR	4	29	51.0	3	2	1	0	1	47	25	8	49	21	1.33	8.69	3.69	4.44	4.54	0.2	0.2	999.0	2.03	-0.57	4.11
426	Yaramil Hiraldo	BAL	0	33	35.0	1	1	0	0	2	32	16	5	36	13	1.27	9.12	3.26	4.20	4.18	0.2	0.0	999.0	2.27	0.41	3.52
427	Austin Warren	NYM	0	36	41.1	3	2	0	0	3	39	19	5	38	15	1.30	8.18	3.26	4.13	4.25	0.2	0.0	999.0	1.35	1.20	3.81
428	Austin Gomber	TEX	4	19	40.2	2	3	1	0	1	43	22	7	30	11	1.31	6.62	2.32	4.94	4.79	0.2	-0.1	999.0	6.91	2.00	3.82
429	Ty Johnson	TBR	3	3	15.2	1	1	1	0	0	14	8	2	16	6	1.28	8.92	3.38	4.35	4.40	0.2	0.2	999.0	0.74	-1.08	3.28
430	Mitch Farris	LAA	6	6	32.2	1	2	2	0	0	32	18	5	29	15	1.42	7.93	4.00	4.89	4.86	0.2	0.2	999.0	1.46	0.46	3.79
431	Wade Miley		8	8	40.2	2	2	2	0	0	43	22	6	27	15	1.42	6.02	3.32	4.90	4.93	0.2	0.2	999.0	1.43	1.01	3.93
432	Tim Herrin	CLE	0	53	52.1	3	3	0	0	11	45	22	5	53	25	1.35	9.19	4.35	3.82	4.03	0.2	0.3	999.0	1.81	0.43	4.02
433	Brandon Williamson	CIN	3	30	48.0	2	2	1	0	1	47	24	7	42	18	1.35	7.86	3.40	4.59	4.65	0.2	0.1	999.0	2.63	0.72	4.00
434	Tanner Houck	BOS	3	6	21.1	1	2	1	0	0	22	12	3	17	7	1.38	7.22	3.05	4.98	4.48	0.2	0.0	999.0	1.45	0.08	3.50
435	Ryne Stanek	STL	0	59	59.1	3	4	0	2	11	54	28	8	60	28	1.37	9.08	4.20	4.25	4.32	0.2	0.0	999.0	3.16	0.96	4.23
436	Brent Headrick	NYY	0	41	47.1	2	1	0	0	4	43	21	7	49	16	1.23	9.32	2.99	3.99	4.08	0.2	0.2	999.0	1.65	-0.08	3.71
437	Henry Baez	ATH	3	7	19.2	1	1	1	0	0	19	10	2	15	8	1.36	6.66	3.42	4.47	4.40	0.2	0.1	999.0	0.90	0.80	3.37
438	Ronel Blanco	HOU	2	9	18.1	1	1	1	0	1	17	9	3	19	7	1.30	9.24	3.64	4.16	4.19	0.2	0.1	999.0	0.73	-0.21	3.34
439	Luke Little	CHC	0	18	18.1	1	1	0	0	1	15	7	1	20	11	1.37	9.99	5.22	3.59	3.85	0.2	0.1	999.0	1.75	-0.14	3.28
440	Grant Wolfram	BAL	0	28	30.2	2	2	0	0	2	29	15	3	28	13	1.39	8.36	3.91	4.31	4.13	0.2	0.0	999.0	1.55	0.63	3.66
441	Jack Perkins	ATH	0	21	27.2	1	1	0	0	1	23	12	3	29	12	1.26	9.33	3.86	3.90	3.93	0.2	0.2	999.0	1.77	0.70	3.41
442	Dauri Moreta		0	28	28.1	1	1	0	0	1	24	12	4	32	12	1.26	10.07	3.81	3.93	3.97	0.2	0.2	999.0	0.89	-0.98	3.47
443	James McArthur	KCR	0	29	30.0	2	1	0	1	1	30	14	3	26	9	1.30	7.93	2.83	4.19	3.95	0.2	0.1	999.0	1.41	1.00	3.53
444	Bailey Falter	KCR	6	38	68.2	4	4	2	0	2	70	35	10	51	22	1.34	6.61	2.93	4.61	4.69	0.2	0.1	999.0	1.33	-0.15	4.38
445	Ryan Johnson	LAA	0	18	19.1	1	1	0	0	1	19	9	3	18	6	1.30	8.54	2.94	4.16	3.96	0.2	0.0	999.0	1.10	2.58	3.30
446	Jalen Beeks		0	44	46.0	2	2	0	0	4	43	21	5	41	18	1.32	8.09	3.47	4.04	4.09	0.2	0.1	999.0	1.65	2.33	3.86
447	Reese Olson	DET	2	2	9.1	1	1	0	0	0	8	4	1	9	3	1.21	8.52	2.98	3.79	3.84	0.2	0.2	431.0	1.82	0.42	3.08
448	Julian Fernández	WSN	0	59	62.0	3	2	0	2	10	56	28	8	61	23	1.28	8.91	3.36	4.05	4.09	0.1	0.3	999.0	2.35	0.36	4.08
449	Emerson Hancock	SEA	6	31	61.2	3	3	2	0	1	61	30	9	48	20	1.32	6.95	2.99	4.41	4.56	0.1	0.0	999.0	1.61	0.17	4.21
450	Kyle Hart	SDP	7	26	58.2	3	3	3	0	1	58	30	9	49	23	1.37	7.49	3.50	4.61	4.70	0.1	0.2	999.0	2.00	1.20	4.32
451	Sean Sullivan	COL	4	4	22.2	1	2	2	0	0	25	13	4	17	7	1.39	6.65	2.67	5.30	4.99	0.1	0.2	999.0	0.63	0.25	3.50
452	Gage Jump	ATH	3	3	16.2	1	1	1	0	0	16	8	2	14	6	1.34	7.78	3.26	4.46	4.53	0.1	0.2	999.0	1.06	0.57	3.31
453	Philip Abner	ARI	0	24	24.0	1	1	0	0	1	23	11	3	22	9	1.33	8.37	3.38	4.14	3.91	0.1	0.1	999.0	3.05	3.19	3.42
454	Jordan Hicks	CHW	1	50	58.0	2	3	0	1	5	56	28	6	52	26	1.42	8.11	4.07	4.31	4.19	0.1	0.1	999.0	3.76	0.52	4.13
455	Brandon Eisert	CHW	0	54	56.1	2	3	0	1	6	54	26	7	54	21	1.32	8.55	3.29	4.17	4.18	0.1	0.1	999.0	2.50	2.75	4.03
456	Nick Raquet	STL	0	28	30.2	2	2	0	0	1	30	14	3	24	11	1.33	7.16	3.14	4.15	4.20	0.1	0.1	999.0	1.30	1.38	3.59
457	Matt Waldron	SDP	7	8	41.0	2	3	3	0	0	42	23	7	31	14	1.38	6.92	3.11	4.96	4.88	0.1	0.1	999.0	6.32	2.61	3.96
458	Mason Fluharty	TOR	0	36	37.1	2	1	0	0	2	33	17	5	38	16	1.29	9.25	3.76	4.02	4.06	0.1	0.1	999.0	1.81	0.35	3.72
459	José Buttó	SFG	0	54	62.1	4	4	0	3	11	57	28	7	57	26	1.33	8.23	3.80	3.99	4.15	0.1	0.2	999.0	1.62	0.13	4.13
460	Brennan Bernardino	COL	0	57	57.0	3	3	0	1	7	57	28	7	52	25	1.44	8.21	4.00	4.47	4.37	0.1	0.3	999.0	2.68	2.15	4.25
461	Hayden Wesneski	HOU	2	15	23.2	1	1	1	0	1	22	11	4	22	7	1.22	8.58	2.68	4.21	4.27	0.1	0.1	999.0	1.21	0.79	3.38
462	David Morgan	SDP	0	58	63.0	2	2	0	0	8	57	28	7	63	27	1.32	9.01	3.84	3.98	4.11	0.1	0.3	999.0	2.18	1.15	4.08
463	Reiver Sanmartin	SFG	0	35	38.1	2	2	0	0	2	40	17	4	29	12	1.36	6.79	2.90	4.05	3.99	0.1	0.1	999.0	1.12	1.69	3.66
464	Tristan Beck	SFG	0	29	35.2	1	1	0	0	1	34	16	4	30	12	1.29	7.68	2.97	4.09	4.16	0.1	0.1	999.0	1.22	0.64	3.56
465	AJ Blubaugh	HOU	3	32	49.1	3	3	1	0	2	46	24	7	46	20	1.35	8.35	3.73	4.42	4.51	0.1	0.1	999.0	2.05	-0.31	4.14
466	Brandon Walter	HOU	1	1	7.1	0	0	0	0	0	7	3	1	7	1	1.10	8.02	1.65	3.93	3.75	0.1	0.1	999.0	0.73	1.00	3.00
467	Manuel Rodríguez	TBR	0	14	14.1	1	1	0	0	3	14	6	1	13	5	1.27	8.17	2.88	3.83	3.74	0.1	0.0	999.0	0.88	-1.13	3.16
468	Wandy Peralta	SDP	0	59	59.1	3	2	0	0	7	55	25	6	51	24	1.33	7.67	3.68	3.81	4.11	0.1	0.4	999.0	1.23	0.35	3.98
469	Carlos Rodriguez	MIL	2	22	32.1	2	2	1	0	1	30	16	5	30	13	1.34	8.19	3.73	4.43	4.54	0.1	0.1	999.0	1.56	0.57	3.66
470	Shane Drohan	MIL	0	21	23.0	1	1	0	0	1	20	10	3	24	9	1.28	9.35	3.66	4.00	3.95	0.1	0.1	999.0	1.52	0.51	3.41
471	Mason Barnett	ATH	4	21	41.1	2	2	1	0	1	41	22	6	35	18	1.41	7.71	3.89	4.73	4.68	0.1	0.0	999.0	2.83	1.85	3.98
472	Ty Madden	DET	2	16	27.0	1	1	1	0	1	27	13	4	24	11	1.39	7.92	3.59	4.40	4.38	0.1	0.1	999.0	2.25	0.67	3.54
473	Steven Cruz	KCR	0	37	39.2	2	2	0	0	3	36	18	4	36	16	1.33	8.14	3.73	4.14	4.15	0.1	0.1	999.0	1.50	0.40	3.70
474	Jacob Webb	CHC	0	49	51.2	3	3	0	0	7	46	24	7	48	20	1.28	8.38	3.47	4.19	4.33	0.1	0.1	999.0	1.05	-0.79	3.97
475	Ryan Watson	BOS	0	45	47.1	2	2	0	0	6	47	23	6	41	16	1.35	7.79	3.14	4.32	4.20	0.1	0.0	999.0	1.25	-1.03	3.96
476	Zak Kent	TEX	0	25	28.2	1	1	0	0	1	26	13	3	27	13	1.37	8.47	4.12	4.20	4.23	0.1	0.0	999.0	1.25	-0.66	3.57
