,Name,HR,HR,R,R,RBI,RBI,SB,SB,OBP,OBP,HR_sharpe,HR,HR,R_sharpe,R,R,RBI_sharpe,RBI,RBI,SB_sharpe,SB,SB,OBP_sharpe,OBP,OBP,Total_sharpe,POS,Salary
43,Jose Altuve,19.75,1.5811388300841898,76.75,3.615443067098217,69.5,2.7255405754769866,12.0,0.9258200997725514,0.32937500000000003,0.004688511795564023,9.961174629530394,15.006583509747431,24.49341649025257,15.850984864029268,65.90367079870535,87.59632920129465,18.77303428429503,61.32337827356904,77.67662172643097,7.830895010576165,9.222539700682345,14.777460299317655,4.559015937684901,0.31530946461330794,0.3434405353866921,56.97510472611576,2B/OF/DH,15.064149946540796
44,Oneil Cruz,23.5,1.6035674514745464,75.375,2.669269563007828,68.625,5.755432216610668,28.5,2.672612419124244,0.3235,0.004780914437337585,12.160386507015309,18.68929764557636,28.31070235442364,20.95454655778779,67.36719131097652,83.38280868902348,8.73812161691708,51.358703350168,85.891296649832,8.88643629358811,20.482162742627267,36.51783725737273,3.2420576028195383,0.30915725668798727,0.33784274331201275,53.98154857812783,OF,20.28656566054562
45,Brent Rooker,33.5,1.8516401995451026,87.375,3.292307050426146,101.75,10.347532487092206,6.75,0.8864052604279183,0.342375,0.005208166663999901,15.931820883585992,27.945079401364694,39.054920598635306,20.633960409172744,77.49807884872156,97.25192115127844,8.061503239610303,70.70740253872339,132.7925974612766,2.256304299271065,4.090784218716244,9.409215781283756,6.600211210138156,0.32675050000800027,0.3579994999919997,53.48380004177826,OF/DH,26.1547520729174
48,Seiya Suzuki,24.375,1.5979898086569355,73.875,3.5228843701879136,79.25,5.599744892148468,7.75,1.4880476182856899,0.33775,0.002915475947422642,12.750394207535404,19.581030574029192,29.168969425970808,15.451353951316284,63.306346889436256,84.44365311056374,10.87847175896876,62.45076532355459,96.04923467644541,2.0160645150967413,3.2858571451429306,12.21414285485707,10.204165815979305,0.32900357215773207,0.3464964278422679,51.300450248896496,OF/DH,16.025060610200406
53,Willi Castro,12.625,0.7440238091428449,68.0,4.535573676110727,53.25,2.815771906346718,15.0,1.0690449676496976,0.33125000000000004,0.003918819064098645,11.592370961806262,10.392928572571465,14.857071427428535,10.706106173314852,54.39327897166782,81.60672102833217,12.400388890863248,44.802684280959845,61.697315719040155,9.587997053608225,11.792865097050907,18.207134902949093,5.932909792391169,0.3194935428077041,0.343006457192296,50.21977287198376,2B/3B/OF,7.459490269995888
54,Jackson Merrill,22.625,1.187734939165421,77.0,4.342481186734476,82.125,4.356850107261305,7.5,1.0690449676496974,0.321125,0.003399054490379852,15.681108120880172,19.061795182503737,26.188204817496263,13.254711041504125,63.97255643979657,90.02744356020342,14.641694135942124,69.05444967821609,95.19555032178391,2.572389453407085,4.292865097050908,10.707134902949093,3.86136792956598,0.3109278365288604,0.3313221634711396,50.011270681299486,OF,15.888257404186596
58,Pete Crow-Armstrong,24.25,1.488047618285689,87.75,4.77343841331532,81.25,10.89888591947426,33.875,1.8077215335491092,0.30125,0.0037321001364608902,13.608435476903011,19.785857145142934,28.714142854857066,14.310090006145249,73.42968476005404,102.07031523994596,5.77276128326533,48.55334224157722,113.94665775842279,16.11144164600326,28.451835399352674,39.298164600647326,-1.8086331430541223,0.29005369959061733,0.3124463004093827,47.99409526926273,OF,22.44689500664484
61,Yordan Alvarez,30.0,2.5071326821120343,79.625,6.6319034113249,87.125,6.334429729659965,3.375,1.0606601717798212,0.388375,0.004533604683755675,10.370412457827056,22.478601953663897,37.5213980463361,9.074820545570969,59.7292897660253,99.5207102339747,10.85996208065275,68.12171081102011,106.12828918897989,-1.2963624321753373,0.1930194846605362,6.556980515339464,17.728718229004638,0.374774185948733,0.40197581405126703,46.73755088088008,OF/DH,32.87940299399861
62,Trent Grisham,23.875,1.8850918886280927,69.875,2.900123150094541,64.75,6.041522986797287,5.5,0.5345224838248488,0.32925000000000004,0.00237546987833084,10.543252623331993,18.21972433411572,29.53027566588428,17.390066118981643,61.174630549716376,78.57536945028363,7.682941332525315,46.62543103960814,82.87456896039185,1.403121520040228,3.8964325485254534,7.103567451474547,8.945598592448446,0.32212359036500754,0.33637640963499255,45.96498018732763,OF,9.805091060675942
65,Michael Harris II,19.625,1.0606601717798214,70.75,4.621378891320515,72.5,5.1269595556932455,18.75,1.752549163769328,0.30874999999999997,0.006777062153217387,14.731391274719739,16.443019484660535,22.806980515339465,11.102386222799517,56.885863326038454,84.61413667396155,10.565066113407733,57.119121332920265,87.88087866707974,7.98836363020438,13.492352508692015,24.007647491307985,0.11066742240867793,0.2884188135403478,0.3290811864596521,44.497874663540046,OF,13.031323832867216
67,Heliot Ramos,21.125,1.125991626459603,74.75,4.978525312350462,75.0,5.3452248382484875,6.375,0.5175491695067657,0.322125,0.003313931631331996,15.208816475700843,17.747025120621192,24.502974879378808,11.109380763039892,59.81442406294862,89.68557593705138,10.601362595859502,58.964325485254534,91.03567451474547,3.139798295007712,4.822352491479704,7.927647508520296,4.262308813631928,0.312183205106004,0.332066794893996,44.321666943239876,OF,9.56021686056415
72,Daylen Lile,10.375,0.7440238091428449,65.875,6.0341291240504855,60.375,4.8678977568791,14.125,0.640869944461656,0.318875,0.003482097069296036,8.56827418916115,8.142928572571465,12.607071427428535,7.695117618259457,47.772612627848545,83.97738737215145,8.636513905259253,45.7713067293627,74.97869327063731,14.628553080103005,12.202390166615032,16.047609833384968,3.123117989987162,0.3084287087921119,0.3293212912078881,42.65157678277003,OF/DH,8.804194734997253
73,Christian Yelich,19.125,1.7268882005337978,75.125,8.526220063511648,73.375,7.482121547872826,16.375,2.2638462845343548,0.343375,0.00244584195260911,8.758528777557641,13.944335398398607,24.305664601601393,6.530834639330128,49.54633980946505,100.70366019053495,7.35642508805742,50.92863535638152,95.82136464361848,5.135065962480363,9.583461146396935,23.166538853603065,14.463322113787276,0.33603747414217267,0.3507125258578273,42.244176581212834,OF/DH,11.614055010999737
84,Jonathan India,11.625,0.744023809142845,61.25,4.166190448976481,49.75,3.1959796173138706,5.625,1.5979898086569355,0.34175,0.0037701837772561417,10.248327951741766,9.392928572571465,13.857071427428535,10.0351469394791,48.751428653070555,73.74857134692944,9.830058519919936,40.162061148058385,59.337938851941615,0.5475629414279009,0.8310305740291932,10.418969425970808,8.951818265093307,0.33043944866823155,0.35306055133176845,39.61291461766201,2B/3B/OF/DH,3.891935116858853
95,Lars Nootbaar,15.0,1.1952286093343936,60.25,4.166190448976482,52.125,3.2705394924123103,5.75,0.46291004988627565,0.33725,0.004652188425123922,9.203260291874832,11.41431417199682,18.58568582800318,9.795119506204733,47.751428653070555,72.74857134692945,10.332138396452246,42.313381522763066,61.936618477236934,2.160246899469287,4.3612698503411735,7.1387301496588265,6.287363564647719,0.32329343472462824,0.35120656527537175,37.77812865864882,OF,1.0
96,TJ Friedl,13.5,0.9258200997725514,70.125,4.517821851923146,56.125,6.2891630149465385,12.25,1.2817398889233118,0.334,0.006047431568147656,10.261172772479112,10.722539700682345,16.277460299317653,11.218532955600832,56.571534444230565,83.67846555576944,6.00901369178263,37.257510955160384,74.99248904483962,5.851421232041203,8.404780333230065,16.095219666769935,4.299345880479949,0.31585770529555707,0.35214229470444297,37.63948653238372,OF,10.18464319308855
102,Steven Kwan,8.875,2.295181287579947,79.375,6.186101934405635,56.875,5.566160513059506,17.0,1.0690449676496976,0.346,0.0072506157373997075,2.1240152254553406,1.9894561372601594,15.76054386273984,9.688384376597218,60.81669419678309,97.93330580321691,6.924282290501498,40.176518460821484,73.57348153917852,11.458825746995196,13.792865097050907,20.207134902949093,5.240934201490029,0.32424815278780084,0.3677518472121991,35.43644184103928,OF,18.521233068103346
112,Josh Smith,10.625,1.3024701806293193,60.0,4.309458036856673,47.875,2.6423744732991303,9.5,0.9258200997725514,0.331,0.007540367554512374,5.086488810668183,6.717589458112042,14.532410541887959,9.411469606260912,47.07162588942998,72.92837411057002,11.179969745084046,39.94787658010261,55.80212341989739,5.130586386239556,6.722539700682345,12.277460299317655,3.050249186624352,0.3083788973364629,0.35362110266353713,33.858763734877044,1B/3B/SS/OF,5.0765379865366
113,Jakob Marsee,13.0,1.0690449676496974,71.625,3.852179346069665,57.125,9.876921151278438,33.125,5.330170192940773,0.327875,0.007605214376615945,8.41872912024137,9.792865097050907,16.207134902949093,13.546444400771595,60.068461961791,83.181538038209,3.9275059578303506,27.494236546164686,86.75576345383531,5.323469790435506,17.13448942117768,49.115510578822324,2.6133385616466622,0.3050593568701522,0.3506906431298479,33.82948783092549,OF,16.70044753694968
114,Brandon Marsh,13.125,1.6420805617960927,57.375,5.180664601601393,53.0,4.869731585445518,10.375,0.7440238091428447,0.3295,0.0034641016151377778,5.556974616409294,8.198758314611721,18.051241685388277,7.322097887133601,41.83300619519582,72.91699380480418,7.1188044060328055,38.39080524366345,67.60919475633655,7.560241931612782,8.142928572571465,12.607071427428535,6.2065153937884405,0.3191076951545867,0.33989230484541333,33.764634234976924,OF,2.3910435823834
116,Kerry Carpenter,22.75,1.281739888923311,61.125,2.6958963523950885,69.875,8.219097969276882,2.625,0.5175491695067655,0.310375,0.001767766952966383,14.628553080103018,18.904780333230068,26.595219666769932,15.461771479567856,53.037310942814734,69.21268905718526,6.2709639013101235,45.21770609216935,94.53229390783065,-4.1058900780870085,1.0723524914797034,4.177647508520296,1.3435028842544385,0.3050716991411009,0.31567830085889914,33.598901267148435,OF/DH,5.82968690629071
120,Mickey Moniak,20.125,1.4577379737113247,59.75,5.444525428617001,64.625,4.274091382136926,8.75,0.8864052604279181,0.3035,0.003964124835860475,11.061658741691822,15.751786078866026,24.498213921133974,7.403461304720616,43.416423714149,76.083576285851,10.830762032870279,51.80272585358922,77.44727414641078,4.512608598542131,6.090784218716246,11.409215781283754,-1.1351812029964008,0.2916076254924186,0.3153923745075814,32.67330947482845,OF,1.0
121,Matt Wallner,22.375,1.7677669529663689,60.875,4.051013982414068,64.5,4.566962103755938,4.625,0.5175491695067657,0.331375,0.010940586299254162,10.394469683442248,17.071699141100893,27.678300858899107,10.227891958211059,48.7219580527578,73.0280419472422,10.10883506756023,50.799113688732184,78.20088631126782,-0.24152294576982397,3.072352491479703,6.177647508520296,2.1365399769840026,0.29855324110223747,0.3641967588977625,32.626213740427715,OF/DH,7.228688988248068
125,Jake Meyers,9.25,0.7071067811865476,51.625,3.5831949031954307,42.875,3.090885217631259,11.75,1.1649647450214349,0.3145,0.0038172540616821177,7.424621202458749,7.128679656440357,11.371320343559642,8.981742328510474,40.875415290413706,62.374584709586294,7.94001230672503,33.602344347106225,52.147655652893775,6.008765526952666,8.255105764935696,15.244894235064304,1.702794703985646,0.30304823781495366,0.32595176218504635,32.057936068632564,OF,1.0
128,Andrew Benintendi,15.375,1.060660171779821,54.5,3.3806170189140663,57.5,4.035556254807295,3.5,0.5345224838248489,0.316875,0.003720119045714227,10.724452847995973,12.193019484660537,18.55698051533946,10.370394853125052,44.3581489432578,64.6418510567422,9.705394794090648,45.39333123557812,69.60666876442188,-2.3385358667337126,1.8964325485254534,5.103567451474547,2.3856763428644814,0.3057146428628573,0.3280353571371427,30.847382971342444,OF/DH,2.4265088638971823
130,Colton Cowser,19.0,1.8516401995451028,61.375,5.629958132298016,60.75,4.949747468305833,12.25,1.3887301496588276,0.315125,0.006770471602058884,8.100925873009826,13.44507940136469,24.55492059863531,7.448249586932042,44.48512560310595,78.26487439689404,8.569460752951256,45.9007575950825,75.5992424049175,5.400617248673216,8.083809551023517,16.416190448976483,1.0523639147726869,0.29481358519382334,0.33543641480617664,30.571617376339024,OF,4.025378439269428
135,Luke Raley,12.0,0.5345224838248488,40.0,3.0705978943149534,39.75,3.494894235064305,6.25,1.0350983390135313,0.31074999999999997,0.009145646895811007,14.966629547095765,10.396432548525453,13.603567451474547,6.695221595571351,30.788206317055142,49.21179368294486,6.127987065185853,29.265317294807083,50.23468270519292,1.449137674618944,3.1447049829594063,9.355295017040593,0.3006895008443373,0.28331305931256695,0.338186940687433,29.53966538331625,1B/OF,1.0
137,Lane Thomas,12.875,0.9910312089651148,51.375,3.4200041771068896,48.25,6.13537750614069,15.375,1.5979898086569353,0.306375,0.00450198368975911,8.955318379193857,9.901906373104655,15.848093626895345,9.337220564551183,41.11498746867933,61.63501253132067,4.876092243178858,29.84386748157793,66.65613251842207,6.648978574481654,10.581030574029194,20.168969425970808,-0.3609519962714341,0.2928690489307227,0.31988095106927733,29.456657765134114,OF,3.893554602123429
140,Luis Robert Jr.,20.0,1.6035674514745464,66.625,5.553313039464435,67.25,9.996427933445595,28.625,3.2486260832190923,0.30025,0.004527692569068717,9.977753031397176,15.18929764557636,24.81070235442364,8.496429608420522,49.96506088160669,83.28493911839331,4.89341462693924,37.260716199663214,97.23928380033678,7.349260699262148,18.879121750342723,38.37087824965728,-1.7116886541601135,0.2866669222927939,0.31383307770720614,29.00516931185897,OF,12.226608352315871
145,Isaac Collins,8.0,0.5345224838248485,52.5,6.047431568147636,41.5,3.7416573867739413,14.0,1.851640199545103,0.33725,0.007106335201775934,7.483314773547887,6.396432548525455,9.603567451474545,5.466508047392318,34.357705295557096,70.6422947044429,6.191552104304499,30.275027839678174,52.724972160321826,4.995570955022726,8.44507940136469,19.55492059863531,4.116045636672215,0.3159309943946722,0.3585690056053278,28.252991516939645,OF,1.0
151,Tyler Freeman,4.25,0.8864052604279183,37.875,6.311836952447814,28.375,4.983902658989812,11.25,1.6690459207925603,0.351375,0.002326094212561978,0.2820380374088831,1.5907842187162449,6.909215781283756,2.9204387680173998,18.939489142656555,56.810510857343445,2.014819982198853,13.423292023030566,43.32670797696943,3.8944404818493075,6.242862237622319,16.25713776237768,18.647138093442244,0.34439671736231403,0.35835328263768595,27.758875362916687,2B/OF/DH,1.0
153,Addison Barger,18.0,1.0690449676496974,58.75,4.13175853256559,65.75,7.648529270389178,4.0,0.5345224838248488,0.31074999999999997,0.00811964108988638,13.095800853708797,14.792865097050907,21.207134902949093,9.513705368673886,46.35472440230323,71.14527559769677,6.199448938534818,42.804412188832465,88.69558781116754,-1.403121520040228,2.3964325485254534,5.603567451474547,0.33868492086741436,0.2863910767303408,0.33510892326965913,27.74451856174469,3B/OF,6.072967301196044
154,Jeff McNeil,11.875,1.1259916264596033,61.0,4.342481186734476,57.25,4.062019202317981,4.0,0.7559289460184545,0.334625,0.010528023827589179,6.993835313643452,8.49702512062119,15.25297487937881,9.57018154972942,47.97255643979657,74.02744356020342,9.580621047891396,45.063942393046055,69.43605760695394,-0.9921567416492214,1.7322131619446366,6.267786838055363,2.5289646410400355,0.30304092851723247,0.36620907148276755,27.681445810655084,2B/OF,1.0
156,Austin Martin,3.0,0.0,36.875,2.232071427428535,25.75,2.121320343559643,12.0,1.3093073414159542,0.342375,0.004533604683755648,3.0,3.0,3.0,7.810383269597031,30.178785717714394,43.57121428228561,3.4962501958668186,19.38603896932107,32.11396103067893,5.537278964738307,8.072077975752137,15.927922024247863,7.582266738687871,0.32877418594873303,0.35597581405126694,27.426179168890027,OF,1.0
157,Cedric Mullins,14.125,1.8850918886280927,54.875,4.4860896112315904,50.375,4.138236339311712,20.0,1.7728105208558367,0.30125,0.0030589447293376884,5.371090959055921,8.469724334115721,19.78027566588428,7.89848986623468,41.416731166305226,68.33326883369477,7.742831496181769,37.96029098206486,62.78970901793514,8.602160140970934,14.681568437432489,25.31843156256751,-2.206643335285585,0.29207316581198695,0.3104268341880131,27.40792912715772,OF,2.5668334233804773
161,Mike Trout,24.5,3.0705978943149534,67.625,7.1900228491590035,66.875,8.166788142925501,2.875,0.6408699444616559,0.34825,0.00369362384967081,6.676224209609029,15.28820631705514,33.71179368294486,6.701415884786689,46.05493145252299,89.195068547477,5.943789139273314,42.37463557122349,91.3753644287765,-2.9257106160206017,0.9523901666150323,4.797609833384968,10.897157273767128,0.33716912845098757,0.35933087154901244,27.29287589141556,OF/DH,10.242788741739902
163,Jordan Walker,14.25,1.4880476182856894,53.625,4.867897756879101,55.25,4.026696625558686,8.5,0.7559289460184548,0.3,0.007559289460184565,6.888220426580535,9.78585714514293,18.71414285485707,7.022196241699406,39.0213067293627,68.22869327063731,9.167978146738246,43.169910123323945,67.33008987667606,4.960783708246105,6.232213161944635,10.767786838055365,-1.0583005244258343,0.2773221316194463,0.3226778683805537,26.980877998838455,OF,1.3496815376574376
166,Cam Smith,11.75,1.2817398889233111,57.0,6.80336051416609,51.75,5.873670062235367,7.125,0.6408699444616557,0.315,0.0011952286093344139,6.04646860644258,7.904780333230066,15.595219666769934,5.520556092114875,36.58991845750173,77.41008154249826,5.689231147237636,34.1289898132939,69.3710101867061,3.7059001136260967,5.202390166615033,9.047609833384968,5.856620185738435,0.3114143141719968,0.31858568582800323,26.81877614515962,OF,1.0
167,Trevor Larnach,13.25,1.1649647450214347,49.5,4.27617987059879,49.0,4.7207747548166585,3.375,0.7440238091428449,0.32525000000000004,0.0024348657927227508,7.94015444633031,9.755105764935696,16.744894235064304,7.029249059423767,36.67146038820363,62.32853961179637,6.496108850645147,34.83767573555002,63.16232426444998,-1.8480591388386793,1.1429285725714653,5.607071427428535,7.084579384849996,0.3179454026218318,0.3325545973781683,26.70203260241054,OF/DH,1.0
168,Josh Lowe,14.25,1.6690459207925603,58.25,5.311712126450916,53.375,6.926914382114366,21.0,2.0,0.306375,0.0088630452683359,6.1412330675316005,9.242862237622319,19.25713776237768,7.30618158692716,42.31486362064725,74.18513637935274,5.058769999690768,32.5942568536569,74.1557431463431,8.125,15.0,27.0,-0.18334556022245083,0.2797858641949923,0.3329641358050077,26.447839093927076,OF,4.949209290315887
170,Tyler O'Neill,19.0,1.6903085094570331,50.875,4.051013982414068,53.5,5.0990195135927845,4.875,0.8345229603962804,0.32175,0.005257647491307988,8.874119674649425,13.929074471628901,24.0709255283711,7.7593741887313215,38.7219580527578,63.0280419472422,6.896750752359473,38.20294145922165,68.79705854077835,0.1497861723788195,2.371431118811159,7.378568881188841,2.615238093221667,0.305977057526076,0.33752294247392395,26.295268881340707,OF,2.5714001949649328
178,Mike Yastrzemski,16.375,1.5059406173077154,57.375,6.13974173491268,53.125,4.0510139824140685,4.375,0.5175491695067657,0.32075,0.006649382355849749,8.217455494442888,11.857178148076853,20.892821851923145,6.178327195365798,38.95577479526196,75.79422520473804,8.58838473964825,40.9719580527578,65.2780419472422,-0.724568837309472,2.822352491479703,5.927647508520296,1.9174713255560132,0.3008018529324507,0.34069814706754925,24.177069917703477,OF,2.821748667783952
181,Jorge Soler,20.875,1.5526475085202975,56.125,3.8706773124535787,60.875,4.673252156077791,0.625,0.5175491695067657,0.3125,0.002203892660077361,10.868532559642075,16.21705747443911,25.53294252556089,9.477238832415157,44.51296806263926,67.73703193736074,9.103225172932124,46.855243531766625,74.89475646823337,-7.970257210404191,-0.9276475085202969,2.177647508520297,2.0418417291893176,0.3058883220197679,0.3191116779802321,23.52058108377448,OF/DH,4.6617509501824
182,Harrison Bader,13.25,1.2817398889233114,56.5,6.210590034081189,51.25,5.4182232195751086,14.25,1.7525491637693282,0.30274999999999996,0.004367084676466503,7.21675285285082,9.404780333230066,17.095219666769935,5.966958554657826,37.868229897756436,75.13177010224356,6.075177292021564,34.99533034127467,67.50466965872533,5.420675320495829,8.992352508692015,19.507647491307985,-1.2021749952070804,0.2896487459706005,0.31585125402939945,23.477389024818958,OF,1.0
185,Parker Meadows,10.75,0.8864052604279185,52.875,5.617256574927964,44.875,7.019106577254485,11.625,1.0606601717798212,0.301625,0.006653409437488204,7.615027010039843,8.090784218716244,13.409215781283756,5.951897138286254,36.02323027521611,69.72676972478389,3.7813454425489588,23.817680268236543,65.93231973176346,6.481812160876686,8.443019484660535,14.806980515339465,-0.9581553728048803,0.28166477168753534,0.3215852283124646,22.87192637894686,OF,1.0
187,Jake Fraley,8.375,1.0606601717798214,41.875,3.440826312717008,37.375,3.3354160160315836,12.375,1.5059406173077154,0.31725000000000003,0.007066015244009278,4.1247895569215265,5.193019484660535,11.556980515339465,6.519751738244287,31.552521061848978,52.19747893815102,5.708933031185145,27.36875195190525,47.38124804809475,5.063280658192082,7.857178148076853,16.892821851923145,1.3090829386254703,0.2960519542679722,0.33844804573202786,22.72583792316851,OF,1.0
206,Kyle Stowers,21.5,2.4494897427831783,59.25,5.849297882163782,68.375,8.4335638967165,3.375,0.5175491695067657,0.323,0.006697547525560584,7.144345083117602,14.151530771650465,28.848469228349536,6.805660121143878,41.702106353508654,76.79789364649135,5.9336322436769295,43.0743083098505,93.6756916901495,-2.656752403468064,1.8223524914797031,4.927647508520296,2.2396257649167657,0.30290735742331826,0.34309264257668176,19.46651080938711,OF,2.5207723153963317
207,Zach McKinstry,7.75,0.8864052604279183,46.875,6.2206453500765155,35.625,3.0676887530703443,13.125,1.6420805617960925,0.30825,0.005849297882163793,4.230570561133247,5.090784218716244,10.409215781283756,4.410046191267914,28.213063949770454,65.53693605022954,5.636708303396175,26.421933740788965,44.828066259211035,5.100236976704421,8.198758314611723,18.051241685388277,0.0427401724166503,0.2907021063535086,0.3257978936464914,19.420302204918407,3B/SS/OF,1.0
213,Tommy Edman,11.25,1.48804761828569,50.375,6.345695954176906,45.625,3.6228441865473595,8.875,1.3562026818605377,0.300375,0.003814914340921908,4.872155911483791,6.78585714514293,15.71414285485707,4.874695156639557,31.33791213746928,69.41208786253071,7.533215689487368,34.75646744035792,56.49353255964208,3.0415807719396515,4.806391954418387,12.943608045581612,-1.9987342620535338,0.2889302569772343,0.3118197430227657,18.322913267496833,2B/OF,1.0
215,Dominic Canzone,15.25,1.2817398889233114,47.625,6.045954964153425,52.25,4.862392121462146,4.0,0.5345224838248488,0.3015,0.007727501906456309,8.777131848061808,11.404780333230066,19.095219666769935,4.661518899898011,29.487135107539725,65.76286489246027,6.975304709992776,37.66282363561356,66.83717636438644,-1.403121520040228,2.3964325485254534,5.603567451474547,-0.8411515233104339,0.2783174942806311,0.3246825057193689,18.169682414601937,OF,1.0
218,Victor Scott II,7.375,0.7440238091428449,58.5,6.568322247184372,41.125,6.916594950861713,34.375,5.180664601601393,0.29425,0.006584614100852334,4.536145158967668,5.142928572571465,9.607071427428535,5.946470325824292,38.795033258446885,78.20496674155311,3.295214889492284,20.375215147414863,61.87478485258514,5.718378292785569,18.83300619519582,49.91699380480418,-2.088201341703554,0.274496157697443,0.314003842302557,17.408007325366256,OF,1.94074845869079
219,Lourdes Gurriel Jr.,13.0,2.0701966780270626,47.5,5.928141120356122,54.5,8.750510189207745,6.0,0.9258200997725515,0.314125,0.002232071427428543,4.347413023856832,6.7894099659188125,19.210590034081186,4.733074460219301,29.715576638931637,65.28442336106836,4.133092343720947,28.248469432376766,80.75153056762323,1.3501543121683042,3.2225397006823453,8.777460299317655,2.7440878122149948,0.30742878571771437,0.3208212142822856,17.30782195218038,OF,1.5322340096614822
220,Gavin Lux,6.625,0.9161253813129043,46.875,6.151364540838538,39.5,4.750939756661683,2.875,0.8345229603962803,0.3295,0.00282842712474619,2.8653283202765305,3.876623856061287,9.373376143938714,4.459715100804895,28.420906377484386,65.32909362251561,4.455258906827253,25.24718073001495,53.75281926998505,-2.2467925856822926,0.3714311188111594,5.378568881188841,7.601397897755393,0.3210147186257614,0.3379852813742386,17.13490763998178,2B/OF/DH,1.0
