,Name,HR,HR,R,R,RBI,RBI,SB,SB,OBP,OBP,HR_sharpe,HR,HR,R_sharpe,R,R,RBI_sharpe,RBI,RBI,SB_sharpe,SB,SB,OBP_sharpe,OBP,OBP,Total_sharpe,POS,Salary
,,mean,std,mean,std,mean,std,mean,std,mean,std,,low,high,,low,high,,low,high,,low,high,,low,high,,,
2156,Garrett Stubbs,0.625,1.7677669529663689,6.125,11.306603633022858,4.625,8.262436513696015,0.625,1.0606601717798212,0.288125,0.009977653603356411,-1.9091883092036783,-4.678300858899107,5.928300858899107,-1.177777792419734,-27.794810899068572,40.04481089906857,-1.65911511823541,-20.162309541088042,29.412309541088042,-3.8890872965260117,-2.556980515339464,3.806980515339464,-1.9919512933696324,0.2581920391899308,0.31805796081006926,-10.627119809754467,C/DH,1.0
2174,Daniel Susac,3.0,2.8284271247461903,11.375,9.57582521621132,14.0,14.550405001727125,1.375,1.0606601717798212,0.277875,0.004853202182948009,-0.35355339059327373,-5.485281374238571,11.485281374238571,-0.8423991128211283,-17.352475648633963,40.10247564863396,-0.2978153070528943,-29.65121500518137,57.65121500518137,-3.1819805153394642,-1.8069805153394638,4.556980515339464,-6.207241912534748,0.26331539345115595,0.292434606548844,-10.88299023834151,C,1.0
2196,J.C. Escarra,3.625,1.7677669529663689,17.75,8.598172563316663,17.125,8.887189817773832,1.125,0.3535533905932738,0.302875,0.01478838830202358,-0.21213203435596426,-1.6783008588991066,8.928300858899107,-0.19674723369520997,-8.044517689949988,43.544517689949984,-0.13596348880911038,-9.536569453321498,43.7865694533215,-10.253048327204938,0.06433982822017859,2.1856601717798214,-0.3465556824267799,0.2585098350939293,0.34724016490607074,-11.144446766492003,C,1.0
2217,Jose Herrera,0.2857142857142857,0.7559289460184545,4.714285714285714,8.097618697581936,3.7142857142857144,6.799859942535231,0.0,0.0,0.28314285714285714,0.009771191865693267,-4.913538149119954,-1.9820725523410778,2.553501123769649,-1.8187298639757754,-19.578570378460093,29.007141807031523,-2.149904224879831,-16.685294113319976,24.113865541891407,0.0,0.0,0.0,-2.543921273761544,0.25382928154577733,0.31245643273993695,-11.426093511737104,C,1.0
2226,Rob Brantly,0.6666666666666666,1.1547005383792517,4.333333333333333,7.505553499465136,6.0,10.392304845413264,0.0,0.0,0.2873333333333333,0.0037859388972001826,-2.8867513459481287,-2.7974349484710888,4.130768281804422,-2.012953919309206,-18.183327165062074,26.84999383172874,-1.1867755533342306,-25.176914536239792,37.17691453623979,0.0,0.0,0.0,-5.458795619218882,0.2759755166417327,0.29869115002493385,-11.545276437810447,C,1.0
2238,Yeiner Fernandez,1.0,1.7320508075688772,14.666666666666666,25.403411844343534,12.666666666666666,21.93931022920578,0.6666666666666666,1.1547005383792517,0.296,0.0020000000000000018,-1.7320508075688774,-4.196152422706632,6.196152422706632,-0.18796687741230192,-61.543568866363934,90.87690219969727,-0.2582882783216746,-53.151264020950684,78.48459735428402,-3.536270398786457,-2.7974349484710888,4.130768281804422,-6.0,0.29,0.302,-11.71457636208931,C/2B,1.0
2248,Silas Ardoin,1.6666666666666667,2.8867513459481287,8.666666666666666,15.011106998930272,10.333333333333334,17.897858344878397,0.6666666666666666,1.1547005383792517,0.2836666666666667,0.003785938897200144,-0.808290376865476,-6.993587371177719,10.326920704511052,-0.7178018250597903,-36.36665433012415,53.69998766345748,-0.4469808535661618,-43.36024170130185,64.02690836796852,-3.536270398786457,-2.7974349484710888,4.130768281804422,-6.427291616177115,0.27230884997506627,0.2950244833582671,-11.936635070455,C,1.0
2258,Maverick Handley,0.42857142857142855,1.1338934190276817,4.714285714285714,9.393513466115605,4.142857142857143,8.315218406203,0.42857142857142855,1.1338934190276817,0.2884285714285714,0.010047506205640312,-3.14970394174356,-2.973108828511617,3.8302516856544737,-1.5678245424894186,-23.4662546840611,32.89482611263253,-1.706566862981056,-20.802798075751856,29.08851236146614,-3.8111417695097076,-2.973108828511617,3.8302516856544737,-1.9478891747727283,0.2582860528116505,0.31857109004549233,-12.18312629149647,C,1.0
2259,Luke Maile,1.8,1.0954451150103321,8.8,4.764451699828638,8.4,4.6690470119715,1.0,0.7071067811865476,0.2994,0.01529051993883793,-2.0083160441856096,-1.4863353450309964,5.086335345030997,-2.2335553673572455,-5.493355099485914,23.093355099485915,-2.127486253161326,-5.6071410359145,22.4071410359145,-5.303300858899106,-1.1213203435596428,3.121320343559643,-0.5624399977502395,0.2535284401834862,0.3452715598165138,-12.235098521353525,C,1.0
2265,Jacob Stallings,2.0,1.4142135623730951,9.2,6.016643582596529,9.8,7.596051605933177,0.0,0.0,0.274,0.004183300132670382,-1.414213562373095,-2.2426406871192857,6.242640687119286,-1.7022225973782439,-8.849930747789589,27.249930747789588,-1.1233906476712265,-12.98815481779953,32.588154817799534,0.0,0.0,0.0,-8.127554543473863,0.2614500996019889,0.28654990039801115,-12.367381350896428,C,1.0
2287,Will Banfield,1.0,2.8284271247461903,5.75,11.829140773047358,6.375,13.59556125043338,0.0,0.0,0.2475,0.00625642526870234,-1.0606601717798212,-7.485281374238571,9.485281374238571,-1.157452339891246,-29.737422319142077,41.23742231914208,-0.8795762906038278,-34.411683751300146,47.161683751300146,0.0,0.0,0.0,-9.670058763851973,0.22873072419389298,0.26626927580610704,-12.767747566126868,C,1.0
2294,Drew Romo,1.1666666666666667,2.857738033247041,7.0,13.251415018781957,7.666666666666667,14.881756168768076,0.5,1.224744871391589,0.26383333333333336,0.00655489638870567,-0.9914601339836673,-7.406547433074455,9.739880766407788,-0.9388934426272477,-32.75424505634587,46.75424505634587,-0.7167612844680589,-36.97860183963756,52.31193517297089,-3.470110468942836,-3.174234614174767,4.174234614174766,-6.73796564393717,0.24416864416721634,0.2834980224994504,-12.85519097395898,C,1.0
2301,Jeferson Quero,1.875,3.720119045714225,6.75,13.079427685163772,7.375,14.451272806029431,0.25,0.7071067811865476,0.29325,0.003327375628243468,-0.57121827927741,-9.285357137142675,13.035357137142675,-0.97035336500717,-32.488283055491316,45.988283055491316,-0.7582953751147264,-35.978818418088295,50.728818418088295,-6.363961030678928,-1.8713203435596428,2.371320343559643,-4.43292301440176,0.28326787311526963,0.3032321268847304,-13.096751064479994,C,1.0
2397,Austin Wynns,3.75,0.7071067811865476,14.625,1.8468119248354133,16.875,2.997022331772464,0.75,0.4629100498862757,0.2865,0.007521398046336081,-0.35355339059327373,1.6286796564403572,5.871320343559643,-2.6080980969926673,9.08456422549376,20.16543577450624,-0.48659408302468726,7.883933004682607,25.866066995317393,-8.640987597877148,-0.6387301496588271,2.1387301496588274,-2.85851112619593,0.26393580586099175,0.3090641941390082,-14.947744294683707,C,1.0
2417,Adam Hackenberg,1.3333333333333333,2.3094010767585034,8.666666666666666,15.011106998930272,9.333333333333334,16.165807537309522,1.0,1.7320508075688772,0.26366666666666666,0.004041451884327388,-1.1547005383792515,-5.5948698969421775,8.261536563608844,-0.7178018250597903,-36.36665433012415,53.69998766345748,-0.5567306167185676,-39.164089278595235,57.830755945261906,-2.165063509461097,-4.196152422706632,6.196152422706632,-10.969655114602869,0.2515423110136845,0.2757910223196488,-15.563951604221575,C,1.0
2423,Brian Navarreto,1.3333333333333333,2.3094010767585034,7.333333333333333,12.701705922171767,7.0,12.12435565298214,0.3333333333333333,0.5773502691896258,0.26866666666666666,0.007767453465154028,-1.1547005383792515,-5.5948698969421775,8.261536563608844,-0.9532840240142296,-30.771784433181967,45.438451099848635,-0.9347575786879655,-29.373066958946424,43.373066958946424,-7.649891066762541,-1.3987174742355444,2.065384140902211,-5.06386468998992,0.2453643062712046,0.29196902706212874,-15.756497897833906,C,1.0
2426,Jhonny Pereda,0.8,1.3038404810405297,7.0,9.513148795220223,7.0,9.513148795220223,0.2,0.4472135954999579,0.2958,0.017455658108475845,-2.4542879643115856,-3.111521443121589,4.7115214431215895,-1.307838964204763,-21.539446385660668,35.53944638566067,-1.1913335507826432,-21.539446385660668,35.53944638566067,-10.174109297624042,-1.1416407864998739,1.5416407864998738,-0.6989137805165938,0.24343302567457248,0.34816697432542754,-15.826483557439628,C,1.0
2457,Jimmy Crooks,3.125,2.799872446074234,15.5,14.362649974350635,15.625,14.312207576551067,0.125,0.3535533905932738,0.298125,0.00344082631271701,-0.31251423657776184,-5.274617338222702,11.524617338222702,-0.2744386776608623,-27.58794992305191,58.58794992305191,-0.18923239610992157,-27.3116227296532,58.5616227296532,-13.081475451951128,-0.9356601717798214,1.1856601717798214,-2.8699501522360595,0.28780252106184895,0.308447478938151,-16.72761091453573,C/DH,1.0
2473,Chuckie Robinson,2.0,3.4641016151377544,10.666666666666666,17.616280348965084,11.0,18.193405398660254,0.3333333333333333,0.5773502691896258,0.265,0.005196152422706636,-0.5773502691896258,-8.392304845413264,12.392304845413264,-0.4981187757105291,-42.18217438022859,63.51550771356192,-0.4030764539481626,-43.58021619598076,65.58021619598077,-7.649891066762541,-1.3987174742355444,2.065384140902211,-8.275353858384626,0.2494115427318801,0.28058845726811993,-17.403790423995485,C,1.0
2475,Aramis Garcia,2.0,3.4641016151377544,8.666666666666666,15.011106998930272,9.0,15.588457268119896,0.3333333333333333,0.5773502691896258,0.26,0.006082762530298225,-0.5773502691896258,-8.392304845413264,12.392304845413264,-0.7178018250597903,-36.36665433012415,53.69998766345748,-0.5987336124929451,-37.76537180435969,55.76537180435969,-7.649891066762541,-1.3987174742355444,2.065384140902211,-7.891151390657141,0.24175171240910534,0.2782482875908947,-17.434928164162045,C,1.0
2489,Griffin Lockwood-Powell,2.3333333333333335,4.041451884327381,11.0,19.05255888325765,11.333333333333334,19.629909152447276,0.0,0.0,0.2823333333333333,0.0015275252316519269,-0.41239304942116123,-9.791022319648809,14.457688986315476,-0.4430725929462778,-46.15767664977295,68.15767664977295,-0.35659869567594527,-47.55639412400849,70.22306079067516,0.0,0.0,0.0,-16.802777548171633,0.27775075763837753,0.2869159090282891,-18.014841886215017,C/1B,1.0
2497,J.J. D'Orazio,1.0,1.7320508075688772,8.666666666666666,15.011106998930272,8.333333333333334,14.433756729740644,0.3333333333333333,0.5773502691896258,0.26266666666666666,0.006027713773341707,-1.7320508075688774,-4.196152422706632,6.196152422706632,-0.7178018250597903,-36.36665433012415,53.69998766345748,-0.6928203230275508,-34.967936855888595,51.63460352255527,-7.649891066762541,-1.3987174742355444,2.065384140902211,-7.520817185086904,0.24458352534664154,0.2807498079866918,-18.313381207505664,C,1.0
2503,Michael Turner,0.3333333333333333,0.5773502691896258,8.0,13.856406460551018,7.666666666666667,13.279056191361391,0.3333333333333333,0.5773502691896258,0.2956666666666667,0.004041451884327376,-6.350852961085883,-1.3987174742355444,2.065384140902211,-0.8257311662472416,-33.569219381653056,49.569219381653056,-0.8032699397420879,-32.17050190741751,47.50383524075084,-7.649891066762541,-1.3987174742355444,2.065384140902211,-3.05170856571659,0.28354231101368454,0.30779102231964883,-18.681453699554343,C,1.0
2509,Brandon Valenzuela,1.75,3.770183777256185,6.5,13.554124306434765,7.625,16.732666937973242,0.25,0.7071067811865476,0.273125,0.0033567628964312054,-0.5967878843395469,-9.560551331768554,13.060551331768554,-0.9548139277815685,-34.162372919304296,47.162372919304296,-0.6399657253101572,-42.57300081391973,57.82300081391973,-6.363961030678928,-1.8713203435596428,2.371320343559643,-10.389473750760855,0.2630547113107064,0.2831952886892936,-18.945002318871055,C,1.0
